datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Air_Temperature_celsius	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Vapour_Pressure_milliBar	Longwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerHour
7996	1.8945157	0	0.94492832	101.29028	5.0270799	219.73071	0
7997	2.2742445	0	2.4874718	91.869187	5.7658973	264.44909	0.00013345588
7998	2.018966	0	-2.7104717	97.935805	3.7032032	201.32803	0
7999	2.0887201	0	-4.5764483	92.049015	3.0302839	208.22832	0
8000	2.3124016	0	-1.8432693	37.532868	4.5568101	313.86123	0.00035593341
8001	2.0914248	0	-5.7565751	94.931365	3.0891697	231.26293	0.00011927556
8002	2.061426	0	-2.1927718	70.9672	4.6870355	306.98262	0.00061934918
8003	3.3251927	0	2.7325564	37.004187	7.0254912	326.87591	0.00059233397
8004	0.58505645	0	-5.1779799	91.16377	3.5240258	221.50185	0.00021158735
8005	0.54095881	0	-6.7705475	83.729999	3.039543	241.86035	0.00014210273
8006	1.85933	0	-3.8963864	83.883675	3.9775168	251.9698	0.00012549563
8007	1.6756799	0	-3.6951183	89.929228	4.0696221	212.73645	0
8008	0.72404021	0	-7.0257375	90.52395	3.2006512	202.66546	0
8009	-0.078789367	0	-7.7091459	96.522803	3.0523721	203.03128	0
8010	0.0042052451	0	-7.8001975	92.021152	2.8983922	200.95464	0
8011	-0.14219422	0	-7.5469039	87.459719	3.0049052	206.43884	0
8012	-0.017174663	0	-6.9006796	88.006589	3.1119823	203.46897	0
8013	0.092411824	0	-6.9592419	104.52615	2.9892411	195.35705	0
8014	-0.79421296	0	-6.170432	96.506335	3.351981	223.0435	0
8015	0.17408918	0	-6.2654825	93.483508	3.463437	207.30934	0
8016	0.28763931	0	-4.6099668	77.20035	3.9225555	244.94884	0.00016898138
8017	-0.43687363	0	-6.6914392	80.609644	3.2236279	224.94369	6.2959904e-05
8018	-0.75008929	0	-10.42194	90.325501	2.2933112	173.35931	0
8019	0.14432029	0	-11.437777	89.9797	1.9509898	174.39764	0
8020	0.97860398	0	-9.5961658	90.305846	2.1619853	180.94259	0
8021	0.82066456	0	-7.7582802	94.315053	2.5464646	198.86285	0
8022	1.3376459	0	-7.6324304	98.610889	2.4967224	191.26213	0
8023	0.92560373	0	-7.2818263	91.815812	2.7406384	199.06529	0
8024	1.06458	0	-5.3786354	93.247735	2.9945732	217.94053	0
8025	1.5358812	0	-3.76755	64.126114	3.6767504	271.44878	8.089306e-05
8026	1.1656095	0	-1.9428932	31.924833	4.9148445	302.66689	5.6924266e-05
8027	-0.053799626	0	-4.4940549	81.174838	4.1044835	231.26135	0
8028	-1.2585574	0	-5.8106755	92.500273	3.6845271	223.89919	0
8029	-1.4172962	0	-5.715129	87.26233	3.6042189	244.42071	5.2416826e-05
8030	-1.2514797	0	-4.440605	57.006252	3.9476728	290.6113	8.9397089e-05
8031	-1.3777951	0	-4.4812154	58.082984	3.9930424	303.28996	0.00011591597
8032	-1.3111822	0	-5.2660543	65.321331	3.7055421	287.42282	0.00010876486
8033	-0.69668435	0	-4.3215608	78.630688	4.0868967	283.25885	0.00017498547
8034	-0.18196057	0	-1.6750179	40.093696	5.2074949	301.86834	0.0004546608
8035	0.13073661	0	-1.7361095	74.228971	5.180292	289.80502	0.00024926864
8036	0.916328	0	-3.3739591	64.623751	4.3481292	241.10927	6.6848426e-05
8037	2.2074658	0	-8.9091083	88.188803	2.6505255	190.81491	0
8038	2.1247208	0	-7.6472297	93.567633	2.8569672	200.94932	0
8039	0.98704263	0	-6.8157025	105.00306	2.9283969	204.93739	0
8040	-0.11092789	0	-7.6103825	102.62991	2.7355026	224.24602	7.7539128e-05
8041	1.9803736	0	-4.6290916	79.922522	3.8894436	249.0149	6.2987259e-05
8042	2.4266612	0	-7.8391923	81.144659	2.8068024	199.64458	0
8043	1.0473761	0	-7.6703172	96.842667	2.8097073	244.19783	0.00025985002
8044	2.4861149	0	-0.21788066	63.242008	5.5877909	293.36997	0.00035591383
8045	0.99997647	0	-2.2643942	96.475718	4.6685737	237.61594	4.6283608e-05
8046	2.8226718	0	-3.4446973	87.958887	3.9202591	208.69535	0
8047	3.0591167	0	-7.5327235	97.152846	2.7599966	185.02241	0
8048	3.0198999	0	-5.8126965	85.773036	3.3070984	221.56054	0
8049	2.9696123	0	-3.8223864	49.686903	4.059368	266.33786	0.00010902899
8050	3.1925029	0	-2.3277355	83.765012	4.5160769	237.69865	0
8051	2.1536848	0	-3.1976551	50.262462	4.4094351	262.2062	0.000298488
8052	1.4780728	0	-7.7945322	102.63482	2.9798692	221.13598	9.5287726e-05
8053	0.61422711	0	-7.4917668	87.975363	3.1091503	229.88421	0.00010028432
8054	1.143885	0	-9.0409397	103.35122	2.6962659	192.81356	0
8055	0.82074966	0	-7.0762656	70.524534	3.194396	249.27575	0
8056	0.56165936	0	-9.6374482	108.04436	2.5740424	196.45195	0
8057	-0.99330964	0	-8.9755985	118.89951	2.7195758	201.05676	0
8058	1.1655862	0	-8.5718818	125.55057	2.636127	188.00031	0
8059	0.96368877	0	-6.4615112	85.99069	3.3429413	241.83256	0.00016424828
8060	0.84807145	0	-7.9574033	94.994208	2.9580554	232.74856	0.000129927
8061	1.0860652	0	-9.127357	102.61859	2.6757141	216.99011	0.00013091091
8062	1.1111493	0	-10.372058	121.2079	2.3759057	208.58301	9.4154403e-05
8063	1.718376	0	-7.7750338	112.53765	3.0004082	229.86937	0
8064	1.9823449	0	-5.3004725	121.98557	3.5957205	216.38952	0
8065	1.5295409	0	-7.6933267	134.07415	2.7693837	187.3986	0
8066	1.9103701	0	-5.4503092	116.70481	3.5541075	239.02456	0
8067	2.0221325	0	-2.397601	119.90031	4.5889715	240.15056	0
8068	-0.66616377	0	-2.7949867	98.177034	4.5505034	298.28977	0.00046362649
8069	-0.88827951	0	-9.4109316	133.5648	2.4840235	182.81433	0
8070	0.0052045612	0	-13.608923	134.64869	1.7144981	173.48886	0
8071	-0.50781422	0	-12.7424	138.36542	1.8096661	177.72208	0
8072	0.92449843	0	-9.5378435	133.24577	2.4763745	192.89275	0
8073	0.52280325	0	-9.4595624	131.39172	2.650282	217.20601	0
8074	0.57776107	0	-7.7795207	139.90708	2.9028413	200.18932	0
8075	0.15407396	0	-6.7353834	151.66748	3.1427347	232.26469	0
8076	0.70122626	0	-4.5212221	134.95489	4.0294142	234.47847	7.2752815e-05
8077	1.638824	0	-5.0949083	146.84317	3.7089956	230.15399	0.0001601297
8078	1.464865	0	-7.5943139	145.28502	2.798692	185.46546	0
8079	0.43413225	0	-9.2918199	145.8341	2.3986153	193.75127	0
8080	-0.57084167	0	-8.435222	150.16179	2.4946813	190.70435	0
8081	-0.62034398	0	-5.2316078	149.01624	3.1774378	225.69974	0
8082	0.43843651	0	1.771945	119.17543	6.511009	275.74949	0.00017719702
8083	1.0322484	0	-0.77558637	126.30811	5.3116132	271.1771	0.00028989075
8084	-1.4213981	0	-2.3580136	135.57395	4.7618234	263.25808	0.00027716539
8085	-0.48395827	0	-5.8173871	139.88477	3.5778164	221.85447	0
8086	0.94186662	0	-6.2341465	157.82863	3.3944965	205.31973	0
8087	0.94082393	0	-3.9151726	151.44655	3.9631746	225.48603	0
8088	0.34900677	0	-7.9105325	164.43937	2.8132909	185.36955	0
8089	-0.42103869	0	-8.4864793	172.69564	2.789151	197.05731	0
8090	-0.87717561	0	-8.2607855	169.26058	2.93014	202.98767	0
8091	-1.3752631	0	-6.5940685	145.16305	3.3384182	225.69278	0
8092	-1.5799516	0	-9.4684279	173.77076	2.3463775	169.94085	0
8093	-1.4266626	0	-10.653114	173.7959	2.0438963	172.5989	0
8094	-1.4468345	0	-9.9802013	175.77959	2.1565184	175.51483	0
8095	-1.4670064	0	-9.3072889	177.76329	2.2746274	178.43077	0
8096	-1.3671111	0	-8.9850277	181.74087	2.4587977	180.68215	0
8097	-1.4954807	0	-7.6515503	179.40675	2.788986	184.54815	0
8098	-1.7790324	0	-2.9776226	140.72619	4.3500749	294.60918	0.00030031465
8099	1.681722	0	-0.54237319	180.67996	5.1420815	217.32608	0
8100	0.78202887	0	-2.6003222	157.17679	4.5857273	245.96228	0.00024921608
8101	0.72490652	0	-4.5473585	185.59845	3.7470163	207.02063	0
8102	-0.82147488	0	-3.3735961	188.62287	4.2247963	218.92577	0
8103	-2.0402756	0	-2.629549	160.3273	4.4538853	246.91954	0
8104	-2.2575645	0	-5.754068	180.05919	3.1593751	246.14832	9.5471816e-05
8105	-1.709731	0	-5.1990077	147.12925	3.4886906	262.54199	4.6556709e-05
8106	-1.6733773	0	-5.5238088	193.5452	3.3562894	217.06928	0
8107	-1.5834196	0	-6.9074087	197.79961	2.9101102	193.44736	0
8108	-0.95357207	0	-5.0984627	177.47956	3.4711988	257.60118	9.3870339e-05
8109	1.000077	0	-0.68926866	170.90442	5.3380332	306.97279	0.00031368013
8110	0.48750382	0	-0.92443061	129.92493	5.405646	301.78698	0.00035571252
8111	1.617851	0	-1.6479291	198.99645	4.8522722	251.74337	0.00035417055
8112	1.2834418	0	-6.5198017	199.01421	3.0122424	195.98072	4.1282777e-05
8113	0.85321251	0	-10.014809	206.61255	2.1524936	177.95616	4.0858448e-05
8114	0.34859188	0	-10.975954	209.21812	2.0070655	175.40854	0
8115	-0.60071455	0	-3.6423417	174.49902	3.5273254	276.73493	0.00021779085
8116	-1.7160253	0	-0.24015898	179.78701	5.4162071	265.35402	9.9401193e-05
8117	-1.7056405	0	0.01743617	139.90649	5.499617	316.36921	0.00036408527
8118	-1.158396	0	-0.57342587	143.21157	5.3797864	294.6535	0.00026443771
8119	-1.1327721	0	-1.7509136	180.06023	5.0238646	275.80822	0.00041877342
8120	-1.1545505	0	-1.8285515	198.25311	4.684773	246.60817	0
8121	-0.84459788	0	-1.4470832	215.31643	4.7211077	239.11266	0
8122	-0.73780759	0	0.10444186	128.42525	5.8001009	298.18723	7.750077e-05
8123	-1.3821365	0	3.1956198	146.52525	6.9395335	286.93056	6.3431065e-05
8124	0.56360194	0	0.61406944	215.81003	5.4504476	230.32256	0
8125	-0.92401641	0	0.43220761	54.266298	6.0814959	302.96559	0.00031005199
8126	-0.52478864	0	1.5572359	187.86561	6.1526394	298.37659	0.00035888798
8127	-0.35167428	0	1.5909082	184.17823	5.868669	260.94422	0
8128	-0.068909082	0	-0.82053524	219.12134	4.989131	222.5646	0
8129	-0.44776787	0	0.69770927	227.32892	5.4781668	242.41425	0
8130	1.0701515	0	4.171163	137.28753	7.5449721	320.49298	0.00014141649
8131	0.5335505	0	4.597837	177.86752	7.4579129	263.85941	6.9091626e-05
8132	1.075943	0	2.4799992	183.09734	6.0565597	259.50292	9.7399829e-05
8133	1.3251266	0	1.8785665	199.08647	5.8553291	241.14237	0
8134	0.72452785	0	3.4765425	172.40329	6.954691	314.48938	0.0008303223
8135	1.8659606	0	8.0597573	148.95878	9.8606044	324.9948	0.00031347713
8136	1.9606688	0	6.9011565	227.07129	7.4315489	234.35564	0
8137	1.3765319	0	3.1506886	225.36645	5.9568799	226.04152	0
8138	-0.28618647	0	1.5371884	181.48875	5.9786418	275.22163	0.00023122126
8139	-0.99653431	0	2.9554172	177.46689	6.3811889	285.14553	0.0001837167
8140	-0.99483997	0	2.9588011	204.38996	6.4355062	280.82778	0.00023284801
8141	-0.85045617	0	2.6741456	205.52088	6.4849337	245.76217	0
8142	-0.047793851	0	3.3323036	204.31698	6.5931434	264.96572	0.00017484415
8143	0.6245014	0	4.2804018	211.7392	7.5081056	293.68259	0.00021740745
8144	-0.72578217	0	2.1090262	84.240304	6.6769891	308.36567	0.00031533883
8145	0.4872263	0	2.8669392	123.07774	6.9945858	311.74769	0.00021306624
8146	0.16129526	0	2.9094565	90.31871	7.0633875	326.98519	0.00052643591
8147	-0.99019737	0	2.6878323	38.556702	7.0540581	335.95104	0.00060633726
8148	-1.0212165	0	2.6246911	63.7172	6.7569024	299.67293	0.00023123034
8149	-0.82429656	0	2.085256	235.11543	6.418603	242.44296	0
8150	-1.0757396	0	2.2289577	241.65188	5.939737	227.66954	0
8151	-1.4220257	0	3.1976635	191.64688	6.3780615	283.08502	0.00018553622
8152	-1.4348878	0	3.18897	247.80488	5.953602	220.16248	0
8153	-0.65858033	0	2.1910613	247.02017	5.2232983	216.88737	0
8154	-0.28845296	0	3.711673	245.53681	5.6465389	250.30604	0
8155	-0.083618941	0	4.1169535	145.72637	7.1942434	305.38636	0.00029251994
8156	-0.06942526	0	4.4561545	228.15435	6.920597	246.54464	0
8157	1.4858727	0	7.3082678	216.99673	7.3882837	286.41667	8.2975317e-05
8158	0.58482045	0	6.2448145	145.56016	7.8885071	288.70499	9.0907261e-05
8159	-0.1888552	0	5.5336216	189.70522	7.976968	307.44395	0.00022317007
8160	-0.43649281	0	4.6997196	173.37191	7.9459533	301.94411	0.00047867456
8161	0.62796751	0	1.6452792	241.81425	5.2124086	225.33096	6.7958252e-05
8162	-0.052940919	0	2.139585	256.54397	4.8008876	236.34742	6.2956172e-05
8163	-1.5075109	0	4.4315745	76.678655	8.0344073	335.52097	0.00053951478
8164	-1.3190212	0	5.1625376	85.256892	8.3002282	296.26418	0.00027046009
8165	1.5490958	0	4.2840764	215.11921	6.893436	282.39179	0.00021129286
8166	2.3450889	0	4.8375616	158.21512	7.3315486	314.33715	0.00018829421
8167	0.96825963	0	3.9094014	123.1082	7.5267145	309.99957	0.000231177
8168	1.1864111	0	3.9785288	181.11187	7.1074301	283.72301	0.00014891399
8169	1.4599111	0	4.9271429	92.367945	7.7707015	303.1034	0.00030309879
8170	-1.267409	0	4.2838	249.63556	6.9773881	232.68795	0
8171	-1.520728	0	4.5957647	244.12489	6.9504182	258.33731	0
8172	-0.95142799	0	6.147668	236.24108	7.9975883	263.19888	0
8173	1.1445593	0	8.8724509	192.59391	9.3486526	305.57981	0.00029883471
8174	1.2637931	0	7.545557	148.17791	9.2520777	282.72933	0.00015218383
8175	1.4352298	0	6.6325042	225.8515	7.7247793	273.44266	0.00011056738
8176	1.6438347	0	7.2037429	209.62113	8.3756104	268.63654	0.00018718879
8177	0.58592303	0	7.7976651	262.75206	7.9453805	248.69221	0
8178	0.96462092	0	11.187082	247.76098	9.2473639	286.80626	0
8179	1.2201328	0	11.537511	187.75541	10.998037	320.79901	0.00044003643
8180	0.5476249	0	9.643801	261.97167	8.7315049	254.01258	0
8181	0.46734886	0	8.8897486	250.24169	8.0406893	257.61172	0
8182	0.14007068	0	9.7699111	242.09667	9.4416725	278.29334	0
8183	-0.030855661	0	10.758647	195.68693	10.398584	306.07334	5.0439982e-05
8184	0.12868644	0	11.235529	200.1819	10.867327	331.40995	0.00040327078
8185	-0.28809551	0	9.4968859	115.16092	11.254802	354.36239	0.00054780772
8186	-0.84534177	0	9.6315659	265.70763	9.2446971	266.03117	0
8187	-1.0511918	0	8.7359269	261.16031	8.6781672	256.77011	0
8188	-0.2465216	0	9.8279756	221.74024	9.8771005	294.07295	0
8189	-0.01259747	0	10.844297	205.67732	10.953727	302.27636	0.00019991865
8190	0.81101785	0	12.589788	161.79379	11.606931	334.76118	8.2484118e-05
8191	0.16954085	0	14.824533	205.48124	11.871519	328.29183	9.5103902e-05
8192	1.2459002	0	15.04903	211.64496	11.796002	310.39806	8.3358535e-05
8193	0.5855955	0	14.270136	210.37093	12.044627	296.48371	0.00013739917
8194	1.2190828	0	14.395588	286.88042	9.9315097	266.57062	0
8195	0.27810387	0	14.20459	199.88662	11.198696	302.62239	5.7469296e-05
8196	1.762493	0	14.017768	216.23806	11.636888	304.37883	7.0937255e-05
8197	0.98899364	0	13.498939	203.06632	12.505369	306.91662	0.00016801018
8198	1.4121104	0	13.631647	194.54105	12.641987	325.97681	0.00027713653
8199	0.48779722	0	13.370686	226.92856	11.10025	283.12598	0
8200	-0.59173169	0	10.796505	207.0177	10.963208	306.40592	7.8684055e-05
8201	-0.53507763	0	12.837112	235.72663	11.672083	293.64021	0
8202	-1.2131389	0	14.484836	247.79394	12.902344	302.62448	0
8203	-1.2657755	0	15.370903	202.6576	15.704923	329.08705	0.00032561628
8204	-0.8056312	0	15.56669	229.68512	15.271657	324.08656	0.00013508667
8205	-0.14178752	0	15.695352	134.43332	14.32345	331.29495	0.00012806688
8206	1.3393176	0	15.312193	240.85296	12.850289	326.21746	0
8207	1.9989776	0	15.617323	222.48966	13.519622	316.44764	0.00027124852
8208	1.4190865	0	14.191728	228.12499	13.232144	307.20876	0.00021212316
8209	0.97319354	0	13.681506	262.56109	11.947559	289.53438	4.1849178e-05
8210	0.48776494	0	14.699473	259.85297	10.950282	284.76663	0
8211	1.3062558	0	15.451414	286.91403	9.2004899	269.70633	0
8212	0.34885842	0	15.039635	270.70407	11.785775	298.64448	6.9515306e-05
8213	-0.96316081	0	13.469493	206.61202	12.40857	309.28454	0.00011462193
8214	-0.92901576	0	13.230216	230.75346	11.829038	303.33976	5.5260166e-05
8215	-1.0650549	0	13.238831	227.83542	12.604342	311.29278	0.00019993906
8216	-0.8034568	0	15.488419	192.3321	13.491738	339.44407	7.5480309e-05
8217	0.62417051	0	16.105402	271.32925	13.059998	297.17649	0
8218	0.89771781	0	15.542296	279.77363	10.956352	282.57367	0
8219	1.6552471	0	15.673789	278.93862	10.378535	278.31021	0
8220	1.3826283	0	15.250768	250.33482	11.805053	305.98599	0
8221	0.066844708	0	14.822856	242.13439	13.64616	322.23763	0.00014705575
8222	0.027992597	0	15.646358	255.50288	13.646685	306.29779	0.00011927461
8223	-1.0612749	0	14.673257	252.14299	14.600889	314.09886	0.00037374451
8224	-1.1882628	0	14.66916	121.86172	14.981022	359.19285	0.00044952411
8225	-0.98014651	0	15.142689	144.65229	14.878118	352.56879	0.0001353667
8226	-1.1699151	0	15.040993	127.46194	15.142557	342.79398	0.00050619903
8227	-0.23475102	0	15.31263	180.04282	15.351616	340.2381	0.00025521121
8228	0.49861984	0	15.012159	175.9021	14.687799	342.18876	0.00022873894
8229	-1.2830143	0	14.246058	74.128973	14.693055	356.82281	0.00031764734
8230	-1.6112232	0	15.348619	166.87598	12.479698	333.24236	0
8231	-1.6347151	0	15.990792	212.82197	12.564235	325.74624	4.3094419e-05
8232	-1.4776535	0	16.785828	191.89268	15.174947	346.55295	0.0003059547
8233	-1.4663625	0	17.003019	193.31617	15.985549	350.79963	0.00031363934
8234	-1.566661	0	16.656556	167.74899	14.45727	344.37372	0.0002449918
8235	-1.5335861	0	16.975614	210.33655	14.06675	351.09034	0.0001516241
8236	-1.5483454	0	16.858804	88.54328	15.431273	358.71616	0.00042381218
8237	-1.5552792	0	17.119004	172.05744	15.961049	349.33513	0.00048013042
8238	-1.2789837	0	15.802006	113.11237	16.342215	358.94183	0.00058075412
8239	-0.96031786	0	15.421362	121.96312	15.840805	353.0592	0.00047871315
8240	-1.0964433	0	16.330243	194.6181	14.25432	332.92093	0.00013785623
8241	-1.4047824	0	16.920534	174.3875	15.116694	351.73936	0.00053128608
8242	-1.2268469	0	15.921794	159.81589	15.811284	352.79796	0.00037216645
8243	-1.258539	0	16.913296	173.38427	15.338937	345.958	0.00016192011
8244	-1.3981958	0	18.985383	242.02984	15.478022	332.02115	0
8245	-1.5995126	0	19.965483	236.7226	17.64142	347.19355	0.00013435012
8246	-1.0607424	0	17.888406	185.73106	17.868682	348.96567	0.00024657336
8247	-0.86058519	0	18.242586	192.92839	17.566878	346.99881	0.00014180225
8248	-0.43857632	0	18.727928	249.03588	15.960873	322.13375	0
8249	1.042684	0	18.471713	249.13692	12.217979	305.37495	0
8250	0.066422189	0	18.003133	249.59924	12.817485	305.43438	0
8251	-0.55413373	0	19.332159	246.88429	14.341336	318.5011	0
8252	-0.76245567	0	17.948007	225.95541	15.584218	328.83866	0.00012964501
8253	-1.1097736	0	16.479346	180.13645	15.815804	343.44195	0.00014327524
8254	-1.197877	0	16.510224	206.51613	16.829627	360.37902	0.00037357628
8255	-1.3539811	0	15.890689	131.56564	17.007129	375.7667	0.00061893521
8256	-0.98601861	0	14.772073	137.26121	16.153714	360.0786	0.00054084784
8257	-1.1150168	0	14.759368	219.68991	14.298258	314.36005	0.00014968824
8258	-1.3083517	0	17.081178	238.15541	16.091875	322.71817	0.00013589729
8259	-1.8952124	0	17.183253	211.69863	16.149945	347.03278	0.00021209988
8260	-2.0772833	0	16.608581	210.16846	15.25602	337.51017	0.00033904551
8261	-1.8009211	0	14.744838	156.93565	14.536017	350.34718	0.0004423895
8262	-1.4047446	0	14.777905	232.79244	12.197967	299.28388	4.0724565e-05
8263	-1.1149343	0	13.686206	229.82342	11.09998	278.46926	0
8264	-1.0934786	0	11.999908	235.44947	9.9286546	268.72724	0
8265	-1.2385721	0	11.997168	236.36577	10.44858	278.00154	0
8266	-1.2516072	0	13.066924	235.08423	10.59384	276.97981	0
8267	-1.2516513	0	13.505629	235.18333	10.953739	276.86474	0
8268	-1.3233478	0	13.652925	219.36603	11.664015	289.38551	0
8269	-1.3260931	0	14.4	223.21222	12.310407	289.11081	0
8270	-1.1519531	0	15.52406	194.21579	14.150864	327.28855	0.00017223685
8271	-1.0663233	0	14.485032	144.33088	15.099569	329.00506	0.00031250631
8272	0.12619313	0	15.003873	229.30085	13.091039	316.68248	0
8273	-0.82087436	0	15.534455	200.84476	12.512541	326.58295	8.1479825e-05
8274	-1.4793499	0	15.513202	212.90892	13.736099	320.29089	6.220535e-05
8275	-0.70214669	0	15.000538	172.70146	14.664332	319.94236	0.00021157692
8276	0.28735726	0	12.332634	226.62109	10.468195	264.10751	0
8277	-1.0148214	0	11.799977	222.1314	10.22904	267.7373	0
8278	-1.3212391	0	12.340884	223.11385	10.740496	269.78042	0
8279	-1.4081034	0	12.431765	224.16387	10.584692	266.07411	0
8280	-1.331213	0	13.127563	222.49266	10.643894	275.09251	0
8281	-1.2375237	0	14.718184	215.37163	12.857023	296.04509	0
8282	-0.56308523	0	15.469517	164.19399	14.267019	327.23386	0.00011444514
8283	-0.49831536	0	14.021116	180.54616	13.170293	320.50039	0.00017902701
8284	-1.0947308	0	13.32056	185.2095	13.200631	307.07764	0.00029190273
8285	-0.93096734	0	14.395361	172.29787	14.13497	327.77069	0.00026636438
8286	-0.55820019	0	15.094967	214.38822	13.809237	321.1202	0.00012281944
8287	-0.87232781	0	14.167034	172.85083	14.254083	319.88317	0.00028673222
8288	-1.0314695	0	14.186566	199.76807	13.518566	304.52565	0.00011057944
8289	-0.42195898	0	15.140365	187.7392	14.069171	311.98401	9.8686684e-05
8290	-0.22723521	0	13.922462	204.34338	11.972541	295.69982	0
8291	-1.0148577	0	12.901314	165.03052	12.481614	317.75114	0.00011412449
8292	-1.1393414	0	10.89359	54.660243	11.982936	346.57778	0.00015023299
8293	-0.92905408	0	11.287133	51.596608	12.621058	355.21089	0.00049449742
8294	-1.2454801	0	9.734701	88.663828	11.620581	353.61768	0.00056283964
8295	-0.26779636	0	6.9921722	175.22325	8.1027338	275.09303	8.6212732e-05
8296	-0.99377149	0	5.219744	195.4563	7.1439326	245.07764	4.0127039e-05
8297	-1.2606262	0	5.2786023	193.12909	7.6676439	256.32518	0.00013631661
8298	-1.5633425	0	5.5952601	156.23429	8.5751116	301.55286	0.00029969472
8299	-1.454651	0	6.1722408	146.24004	8.746035	299.53512	0.000149071
8300	-1.3001699	0	6.1709332	189.79392	8.0536724	254.50263	4.5805375e-05
8301	-1.2006915	0	6.0119408	165.92999	8.2017582	258.90299	7.3622947e-05
8302	-0.32494227	0	8.0105693	196.63136	8.6447543	244.15014	0
8303	0.061303052	0	11.886409	197.72859	8.3640021	252.32263	0
8304	0.77322808	0	13.426626	195.62739	7.064857	253.42122	0
8305	0.7585212	0	13.32859	190.90923	8.4718316	269.77422	0
8306	1.2121598	0	13.571899	189.41245	9.6468971	292.41568	0
8307	1.4023147	0	9.7895249	174.89536	8.3229344	252.89636	0
8308	-0.091559545	0	7.0190288	186.13942	7.0343114	251.46366	4.2710997e-05
8309	0.066414673	0	5.9785531	160.81413	7.3542808	274.70342	0
8310	0.34535074	0	5.8757988	178.81359	7.6054983	261.81734	6.8966135e-05
8311	-0.3530274	0	5.4275431	161.78637	7.4095454	258.88813	0
8312	-0.42004893	0	6.7964184	180.71911	7.8351014	248.04079	0
8313	-1.188979	0	10.099426	180.21971	10.184032	303.34506	0.00023095956
8314	-1.5341329	0	9.1017348	64.631034	10.801183	339.12955	0.00039022241
8315	-1.550672	0	8.5925038	92.498446	10.397718	323.79785	0.00022882382
8316	-1.047056	0	7.607288	161.8642	9.1181315	264.61849	0
8317	-0.81254802	0	7.3820426	174.04598	8.300747	242.71546	0
8318	-1.0787501	0	7.528621	173.69574	8.2813334	237.08618	0
8319	-1.0248373	0	8.0120139	172.91367	8.2593456	234.12897	0
8320	-0.83018918	0	8.826164	173.40277	7.6697869	226.64092	0
8321	-0.5540641	0	9.4689287	172.4912	6.9280823	228.81022	0
8322	-0.23865845	0	10.481198	169.34206	6.5179554	244.56508	0
8323	-0.30801166	0	11.641712	174.98371	7.4641705	278.5309	0
8324	-0.8694208	0	12.970139	152.94879	9.0828146	292.48125	0
8325	-0.78629133	0	13.300971	145.27259	10.717796	320.04432	0
8326	-0.18541037	0	12.010285	73.581912	11.56524	348.73781	0.00033050925
8327	0.45749078	0	7.8673525	151.92606	9.0373951	252.35666	0
8328	-0.73059645	0	7.1411298	154.80097	8.3027633	244.93541	0
8329	-1.1669957	0	10.492569	158.51426	9.9761857	273.86057	0
8330	-0.51683096	0	10.28317	105.82545	10.436478	298.90127	0.00018115325
8331	0.11936578	0	4.5426454	134.52168	7.1748682	248.44232	6.1354547e-05
8332	0.71171772	0	-0.57316555	145.97114	4.3734032	216.53577	7.4549016e-05
8333	0.11927958	0	-2.5347403	145.68744	3.7967766	207.28051	4.037288e-05
8334	-1.462325	0	0.95101414	114.36386	5.4339333	295.22984	0.00057534653
8335	-1.4638583	0	2.6527065	103.78644	7.1432146	305.21048	0.00064381712
8336	-1.4570606	0	0.01420592	123.9108	5.6628544	257.60281	0.00016211591
8337	-0.95456846	0	-2.4480068	118.95744	4.5152655	233.07066	0
8338	-0.52453466	0	-2.4654248	144.3315	3.9170526	197.23964	0
8339	-0.91050453	0	0.13007557	144.37871	4.0126669	216.27477	0
8340	-1.0701338	0	3.060387	121.95752	5.7468182	284.56321	0.00012242303
8341	-0.52098203	0	2.0986296	81.817525	6.6367372	300.55921	0.00057268165
8342	-0.13924237	0	2.0457813	117.98535	6.4439066	253.32732	0
8343	-0.24434875	0	0.41344315	130.81888	5.6174152	221.55166	0
8344	-0.48428325	0	0.080971969	132.52352	5.1232372	215.83378	0
8345	-0.27194593	0	0.42219842	131.90037	5.0434665	217.78158	0
8346	-0.17874727	0	0.62399997	133.92627	4.8569332	219.16302	0
8347	0.0011337483	0	0.72100598	125.78106	4.8496614	216.13459	0
8348	-0.098811407	0	1.0054829	123.95716	4.713835	218.2706	0
8349	-0.27013238	0	1.6436847	124.12447	4.939404	224.9022	0
8350	0.90921594	0	1.8824478	116.84291	5.9495622	232.89838	0
8351	1.9961102	0	3.9105779	102.61509	7.1509287	273.23391	0
8352	2.0018312	0	6.5328567	85.194474	8.5363582	280.82691	0
8353	1.046674	0	5.0258501	116.56114	7.6546004	241.67477	0
8354	-0.069620548	0	3.7965759	120.61713	7.1614374	255.3019	8.5410907e-05
8355	-0.83796239	0	0.12287261	95.23094	4.8221841	221.69384	0
8356	-0.61450465	0	-3.4355376	115.30593	3.0253543	187.11775	0
8357	-0.2448398	0	-1.9361208	111.09998	3.6022311	201.61156	0
8358	-0.30655526	0	-0.70557037	111.53691	3.9178569	202.66904	0
8359	-0.64004336	0	0.33535933	113.75666	4.033668	214.2448	0
8360	-0.46382084	0	1.3854688	110.78165	4.9565818	248.04084	0
