Date,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
1979-02-21 00:00:00,95.90398,247.86685,-8.0838646,93.038472,1.5616056,0.0012510578,0.0012510578
1979-02-22 00:00:00,104.59731,242.24964,-8.3410006,92.467236,1.0776263,0.0013990115,0.0013990115
1979-02-23 00:00:00,109.64884,231.2629,-8.0908012,90.142508,0.47220038,0.00048252458,0.00048252458
1979-02-24 00:00:00,140.34472,219.55931,-4.4381482,85.38018,1.5343312,0.0016290442,0.0016290442
1979-02-25 00:00:00,90.594103,254.78346,-5.8390762,92.499082,1.3079024,0.0065786846,0.0065786846
1979-02-26 00:00:00,140.97312,210.21077,-8.5524542,83.205752,0.76107379,0.0016566417,0.0016566417
1979-02-27 00:00:00,166.62276,186.62163,-9.9280963,75.695429,0.22089759,6.5236658e-05,6.5236658e-05
1979-02-28 00:00:00,97.981041,232.98884,-9.5143377,91.092494,1.9094863,0.0029325935,0.0029325935
1979-03-01 00:00:00,168.53653,177.58502,-8.5049198,79.402716,1.0055249,3.736205e-06,3.736205e-06
1979-03-02 00:00:00,177.33244,173.89347,-8.0318824,74.273873,0.37872545,0,0
1979-03-03 00:00:00,162.29059,190.70235,-9.3696199,87.73903,0.79953231,0.00013435225,0.00013435225
1979-03-04 00:00:00,167.78879,182.70295,-8.6145662,82.425964,0.35043441,9.5210258e-06,9.5210258e-06
1979-03-05 00:00:00,177.62886,176.02032,-7.6658846,70.041418,0.87009567,0,0
1979-03-06 00:00:00,184.83235,177.18504,-6.8087956,67.895731,1.7877155,0,0
1979-03-07 00:00:00,136.47757,232.0864,-5.1211787,78.15601,1.5301444,0.00097832318,0.00097832318
1979-03-08 00:00:00,140.90542,239.35681,-4.0426965,92.609428,0.8704951,0.0029903409,0.0029903409
1979-03-09 00:00:00,135.6457,259.52311,-4.1696545,93.983693,1.4456977,0.00096215255,0.00096215255
1979-03-10 00:00:00,125.82768,256.28826,-3.6421996,90.755127,0.65814657,0.0012241151,0.0012241151
1979-03-11 00:00:00,165.94001,228.59644,-2.6590629,81.019027,2.4743195,0.00098159761,0.00098159761
1979-03-12 00:00:00,183.96902,208.37144,-2.7904813,76.172332,3.0986518,3.0695653e-05,3.0695653e-05
1979-03-13 00:00:00,161.58048,235.01509,-0.42493253,74.939974,2.4958764,0.0011863249,0.0011863249
1979-03-14 00:00:00,143.87107,251.5602,-0.20100491,88.74227,0.45823511,0.0025908441,0.0025908441
1979-03-15 00:00:00,187.42325,221.7012,0.53926997,71.57059,2.7828733,2.2165351e-06,0
1979-03-16 00:00:00,194.42859,217.13926,1.2958094,65.991861,3.4873183,0,0
1979-03-17 00:00:00,198.20655,216.17253,1.76577,64.971151,3.148244,0,0
1979-03-18 00:00:00,179.11893,248.23255,2.6973506,71.507413,3.0384046,0.00048680652,0
1979-03-19 00:00:00,146.00173,258.98009,1.9156321,84.864091,1.4327761,0.0019896593,0
1979-03-20 00:00:00,183.59996,232.59846,1.899388,76.212249,1.8816466,0.00010417715,0
1979-03-21 00:00:00,151.47231,257.97902,2.8350516,78.812228,1.8509444,0.0014889407,0
1979-03-22 00:00:00,194.73189,236.74046,2.9016554,70.635763,1.3031256,0.00011262349,0
1979-03-23 00:00:00,127.31649,275.05006,0.90295975,90.24042,0.31472956,0.0046580653,0
1979-03-24 00:00:00,189.35153,249.28082,2.131738,80.083523,0.9589111,0.0013411968,0
1979-03-25 00:00:00,60.042464,296.73723,-0.40711932,96.066933,1.0338114,0.0091825256,0.0091825256
1979-03-26 00:00:00,138.5855,275.93615,-0.30193805,90.648578,0.83259512,0.0045356437,0.0045356437
1979-03-27 00:00:00,74.549093,286.975,-2.1530938,96.459008,1.7652477,0.007200515,0.007200515
1979-03-28 00:00:00,189.13893,233.62053,-2.2162576,82.691305,2.8433037,4.7714277e-05,4.7714277e-05
1979-03-29 00:00:00,215.15542,247.27969,0.90975487,79.348095,2.7977424,0.0020507484,0
1979-03-30 00:00:00,172.56989,276.63075,2.3347347,86.599968,0.67839155,0.0013065299,0
1979-03-31 00:00:00,206.3728,239.46885,2.5193899,80.10765,1.6205526,4.1979832e-07,0
1979-04-01 00:00:00,192.00831,248.04448,3.5786109,79.195985,0.5937097,0.0012764891,0
1979-04-02 00:00:00,181.15232,265.83977,4.6736092,76.63182,3.1859973,9.4874419e-06,0
1979-04-03 00:00:00,200.64173,270.60759,7.0772574,74.377051,4.8564874,0,0
1979-04-04 00:00:00,196.39714,277.77551,8.0125484,70.908876,5.077738,0.00031484034,0
1979-04-05 00:00:00,96.780284,281.78821,3.6090018,84.113076,2.6802494,0.002162591,0
1979-04-06 00:00:00,228.37317,228.27839,3.6828944,71.074054,2.2653334,6.716773e-07,0
1979-04-07 00:00:00,208.55741,248.34287,5.3599366,67.566581,1.938204,0,0
1979-04-08 00:00:00,191.86012,266.07119,5.4942636,78.671422,1.6759015,0.00047856168,0
1979-04-09 00:00:00,184.2776,271.4559,5.6860787,82.167481,2.8869149,0.0025970907,0
1979-04-10 00:00:00,189.97766,261.70951,4.6052712,79.566396,3.265213,0.0040258574,0
1979-04-11 00:00:00,214.38736,234.36944,2.1461898,63.201997,2.9624629,0.00053010452,0
1979-04-12 00:00:00,223.34616,231.05559,2.7184482,68.598895,2.5523591,0.0015196615,0
1979-04-13 00:00:00,178.94739,278.91735,3.8327219,86.907002,2.330834,0.0093412178,0
1979-04-14 00:00:00,164.45282,290.66201,3.0635497,90.217363,1.2765872,0.021867748,0
1979-04-15 00:00:00,187.69003,264.18597,1.1560787,89.421414,1.7416284,0.010940171,0
1979-04-16 00:00:00,146.7038,273.9168,-0.5308213,89.789419,1.3741326,0.0070849362,0.0070849362
1979-04-17 00:00:00,236.09632,232.36554,1.3086702,73.850871,1.8858662,0.00043250981,0
1979-04-18 00:00:00,212.3333,249.2203,3.8950933,70.67937,3.0028558,0.00029550443,0
1979-04-19 00:00:00,230.03978,248.34178,5.6867249,65.101523,3.3536895,0.0030377949,0
1979-04-20 00:00:00,209.25267,250.60407,2.7951393,73.776492,1.451668,0.0041248123,0
1979-04-21 00:00:00,202.95463,253.95913,-0.097043685,89.525223,0.29036636,0.0083057265,0.0083057265
1979-04-22 00:00:00,162.03998,279.67028,0.50686345,92.923479,0.37640996,0.026095285,0
1979-04-23 00:00:00,217.94579,250.85903,1.4487499,85.532295,1.4161455,0.0067325659,0
1979-04-24 00:00:00,217.62327,260.49472,1.9787283,84.318276,1.3307356,0.0057240088,0
1979-04-25 00:00:00,127.18618,292.62039,0.86193277,96.788005,1.2750784,0.011361002,0
1979-04-26 00:00:00,199.88707,258.60906,1.2858715,80.464445,1.4527106,0.0032456875,0
1979-04-27 00:00:00,209.30119,247.40792,-0.51013879,89.319558,1.812219,0.003308271,0.003308271
1979-04-28 00:00:00,257.99126,221.41122,2.7476301,71.06753,0.37746859,1.9226763e-06,0
1979-04-29 00:00:00,261.67964,232.64957,6.1240007,69.024119,0.2332114,0,0
1979-04-30 00:00:00,248.97537,256.3994,5.6040876,80.817295,0.77445437,4.4532205e-05,0
1979-05-01 00:00:00,242.12926,257.00937,6.8996897,76.234112,0.59905537,0.0001015828,0
1979-05-02 00:00:00,207.02897,285.0362,6.6258757,85.322464,1.2055184,0.0027868059,0
1979-05-03 00:00:00,170.49519,301.2756,4.179144,88.67219,1.5241571,0.0024965322,0
1979-05-04 00:00:00,198.54266,288.22148,6.3558507,84.033837,1.0917775,0.0038207692,0
1979-05-05 00:00:00,133.42915,310.70737,5.6701522,94.635336,0.37370562,0.012316429,0
1979-05-06 00:00:00,149.82881,308.01605,5.8164815,92.233446,1.2046032,0.005657731,0
1979-05-07 00:00:00,157.80848,303.84537,6.1576115,91.897247,1.7945663,0.0036152947,0
1979-05-08 00:00:00,170.41686,282.5906,5.4621322,83.164398,2.1970704,0.0025679903,0
1979-05-09 00:00:00,223.23986,257.30065,6.4553468,72.975115,1.9504947,0.00014743317,0
1979-05-10 00:00:00,232.76188,266.71499,6.9817547,76.365251,1.4463139,0.00013368897,0
1979-05-11 00:00:00,241.22729,270.25964,7.9320415,76.900159,1.1110766,0.00018973205,0
1979-05-12 00:00:00,205.39917,284.2251,8.7243128,84.864323,0.85948099,0.0028165025,0
1979-05-13 00:00:00,236.78494,282.48467,10.394676,74.70668,1.2726039,0.001893685,0
1979-05-14 00:00:00,185.72766,292.06095,10.361416,73.896815,1.4508754,0.0033488403,0
1979-05-15 00:00:00,217.76515,274.05084,8.0250648,81.756849,0.4647587,0.0064948425,0
1979-05-16 00:00:00,163.52029,301.41268,6.0624579,90.977495,0.95248655,0.0089696963,0
1979-05-17 00:00:00,140.12834,305.90381,6.3004804,90.608103,1.4817082,0.0059994217,0
1979-05-18 00:00:00,199.80149,282.89764,8.3273061,78.879498,1.2901074,0.0020200275,0
1979-05-19 00:00:00,187.46591,288.19912,8.3201305,83.388601,1.4144052,0.0050403589,0
1979-05-20 00:00:00,171.15542,293.39848,7.9900249,85.937464,0.79720143,0.0056546161,0
1979-05-21 00:00:00,230.34267,285.34192,9.864256,81.308223,1.1956547,0.0047134619,0
1979-05-22 00:00:00,248.34847,271.62057,11.298836,65.195714,1.3596055,0.00027764621,0
1979-05-23 00:00:00,190.65229,297.56545,9.3845209,84.257199,1.2272658,0.0097446272,0
1979-05-24 00:00:00,148.19967,313.55652,7.8015397,93.609247,1.6755841,0.003148798,0
1979-05-25 00:00:00,215.5404,297.62759,10.040355,84.096029,0.50718979,0.0012516791,0
1979-05-26 00:00:00,194.01871,309.35204,9.8971892,87.071911,1.1760288,0.0057198696,0
