date,period,variable,model,mean,median,sd,q25,q75,q05,q95
2068,rcp26,MaxStratDur,FLake,11.281045751634,8.77777777777777,13.9694603326758,3.75,21.5833333333333,-6.46111111111111,27.7111111111111
2068,rcp26,MaxStratDur,GLM,6.03758169934641,1.63888888888889,17.0394364348646,-4.25,14.8888888888889,-15.7888888888889,36.0333333333333
2068,rcp26,MaxStratDur,GOTM,4.46241830065359,-0.638888888888886,12.0284270625065,-4.77777777777777,14.7777777777778,-8.78888888888889,23.2333333333333
2068,rcp26,MaxStratDur,MyLake,11.1732026143791,11.1111111111111,12.7380100116117,0.222222222222229,21.4722222222222,-6.16666666666667,26.6277777777778
2068,rcp26,MaxStratDur,Simstrat,13.1437908496732,14.1111111111111,13.3654858110683,4.41666666666666,20.8611111111111,-4.86666666666667,33.6777777777778
2068,rcp26,Schmidt_Stability,Ensemble_Mean,325.413781847717,224.128334750578,261.706039415599,156.618413559084,459.744200884206,72.37453808675,777.053409575715
2068,rcp26,Schmidt_Stability,FLake,334.959134590692,255.996693618088,311.65575382018,94.2409275579423,508.163687566102,22.2010715467549,877.898299169386
2068,rcp26,Schmidt_Stability,GLM,317.74793568972,223.584495811678,230.421093566565,168.335725154115,370.318560976249,111.529629065064,756.976943882698
2068,rcp26,Schmidt_Stability,GOTM,256.089802965134,168.993895242992,245.880895955876,87.746283363761,429.001094554966,27.434012997273,664.642673242078
2068,rcp26,Schmidt_Stability,MyLake,302.115748661371,222.837829347685,216.252621802432,143.472878050681,450.072737298362,48.5797299541021,652.797453319294
2068,rcp26,Schmidt_Stability,Simstrat,424.283868020549,293.845747043418,317.652856935437,211.523282746519,520.282830119894,112.430194079003,1008.42352599601
2068,rcp26,StratEnd,Ensemble_Mean,5.00490196078432,4.72222222222223,7.74739997265136,-0.638888888888914,5.83333333333331,-4.16111111111111,19.2888888888889
2068,rcp26,StratEnd,FLake,5.45261437908497,3.88888888888891,7.7739559354285,-0.638888888888914,7.61111111111109,-2.77222222222224,18.6444444444444
2068,rcp26,StratEnd,GLM,8.66830065359477,7.52777777777777,9.86771331502583,2.05555555555554,8.80555555555554,-2.36666666666665,27.2166666666667
2068,rcp26,StratEnd,GOTM,4.67156862745098,4.86111111111109,4.1761262445372,3.08333333333331,5.27777777777777,-1.56111111111113,11.4611111111111
2068,rcp26,StratEnd,MyLake,3.09477124183007,3.22222222222223,3.52471513525233,2.58333333333331,4.72222222222223,-3.76111111111111,8.25000000000001
2068,rcp26,StratEnd,Simstrat,4.87908496732027,3.88888888888891,7.64402567929318,0.694444444444457,5.72222222222223,-4.34444444444447,19.1444444444445
2068,rcp26,StratStart,Ensemble_Mean,-4.95098039215686,-5.30555555555556,9.90951797175129,-12.0555555555555,3.55555555555554,-18.7055555555555,8.45555555555556
2068,rcp26,StratStart,FLake,-5.82843137254902,-5.02777777777777,7.95572258959913,-13.9722222222222,2.05555555555554,-16.8,4.57777777777778
2068,rcp26,StratStart,GLM,2.63071895424837,7.16666666666667,9.31365093924411,-6.86111111111111,10.25,-10.0611111111111,13.8833333333333
2068,rcp26,StratStart,GOTM,0.209150326797384,5.13888888888889,12.4211522380657,-6.22222222222223,8.94444444444444,-20.95,12.2166666666667
2068,rcp26,StratStart,MyLake,-8.07843137254902,-6.72222222222223,13.0826670156985,-15.7222222222222,3,-27.7611111111111,9.30555555555555
2068,rcp26,StratStart,Simstrat,-8.26470588235294,-9.55555555555554,7.55689018573316,-14,-2.11111111111111,-18.0555555555556,2.47777777777777
2068,rcp45,MaxStratDur,Ensemble_Mean,29.0601851851852,31.1527777777778,12.2337410441222,18.8333333333333,39.6388888888889,11.2638888888889,44.8236111111111
2068,rcp45,MaxStratDur,FLake,27.8858024691358,31.7083333333333,13.406728443069,16.8680555555556,36.9305555555555,7.60694444444444,46.7208333333333
2068,rcp45,MaxStratDur,GLM,25.0663580246914,24.8611111111111,8.75544824098624,19.7986111111111,31.0277777777778,12.2972222222222,39.1722222222222
2068,rcp45,MaxStratDur,GOTM,21.4722222222222,25.0833333333333,9.17377917768198,15.9583333333333,26.6527777777778,7.15972222222223,31.2819444444444
2068,rcp45,MaxStratDur,MyLake,28.2191358024691,29.75,11.2225089302375,21.0277777777778,35.0694444444444,10.0041666666667,43.2888888888889
2068,rcp45,MaxStratDur,Simstrat,31.4753086419753,36.1805555555556,10.7809900580217,20.9722222222222,40.3680555555556,14.3652777777778,43.775
2068,rcp45,Schmidt_Stability,Ensemble_Mean,483.042486156937,515.579119246871,220.127714533783,299.331181537307,638.680572390635,137.498444226374,771.070975048445
2068,rcp45,Schmidt_Stability,FLake,550.739746716972,560.33054709159,263.991533252865,382.537263764037,651.899542093407,124.840077019368,889.234322116729
2068,rcp45,Schmidt_Stability,GLM,479.210292400771,525.838391884352,198.050579143958,308.545055129553,571.841643433919,188.224137407442,776.354625106862
2068,rcp45,Schmidt_Stability,GOTM,418.559812766695,476.89841825127,196.414957000044,294.787337575747,547.13943907851,114.924609171174,652.117429632203
2068,rcp45,Schmidt_Stability,MyLake,405.873143613744,444.146664962412,184.468303190354,261.207747070673,525.85776592415,126.328697663356,648.021742201525
2068,rcp45,Schmidt_Stability,Simstrat,584.767884544783,633.522696224252,238.191915072937,383.530769916655,736.56015037323,228.992805291556,910.824943606061
2068,rcp45,StratEnd,Ensemble_Mean,10.3734567901235,9.19444444444446,6.43044330865362,6.13888888888889,13.3125,2.90555555555557,22.5638888888889
2068,rcp45,StratEnd,FLake,9.03703703703704,8.19444444444443,5.80839674668358,4.4513888888889,13.7777777777778,1.96944444444444,18.8152777777778
2068,rcp45,StratEnd,GLM,12.6003086419753,13.2083333333333,6.28725742488192,10.8055555555555,15.4930555555556,3.9388888888889,20.1347222222222
2068,rcp45,StratEnd,GOTM,8.23919753086419,7.38888888888889,3.40185747043772,6.01388888888889,10.0972222222222,3.59861111111109,13.4152777777778
2068,rcp45,StratEnd,MyLake,5.35802469135803,4.98611111111111,3.37254831590969,2.38888888888889,6.53472222222223,1.70138888888889,11.0666666666667
2068,rcp45,StratEnd,Simstrat,10.9953703703704,10.7638888888889,6.01429737174817,5.93055555555557,13.7847222222222,4.43750000000002,22.4152777777778
2068,rcp45,StratStart,Ensemble_Mean,-18.6867283950617,-20.9444444444444,7.43969830633014,-23.8402777777778,-12.2916666666667,-29.95,-7.67083333333334
2068,rcp45,StratStart,FLake,-18.8487654320988,-21.1666666666667,9.76342911747763,-26.5902777777778,-11.9583333333333,-31.9444444444444,-2.79444444444445
2068,rcp45,StratStart,GLM,-12.466049382716,-10.3194444444444,5.30418706947692,-14.2777777777778,-8.34722222222222,-22.1555555555556,-7.76944444444445
2068,rcp45,StratStart,GOTM,-13.233024691358,-13.2361111111111,7.70130553971581,-18.8055555555556,-8.72222222222221,-22.7666666666667,-1.65416666666668
2068,rcp45,StratStart,MyLake,-22.8611111111111,-24,10.3923572554363,-30.9236111111111,-16.2638888888889,-37.5361111111111,-7.25833333333334
2068,rcp45,StratStart,Simstrat,-20.4799382716049,-20.5277777777778,6.54165751186207,-26.1875,-15.2847222222222,-28.6138888888889,-10.9972222222222
2068,rcp85,MaxStratDur,Ensemble_Mean,41.8168402777778,39.1805555555556,11.4016950017763,33.8333333333333,47.1111111111111,28.0305555555555,68.3125
2068,rcp85,MaxStratDur,FLake,40.1067708333333,35.5,15.8319327642119,31.9583333333333,48.9305555555556,17.3458333333333,71.3375
2068,rcp85,MaxStratDur,GLM,36.1519097222222,35.3194444444444,13.7150736396495,24.8819444444444,45.2777777777778,15.525,60.5847222222222
2068,rcp85,MaxStratDur,GOTM,27.3541666666667,25.375,12.2388734732762,22.3888888888889,34.8611111111111,3.3125,43.9444444444445
2068,rcp85,MaxStratDur,MyLake,36.9982638888889,36.0972222222222,11.9381640100688,31.3402777777778,43.4583333333333,16.6013888888889,53.1388888888889
2068,rcp85,MaxStratDur,Simstrat,47.0972222222222,45.9861111111111,12.2043062726635,39.3125,52.7569444444444,32.1763888888889,71.4638888888889
2068,rcp85,Schmidt_Stability,Ensemble_Mean,795.756875984325,809.566277276548,173.499400067396,672.001409024977,884.879704203703,592.065904560815,1079.201006112
2068,rcp85,Schmidt_Stability,FLake,862.648292956423,837.613922602776,218.724408340146,713.69925356306,978.217244159845,599.898948861767,1201.75757825622
2068,rcp85,Schmidt_Stability,GLM,783.336113976105,788.110387260482,172.349297930783,649.97693962357,920.92527347683,538.929160242556,1041.70740796345
2068,rcp85,Schmidt_Stability,GOTM,683.259121403955,683.21117304049,170.491500921557,537.113123937218,768.127402507244,502.449409735457,947.97787908221
2068,rcp85,Schmidt_Stability,MyLake,675.56685862715,674.301651415378,128.93757560395,576.827400583136,752.845297651367,515.682623009051,883.057044808767
2068,rcp85,Schmidt_Stability,Simstrat,979.047924517249,967.879415519098,188.844962512694,851.090859069618,1077.97177851487,724.851800574299,1287.89730968376
2068,rcp85,StratEnd,Ensemble_Mean,17.5737847222222,15.8055555555555,5.42912412440661,13.5763888888889,22.625,11.0013888888889,26.4930555555556
2068,rcp85,StratEnd,FLake,16.7986111111111,15.1527777777778,6.95148388732669,11.3611111111111,21.6319444444444,9.03055555555556,28.5611111111111
2068,rcp85,StratEnd,GLM,18.4887152777778,19.5138888888889,8.422594997989,12.8055555555556,23.9652777777778,4.62361111111109,31.0888888888889
2068,rcp85,StratEnd,GOTM,12.6935763888889,13.5694444444445,5.55851392726507,8.92361111111111,17.4791666666667,3.73194444444445,19.5361111111111
2068,rcp85,StratEnd,MyLake,8.81770833333333,7.31944444444446,5.40496133234841,5.37500000000001,13.1319444444444,1.18472222222224,17.4444444444444
2068,rcp85,StratEnd,Simstrat,17.4652777777778,15.9305555555556,5.34597981656532,13.6597222222222,19.0208333333334,11.4902777777778,28.2986111111111
2068,rcp85,StratStart,Ensemble_Mean,-24.2430555555556,-24.8611111111111,10.3961769809098,-29.3333333333333,-19.1597222222222,-42.175,-6.07916666666666
2068,rcp85,StratStart,FLake,-23.3081597222222,-23.5138888888889,12.8604411976587,-28.2847222222222,-12.3819444444445,-44.5263888888889,-5.47916666666667
2068,rcp85,StratStart,GLM,-17.6631944444444,-16.4444444444444,10.5950843284761,-23.5416666666667,-11.0833333333333,-38.7569444444444,-0.934722222222224
2068,rcp85,StratStart,GOTM,-14.6605902777778,-15.3055555555556,11.4705411440154,-21.2291666666667,-10.8541666666667,-30.5861111111111,9.07499999999999
2068,rcp85,StratStart,MyLake,-28.1805555555556,-27.5694444444444,11.7116856279066,-34.9791666666667,-23.6805555555556,-46.2347222222222,-8.34166666666666
2068,rcp85,StratStart,Simstrat,-29.6319444444444,-29.8194444444444,11.2891493246001,-35.0069444444444,-22.5972222222222,-47.0875,-12.525
2069,rcp26,MaxStratDur,Ensemble_Mean,16.4852941176471,16.5,8.68591566536868,10.8611111111111,20.5,3.52222222222222,30.2444444444445
2069,rcp26,MaxStratDur,FLake,15.0457516339869,14.5833333333333,9.00453707856621,8.63888888888889,20,5.22777777777778,31.4277777777778
2069,rcp26,MaxStratDur,GLM,15.390522875817,17.7777777777778,9.6548732267352,6.69444444444446,23.6388888888889,0.705555555555549,26.0666666666667
2069,rcp26,MaxStratDur,GOTM,12.9330065359477,12.9722222222222,6.22851290096732,11.0277777777778,14.3611111111111,1.87222222222222,21.0888888888889
2069,rcp26,MaxStratDur,MyLake,18.2320261437909,22.2222222222222,10.5740925553753,6.5,24.4722222222222,2.67222222222221,32.5166666666667
2069,rcp26,MaxStratDur,Simstrat,18.8496732026144,18.9166666666667,9.08326462567207,14.4166666666667,25.8611111111111,5.86666666666667,31.15
2069,rcp26,Schmidt_Stability,Ensemble_Mean,427.163928122442,403.784221120748,125.020062743984,322.662813675713,485.248013305907,293.014349497096,646.367737553118
2069,rcp26,Schmidt_Stability,FLake,473.537376962514,439.691530783734,164.995496206853,404.121910528891,581.513528301195,232.581704654303,675.669524317566
2069,rcp26,Schmidt_Stability,GLM,412.360590296189,408.19764699519,137.112845341075,287.669534999728,476.681243017709,253.266776289841,642.48092892178
2069,rcp26,Schmidt_Stability,GOTM,357.035091125847,341.668549592093,125.354769525457,274.002353809603,419.405557211446,188.596106996506,560.064642343877
2069,rcp26,Schmidt_Stability,MyLake,382.450986319933,376.998204479435,117.279442885981,309.417418687517,393.411598839247,264.650443466788,609.480258163249
2069,rcp26,Schmidt_Stability,Simstrat,519.368045626207,500.096769267176,136.93262172397,412.248693879944,582.877571957309,364.890396344836,762.011733128025
2069,rcp26,StratEnd,Ensemble_Mean,5.71078431372549,5.83333333333331,4.20887256839912,3.55555555555554,8,-0.55,12.6777777777778
2069,rcp26,StratEnd,FLake,3.51143790849673,2.69444444444446,3.55744116156685,0.666666666666686,6.58333333333331,-0.77222222222224,9.23333333333335
2069,rcp26,StratEnd,GLM,10.6683006535948,10.25,5.8736903467718,6.69444444444446,15.75,2.03333333333333,18.7888888888889
2069,rcp26,StratEnd,GOTM,5.67156862745098,8.61111111111109,5.07777317436612,1.38888888888891,9.86111111111109,-1.15000000000002,11.9277777777778
2069,rcp26,StratEnd,MyLake,4.27124183006536,5.66666666666669,5.11541682892963,-0.416666666666686,8.75,-2.18888888888888,10.5055555555556
2069,rcp26,StratEnd,Simstrat,5.29084967320262,5.36111111111109,4.34563688752784,1.66666666666669,8.88888888888891,-0.561111111111131,12.1333333333333
