wind_speed,swr,mixing.coef_mix_hyp,light.Kw,qual
1,1,1e-05,0.3,2630.11794495581
1.12635397202834,0.990972480298587,9.74873917106226e-06,0.311612378594423,2278.12024840458
1.15932892619554,0.933110614537878,8.96771975686135e-06,0.293282970866551,2031.57531171451
1.19139882003383,0.950927193467899,9.23935158781417e-06,0.240787581391656,2100.61577336962
1.11044092269261,0.993782097618163,1.02805804506811e-05,0.380072519077666,2209.5074920264
1.08325445013616,0.900808832138866,9.866740118559e-06,0.325291770233679,1942.6445074675
1.19034415029316,1.01074591515434,9.31827743670834e-06,0.293537012971628,2344.95891937078
1.13662079016965,1.08688540125125,9.50599586306774e-06,0.374451085528532,2744.62326196057
1.16838550746857,1.03969874741422,9.00090772376157e-06,0.313298737771,2558.62104036834
1.04051638090286,0.803631917988863,9.53319643793548e-06,0.373377292489887,2075.82583252704
0.897873636365474,0.898003244434593,9.10514682179768e-06,0.372620333588044,2278.25968523141
0.899637842356226,0.854109421132561,1.06112125512328e-05,0.294960582830132,1978.40832400478
1.07238779480085,1.02950777768932,9.2790655283652e-06,0.308374824654389,2700.6496106364
0.94167641591728,1.00216674601946,9.70844128008359e-06,0.332069466445758,2700.33295371494
1.00748551146535,0.864399366417279,9.62675666719229e-06,0.35578964303253,2072.89790134827
1.14585202764602,1.02649454059089,8.44818842577986e-06,0.31629113890616,2533.56199502169
1.00876366253978,0.828325553824248,9.02755424335898e-06,0.295905701881054,1974.92187712903
0.947864429159089,0.937719739201943,9.48251757651636e-06,0.31342131356935,2332.54504290215
1.03777578596287,0.909377570287069,9.6721537542409e-06,0.322752453637014,2119.45029163935
1.08386140106799,0.94328766166901,8.85631415489717e-06,0.345412612981982,2161.28599761916
1.08979539583016,0.872305990676192,8.96459239438962e-06,0.348452051692313,1995.73083120749
1.1591939175135,0.960457461693441,9.84331219105409e-06,0.285563764723184,2112.95452866672
1.07993185523029,0.894636184056396,8.7706007825667e-06,0.270420937396255,1984.10450382512
1.03939786908615,0.903357465933962,9.01297428249137e-06,0.295062434855842,2128.93042415552
1.08713840674903,0.850514546352792,1.04861752456076e-05,0.288356129907282,1778.90935272861
0.886986839543933,0.943852983956691,1.00121018542163e-05,0.246969932649151,2525.74997859259
1.0859570212276,0.892319357034531,1.14919700698743e-05,0.200095400646054,1724.85947618882
1.05008283302608,1.02629712316912,1.37561863232086e-05,0.210861498134238,2750.69218249881
1.11163779229621,0.904180336615318,1.19711284608543e-05,0.211643704651376,1768.69286412733
1.04896733934887,0.899231124823461,1.09510866827228e-05,0.218092927414994,1909.9374441799
1.1144422506487,0.859934706785397,1.24150129564816e-05,0.237367503359637,1599.39910280662
1.10916946056262,0.817612689723957,1.06283622472796e-05,0.233343429836667,1541.91151028626
1.14676593480653,0.847484077030892,1.07961148690422e-05,0.205130000686302,1535.46870185082
1.19443618494196,1.04402764216052,1.15365962861792e-05,0.252404582402889,2633.22652296334
1.11662277212289,0.915565572422755,1.21442568570033e-05,0.215336327302525,1801.52039657415
1.15157000757148,0.990491675728103,9.77166875633361e-06,0.216229062894975,2378.23551211857
1.15070239075889,0.99684664358485,1.12732297589699e-05,0.230337777488351,2318.4124241039
1.0779602145167,0.845416116012029,1.14397607143598e-05,0.231247714857109,1615.92619089284
0.874174173658191,0.888733367033198,8.84228421098694e-06,0.244325621200101,2229.52342101336
1.10614064377018,0.861656724131755,9.86178903807204e-06,0.207356556461095,1628.94552836234
1.15095798993224,1.02475635005183,1.05887289656158e-05,0.203520757685201,2630.51728357113
0.990688225698688,0.887957177186781,1.07916896695922e-05,0.215527768416383,1892.65666366824
1.15402056085516,0.903594970889182,1.08622453394703e-05,0.214834757840675,1735.44389716571
0.919770057688374,0.888045976091407,9.89936372536027e-06,0.249515997029037,2085.4018692046
1.17655639684927,0.907807012931466,1.13533681357726e-05,0.265571781947665,1801.67051117969
1.18540951136356,0.883422808035698,1.12159433132784e-05,0.22291834491445,1621.88342521332
1.05440800465762,0.851661409957595,1.05761907455726e-05,0.254195482008875,1778.36208937548
1.02223649533041,1.03627202511633,9.15223541664694e-06,0.212176517420206,3094.23289934369
1.11295382591889,0.905738321632102,1.04155180990433e-05,0.24308805206653,1858.05317426312
0.918551335460668,0.918012755174953,1.03830061529927e-05,0.223869396928975,2235.51576574942
1.13398877188587,1.10346397334291,1.01723565265207e-05,0.214583222111243,3505.501952414
1.10687536093837,0.864155485838413,9.67441375547695e-06,0.221541927097312,1676.90654971433
1.07290519042535,0.884922560509053,9.67606738410534e-06,0.220851996174945,1828.25092091759
1.08871643300695,0.850701797934087,9.8970973527265e-06,0.255141780516684,1747.08028154569
1.00118032730806,0.869581155280608,1.04366628354224e-05,0.219172380335441,1818.16529452093
1.13576974596704,0.93101062619963,9.66896875790334e-06,0.246220017900724,1976.64165683566
1.02161755965714,0.871154423665782,1.06083043219997e-05,0.270961541238335,1874.03589400602
0.990577835711533,1.00610656698696,9.89360822111036e-06,0.253223000826195,2781.29278747898
1.15736632418091,0.873641060944651,1.11203800613019e-05,0.204104646029771,1571.31518223966
1.12226486377507,0.873073109706585,1.25438884175319e-05,0.209830648759308,1557.48491291279
0.972984232576637,1.02748791288209,8.08216650662783e-06,0.269281536906795,3085.91449084028
1.12035905078136,0.93174660071147,1.22125542851926e-05,0.233849012577913,1896.7140015974
1.18819770588747,0.952071676407709,1.0306152112546e-05,0.212759922175522,2053.72195077045
0.89115916237328,0.958380784388773,1.04383133276906e-05,0.22854540461075,2620.35313888571
1.1949049657869,0.880914433154574,1.13032230972464e-05,0.212407654913116,1606.52354458809
1.06283422684761,0.936931872096997,1.02501400399617e-05,0.236386956503177,2139.27040476695
1.04503693802989,0.835000070834917,1.14780759142e-05,0.204156820283803,1562.99029381299
1.07590460298398,0.805847913835857,1.07292126463674e-05,0.202407032369093,1484.98174293783
0.987616386604328,0.826280154207272,1.11313538676425e-05,0.236300300541659,1725.90075621561
1.05949767900768,0.896093191333348,1.03627184009306e-05,0.21691787233171,1873.90627238678
1.14904444554964,0.858462074096414,1.01930071023465e-05,0.233844290522185,1619.07586189719
1.16692919563022,0.850979992113226,1.13627657552681e-05,0.204130291218577,1481.09407905809
1.08081129426983,0.934194371466753,1.05483677977646e-05,0.226896365662814,2051.7986023172
1.06323865665364,0.841513797840325,1.22372747904682e-05,0.206119971565994,1523.49522669546
1.17441424880682,0.893656190683391,1.20758361669458e-05,0.224328973395233,1680.94958411392
1.10409659330713,0.930929327093628,1.16800668902132e-05,0.225242670084964,1956.26130906896
1.15751824613934,0.825223824148125,1.15941839861239e-05,0.21176702162659,1449.70911786822
1.12554496341269,0.834991234317666,1.09319801661307e-05,0.230437272680335,1579.05259345576
1.04392571181842,0.866714982919827,1.14784918803048e-05,0.218991400478508,1709.72370432433
0.962625501778191,0.828175846012096,1.01652033220225e-05,0.219442732097815,1740.13297584493
1.12043024751427,0.913123582784939,9.97053926677597e-06,0.226539978920629,1861.14652823622
1.17156136004135,0.835266978226343,1.04453513853553e-05,0.207217771597731,1496.25640466751
1.15289681143295,0.834498748348658,1.04200111731059e-05,0.239140173363388,1623.29666167079
1.12811933963601,0.924996014302198,1.06886788510572e-05,0.248151141585003,1920.40710669007
1.16492110401054,0.844654292743105,1.18617176791873e-05,0.240272365159375,1539.02648641514
1.14966355453006,0.887292573893104,1.03734238552837e-05,0.223854428383183,1699.26613407394
1.18473203307176,0.887959767256739,1.28591705369548e-05,0.210236900641404,1555.21917145237
1.15819876743074,1.00533794008979,1.20220346733642e-05,0.211206795971807,2364.2538025003
1.1598659871517,0.970543829222506,1.20653760197721e-05,0.268708412486629,2058.62039041168
1.08596304190886,0.885376520088774,1.14955241573859e-05,0.235512516746648,1752.45600230382
1.18293899999143,0.912408173967259,1.19911056357556e-05,0.263793309743106,1763.35426700629
0.956750283990638,0.862978818701223,1.22207080413477e-05,0.244597662306509,1787.04354147672
1.15155575945379,0.834842339799406,1.00659680831662e-05,0.222687808339939,1575.19322483121
1.11774306990789,0.972856795469868,1.16789710433572e-05,0.224147295646452,2212.00761639147
1.02040447415557,0.814214909719349,1.1808713778863e-05,0.247516915642791,1678.69322898231
0.986842965530949,0.892877418752037,1.02249582773815e-05,0.249429283257243,2009.03708863466
1.092434894189,0.881880888708797,1.18170867790552e-05,0.240557121792324,1724.10742376788
1.10388733867185,0.822459763484388,1.19400659010478e-05,0.223515463810568,1493.24618556373
1.14310368236453,0.841805106669796,1.14983380655916e-05,0.22725595754879,1529.2925187155
1.13378694944427,0.805933060895563,1.1727741563469e-05,0.271549561109764,1618.02229441422
1.126701532029,0.808892890028274,1.29735964382454e-05,0.22094930160706,1407.65120619457
1.08778121805988,0.860340132800343,1.36334887598974e-05,0.257363115828731,1618.58949401409
1.19593736361472,0.800987759191958,1.24236233940617e-05,0.233130244855312,1439.27311623624
1.1007368650876,0.869726192406171,1.43663837696772e-05,0.218468725871766,1533.41289688291
1.02514579717933,0.9280945936415,1.54037791027925e-05,0.269015219475493,1907.87539477414
1.19072971988942,0.988743221252234,1.26320112962006e-05,0.207199144154494,2173.05572638151
0.859421588301962,0.984849454046871,1.20448615850441e-05,0.222745683077379,2933.2712056535
1.12786837075532,0.826175548893271,1.48072854911225e-05,0.274426494867177,1492.27257500977
1.01978796409378,0.81177338908532,1.07114156965605e-05,0.211371851706274,1566.50053603226
1.10970994461023,0.912490955981643,1.23389928026116e-05,0.246924372934058,1807.50556795514
0.918834790941954,0.864619919156723,1.23360407192973e-05,0.209206630562677,1772.64017158114
1.06401345249503,0.817808987644269,1.26090337173706e-05,0.289398165657271,1654.85251212774
1.05774765779204,0.820755865267104,1.23919045328784e-05,0.233148550973217,1551.13737956281
1.08344076204665,0.809957434141514,1.39899418339485e-05,0.260285913246909,1523.78879760569
1.19033086111914,0.910068904122224,1.21730001465129e-05,0.211474608649207,1690.37725289275
1.09265119026201,0.888653948685064,1.27198732317462e-05,0.262054849376353,1709.76661310062
1.00378918953487,0.861238631405953,1.17800180723159e-05,0.203439120875742,1688.43015508008
0.993087714041895,0.939963386522991,1.15618671173951e-05,0.22102571547769,2192.51692212253
1.08749954969384,0.807392414764051,1.31141582691353e-05,0.258008739170376,1534.55816410197
1.18850545993985,0.81162532934756,1.1978490117295e-05,0.211072224602469,1374.91716669604
1.14924720313817,0.833394148429345,1.03783396164171e-05,0.203820279837901,1476.64753852608
1.09331484984097,0.81089689601374,1.13069490535819e-05,0.22601113911665,1526.82965062107
1.145342015752,0.897178704736438,1.17098766350662e-05,0.210429807685971,1682.7248127334
1.19103738585606,0.865277164975537,1.14724282462557e-05,0.254313877343858,1635.62596026549
1.13156944931683,0.917829418845109,1.16579580215976e-05,0.211899990190856,1804.74293203577
1.15343765592165,0.872792025501943,1.20531284902807e-05,0.202606087318302,1551.39248604077
1.15290618727897,0.91886595486826,1.26285121463106e-05,0.215449353067973,1746.547957445
1.15709044049777,0.842689934512494,1.23112761061899e-05,0.261730305804742,1571.26443009664
1.10273522871735,0.867175399185091,1.21778417756921e-05,0.203046052352066,1560.8838138812
1.18621094085211,0.86356201730776,1.12548891268127e-05,0.236165663097168,1588.21345317088
1.14317427010072,0.875629478153124,9.60025014238962e-06,0.249019981189023,1761.60892204665
1.0244533526257,0.964829960312058,1.11422042656988e-05,0.2201679067223,2345.83128979552
1.12843807423862,0.948602488703417,1.28939361124016e-05,0.228975081475097,1936.24235210449
1.14660069969839,1.01085001226178,1.14764093324116e-05,0.243865852958781,2388.75968233424
1.1083514637023,0.838161686467984,1.28650191899066e-05,0.25710427476807,1563.85287733408
1.18523154507022,0.943815671559119,1.34095923381362e-05,0.221201547653973,1808.72559679925
1.1771675664035,0.815514966306206,1.09416643161618e-05,0.241781912945279,1541.46827334432
1.14853285817242,0.823957408079764,1.0445155535099e-05,0.240530162057113,1606.59799974152
1.08477863624423,0.937127206439469,1.17609833621527e-05,0.201320551102811,1981.01087224762
1.13913949008367,0.913029544754286,1.31793274323244e-05,0.228829644261876,1725.27146670604
1.05136162765334,0.953041902133719,1.12769053845641e-05,0.233269674390718,2206.08239929276
1.05141085739374,0.942585803948146,1.14565464937333e-05,0.220267098374991,2130.92795981022
1.08551103912036,0.868284032973152,1.2093994378458e-05,0.26207636216895,1690.79865226245
1.17541040961154,0.907684572022429,1.11330337739262e-05,0.205692799034672,1729.00246227367
1.15534438580594,0.814014798721876,1.29913190784182e-05,0.212065148598177,1405.33517384687
1.15145784263629,0.807537339362546,1.10773824203244e-05,0.261001389504299,1605.64921129457
1.07229289696004,0.824905421882376,1.40870818338795e-05,0.238821690152636,1499.26649655671
1.054569408886,0.881667527102466,1.14383170959379e-05,0.22114684179349,1795.83589439743
1.07241200648677,0.811177527297432,1.28953410888436e-05,0.224110015730339,1464.9012220328
1.08583656382141,0.822765461562666,1.04729195022602e-05,0.216434763807797,1544.8646251793
1.14118354709823,0.904725667973449,1.24515440237473e-05,0.237406020414675,1719.6072389009
1.13307998103965,0.846162242585224,1.13308327422012e-05,0.236600389584702,1576.43886623935
1.04641964162477,0.87304605148317,1.36787984027971e-05,0.212035754993761,1634.00949769178
1.08997099349557,0.84778005083944,1.43471933202637e-05,0.207577821401073,1451.34593907311
1.04096039766658,0.934181527329208,1.42556639097382e-05,0.264758344547903,1964.5370900234
1.04244026207468,0.839554617967533,1.11325136790732e-05,0.252506309108569,1701.39145438797
1.15443344053546,0.82568189826094,1.21562019675621e-05,0.206638515331586,1401.46824488242
1.08237077939835,0.975378851636736,1.26479497580829e-05,0.229248930464982,2266.47814523829
1.14905166112301,0.809099059755133,1.18886689739639e-05,0.224879996916265,1465.70326788161
1.17194586204244,1.00078561953192,1.25270599366554e-05,0.20981461069058,2292.97428869033
1.1018641791388,0.855526811577143,1.13753227381711e-05,0.21064573190274,1555.88140305311
1.12152996495302,0.812165668362724,1.13533262351428e-05,0.250667623139983,1569.41520190226
1.0803773902865,0.872232818865862,1.10983092074654e-05,0.207451702049442,1663.50509275111
1.04027086568789,0.886309524170329,1.1801374529952e-05,0.225676024040341,1812.78536117956
1.05697636896809,0.819397524887273,1.25891276736099e-05,0.264203650523904,1656.75842214199
1.19629927539594,0.901692061927022,1.02017860001152e-05,0.235943280716362,1757.22490543305
1.1916265863242,0.92362087695024,1.25088357757309e-05,0.244025782161203,1802.87406239976
1.1587994869329,0.825486640290591,1.27967335910296e-05,0.237629908998336,1497.55256142688
1.09228187568531,0.942425501816295,1.23575221113993e-05,0.201029670115791,1977.00552515329
1.08846566584175,0.858843469859272,1.12646010489556e-05,0.230031119891401,1640.4280376302
0.977617923709873,0.875454649025748,1.20392335101309e-05,0.226778625102329,1808.56422502137
1.11139429699895,0.926760986047108,1.39733284646618e-05,0.228683472522278,1816.79784433718
1.14338001064389,0.899893290815551,1.16452558829557e-05,0.206113017960762,1676.76690398008
1.19791938996318,0.983625950696242,1.14452364629707e-05,0.250263644691733,2185.74751038955
1.0835126721864,1.01308818076669,1.29887907505161e-05,0.259710443328666,2455.30635101168
1.01755794444658,0.855792088648461,1.17906215112812e-05,0.283202551164427,1827.79462413871
1.07988034670863,0.850800283696484,1.17181284527161e-05,0.213269353185347,1579.91162151049
1.11214185336448,0.878799609834779,1.12582558134523e-05,0.242668341490116,1691.40316861244
1.14406487765193,0.852884177652791,1.16993670596908e-05,0.235575038178245,1563.89425029039
0.990075081457078,0.839518833787346,1.09013417043663e-05,0.250104179599048,1796.06412323097
1.14344452497385,1.06189733579143,1.26921174366097e-05,0.207060879131736,2908.90767359017
1.18955644685868,0.815058715756573,1.31614597178687e-05,0.231183423228032,1409.26015254179
1.053872082117,0.892326763442196,1.00742024291887e-05,0.247231483812046,1932.63866952004
1.13769890571399,0.814330186816832,1.07115058333943e-05,0.202492937628989,1455.51818871011
1.03957887932363,0.886683581351112,1.19574106775781e-05,0.217637325127665,1786.87420726453
1.148793552179,0.903337611296017,1.20710894978734e-05,0.253790981347839,1757.35612412043
1.18176134390166,0.86129088287472,1.24478940747115e-05,0.222651842566595,1513.97839058252
1.10880070745948,0.883963118862825,1.20406586343258e-05,0.240910037486934,1670.57134604182
1.09126821325141,0.909661633162728,1.28331076143686e-05,0.239618082334371,1802.55654011206
1.17012106092692,0.913975361416542,1.0604089383698e-05,0.240180417202069,1832.15572967697
0.988613451091868,0.935519777977601,1.038263548731e-05,0.25777130213572,2233.32185513084
