Date,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
1979-03-23 00:00:00,127.7238,275.05006,0.90295975,90.24042,0.32596019,0.0046580653,0
1979-03-24 00:00:00,189.95731,249.28082,2.131738,80.083523,0.99312833,0.0013411968,0
1979-03-25 00:00:00,60.234554,296.73723,-0.40711932,96.066933,1.0707014,0.0091825256,0.0091825256
1979-03-26 00:00:00,139.02887,275.93615,-0.30193805,90.648578,0.86230497,0.0045356437,0.0045356437
1979-03-27 00:00:00,74.787594,286.975,-2.1530938,96.459008,1.8282378,0.007200515,0.007200515
1979-03-28 00:00:00,189.74403,233.62053,-2.2162576,82.691305,2.9447625,4.7714277e-05,4.7714277e-05
1979-03-29 00:00:00,215.84376,247.27969,0.90975487,79.348095,2.8975754,0.0020507484,0
1979-03-30 00:00:00,173.12198,276.63075,2.3347347,86.599968,0.70259889,0.0013065299,0
1979-03-31 00:00:00,207.03304,239.46885,2.5193899,80.10765,1.6783795,4.1979832e-07,0
1979-04-01 00:00:00,192.62259,248.04448,3.5786109,79.195985,0.61489529,0.0012764891,0
1979-04-02 00:00:00,181.73187,265.83977,4.6736092,76.63182,3.2996846,9.4874419e-06,0
1979-04-03 00:00:00,201.28363,270.60759,7.0772574,74.377051,5.0297836,0,0
1979-04-04 00:00:00,197.02546,277.77551,8.0125484,70.908876,5.2589291,0.00031484034,0
1979-04-05 00:00:00,97.089907,281.78821,3.6090018,84.113076,2.7758899,0.002162591,0
1979-04-06 00:00:00,229.10379,228.27839,3.6828944,71.074054,2.3461683,6.716773e-07,0
1979-04-07 00:00:00,209.22463,248.34287,5.3599366,67.566581,2.0073658,0,0
1979-04-08 00:00:00,192.47393,266.07119,5.4942636,78.671422,1.7357035,0.00047856168,0
1979-04-09 00:00:00,184.86714,271.4559,5.6860787,82.167481,2.9899299,0.0025970907,0
1979-04-10 00:00:00,190.58545,261.70951,4.6052712,79.566396,3.381727,0.0040258574,0
1979-04-11 00:00:00,215.07324,234.36944,2.1461898,63.201997,3.0681737,0.00053010452,0
1979-04-12 00:00:00,224.0607,231.05559,2.7184482,68.598895,2.6434361,0.0015196615,0
1979-04-13 00:00:00,179.51989,278.91735,3.8327219,86.907002,2.4140062,0.0093412178,0
1979-04-14 00:00:00,164.97895,290.66201,3.0635497,90.217363,1.3221402,0.021867748,0
1979-04-15 00:00:00,188.2905,264.18597,1.1560787,89.421414,1.8037757,0.010940171,0
1979-04-16 00:00:00,147.17314,273.9168,-0.5308213,89.789419,1.4231664,0.0070849362,0.0070849362
1979-04-17 00:00:00,236.85165,232.36554,1.3086702,73.850871,1.9531603,0.00043250981,0
1979-04-18 00:00:00,213.0126,249.2203,3.8950933,70.67937,3.110008,0.00029550443,0
1979-04-19 00:00:00,230.77573,248.34178,5.6867249,65.101523,3.4733607,0.0030377949,0
1979-04-20 00:00:00,209.92212,250.60407,2.7951393,73.776492,1.5034685,0.0041248123,0
1979-04-21 00:00:00,203.60393,253.95913,-0.097043685,89.525223,0.30072763,0.0083057265,0.0083057265
1979-04-22 00:00:00,162.55838,279.67028,0.50686345,92.923479,0.38984156,0.026095285,0
1979-04-23 00:00:00,218.64305,250.85903,1.4487499,85.532295,1.4666784,0.0067325659,0
1979-04-24 00:00:00,218.31949,260.49472,1.9787283,84.318276,1.3782208,0.0057240088,0
1979-04-25 00:00:00,127.59307,292.62039,0.86193277,96.788005,1.3205776,0.011361002,0
1979-04-26 00:00:00,200.52656,258.60906,1.2858715,80.464445,1.5045483,0.0032456875,0
1979-04-27 00:00:00,209.97079,247.40792,-0.51013879,89.319558,1.8768851,0.003308271,0.003308271
1979-04-28 00:00:00,258.81663,221.41122,2.7476301,71.06753,0.39093796,1.9226763e-06,0
1979-04-29 00:00:00,262.51681,232.64957,6.1240007,69.024119,0.24153318,0,0
1979-04-30 00:00:00,249.7719,256.3994,5.6040876,80.817295,0.80208956,4.4532205e-05,0
1979-05-01 00:00:00,242.90389,257.00937,6.8996897,76.234112,0.62043172,0.0001015828,0
1979-05-02 00:00:00,207.69131,285.0362,6.6258757,85.322464,1.2485355,0.0027868059,0
1979-05-03 00:00:00,171.04064,301.2756,4.179144,88.67219,1.5785443,0.0024965322,0
1979-05-04 00:00:00,199.17785,288.22148,6.3558507,84.033837,1.1307359,0.0038207692,0
1979-05-05 00:00:00,133.85602,310.70737,5.6701522,94.635336,0.38704072,0.012316429,0
1979-05-06 00:00:00,150.30815,308.01605,5.8164815,92.233446,1.2475875,0.005657731,0
1979-05-07 00:00:00,158.31335,303.84537,6.1576115,91.897247,1.8586026,0.0036152947,0
1979-05-08 00:00:00,170.96206,282.5906,5.4621322,83.164398,2.2754694,0.0025679903,0
1979-05-09 00:00:00,223.95406,257.30065,6.4553468,72.975115,2.020095,0.00014743317,0
1979-05-10 00:00:00,233.50654,266.71499,6.9817547,76.365251,1.4979233,0.00013368897,0
1979-05-11 00:00:00,241.99903,270.25964,7.9320415,76.900159,1.1507236,0.00018973205,0
1979-05-12 00:00:00,206.05629,284.2251,8.7243128,84.864323,0.89015022,0.0028165025,0
1979-05-13 00:00:00,237.54247,282.48467,10.394676,74.70668,1.3180148,0.001893685,0
1979-05-14 00:00:00,186.32185,292.06095,10.361416,73.896815,1.5026476,0.0033488403,0
1979-05-15 00:00:00,218.46184,274.05084,8.0250648,81.756849,0.48134289,0.0064948425,0
1979-05-16 00:00:00,164.04343,301.41268,6.0624579,90.977495,0.98647454,0.0089696963,0
1979-05-17 00:00:00,140.57665,305.90381,6.3004804,90.608103,1.5345807,0.0059994217,0
1979-05-18 00:00:00,200.4407,282.89764,8.3273061,78.879498,1.3361428,0.0020200275,0
1979-05-19 00:00:00,188.06566,288.19912,8.3201305,83.388601,1.464876,0.0050403589,0
1979-05-20 00:00:00,171.70298,293.39848,7.9900249,85.937464,0.82564831,0.0056546161,0
1979-05-21 00:00:00,231.07959,285.34192,9.864256,81.308223,1.2383198,0.0047134619,0
1979-05-22 00:00:00,249.143,271.62057,11.298836,65.195714,1.4081209,0.00027764621,0
1979-05-23 00:00:00,191.26223,297.56545,9.3845209,84.257199,1.2710588,0.0097446272,0
1979-05-24 00:00:00,148.6738,313.55652,7.8015397,93.609247,1.7353747,0.003148798,0
1979-05-25 00:00:00,216.22997,297.62759,10.040355,84.096029,0.52528806,0.0012516791,0
1979-05-26 00:00:00,194.63942,309.35204,9.8971892,87.071911,1.2179936,0.0057198696,0
1979-05-27 00:00:00,166.24606,320.09115,9.2571195,91.435698,1.2540955,0.0063490885,0
1979-05-28 00:00:00,170.08977,322.92436,9.7520124,91.102443,0.87763258,0.0041750874,0
1979-05-29 00:00:00,140.20958,326.43612,9.2575362,93.968291,1.465974,0.0076308419,0
1979-05-30 00:00:00,183.35379,311.53942,9.8700025,89.774577,1.6521121,0.0046729262,0
1979-05-31 00:00:00,144.44618,330.33704,9.4935148,91.145888,1.525697,0.0064440721,0
1979-06-01 00:00:00,164.30884,316.72026,10.004826,93.030978,0.9174433,0.0041206479,0
1979-06-02 00:00:00,215.5721,293.06335,11.463725,81.530929,1.6743721,0.0047830729,0
