wind_speed,mixing.coef_mix_hyp,mixing.coef_mix_KH,meteorology.ch,meteorology.ce,qual
1,1e-04,0.3,0.0013,0.0013,1142.95328976158
0.935380670173981,0.000105540680720168,0.275105028938645,0.00113278647010621,0.00119201849867754,1647.02700051851
1.06471974261291,9.2409039232044e-05,0.3224044246049,0.00148457026127914,0.00126910767661523,845.39130763764
1.05255862768365,0.000110081713694998,0.337900055048773,0.0014743830639986,0.00111825976918905,1172.54352399827
1.19872207025967,0.000107530794535617,0.308678479562984,0.00167258227304693,0.00124440349109927,679.953803815959
1.18814471543826,0.0001203337511585,0.240900997127928,0.00187177572099774,0.00132961354403775,708.657595935702
1.1544896529385,0.000119170974153823,0.27333360640272,0.00166253156722917,0.00130251640110697,826.272007636551
1.17400495713457,8.97073372707811e-05,0.313001265271699,0.0014811045939854,0.00129579269492457,641.208416558987
1.05545020330802,9.52351866012101e-05,0.324594065056462,0.00141308513071539,0.0014291578802515,791.539772002131
1.00102338472552,9.3948297077168e-05,0.339470794985668,0.00136871463456817,0.00126421192647054,1051.42684064034
1.15521111008372,7.5308291599267e-05,0.256587790750808,0.00133678186542064,0.00122645794218165,671.984436666815
1.00788575142659,7.66826943837313e-05,0.310584370152646,0.00152828041904514,0.0014050408876912,653.084034418328
1.1432901275421,7.70987656598277e-05,0.334877771318921,0.00135625588509006,0.001419200201743,568.74812440551
1.1176063343892,7.80911587864726e-05,0.30298759966444,0.00141381277841833,0.00145850902094849,568.46139615771
0.931971555504649,7.20843804175577e-05,0.262361683578225,0.0014967071991671,0.00146370811957107,723.460113666444
1.05195196915934,7.04693899592665e-05,0.28929040541361,0.00138695988895362,0.00147186995306672,584.560679529968
0.99786715401481,9.03756044682098e-05,0.310484903149738,0.00149856287021629,0.00138843034879562,809.287739773839
0.982321734278511,8.96166800740569e-05,0.287961348631772,0.00150094905403731,0.00140043242612287,846.207130707121
1.16878685700117,8.87336540999857e-05,0.32991906942484,0.00148722489695126,0.00153678755813652,610.413211638498
1.15066596658255,8.44364231859782e-05,0.298616479252777,0.0014881398584668,0.0015970408966747,547.723274592443
1.16745809292552,9.25983267643229e-05,0.289359101091425,0.00147177678326824,0.00187606576629467,465.797037825484
1.19402344395987,8.39488986286374e-05,0.261049172408699,0.00159868815966084,0.0017623822477111,458.366914097088
1.11594747053883,7.96658123603344e-05,0.309197813985459,0.00176308329077095,0.00179999250535476,405.044428684522
1.05068065669893,7.78406670144022e-05,0.326232304595077,0.00172835285428324,0.00180263453730705,426.752191365859
0.960054525003758,7.77824484373766e-05,0.251813955667862,0.0016548880446994,0.00173362631450896,510.736134707126
1.03084540058104,6.04213598788175e-05,0.299284278197252,0.00180021562383412,0.00166288519169417,414.977677100476
1.14510360691172,7.21381259651458e-05,0.325500946636263,0.00180376232518124,0.00176007522889495,402.494187771106
1.08453624350082,6.77816978571501e-05,0.347781794859491,0.00201479590411094,0.00176875928250555,355.149722581531
0.892779787228276,6.49318442113419e-05,0.393259319934166,0.00194052497796655,0.00182716823733423,466.976651808231
1.06790168159945,7.76445405755474e-05,0.311500964215802,0.00187318414304263,0.00180908556159182,394.007899816486
1.15904877759082,6.1425334740879e-05,0.320195504513457,0.00179482875721648,0.00176093106848256,353.16453242246
1.18357279964948,7.10412524726977e-05,0.333906785461236,0.00196009677896662,0.00155224838727398,403.041480450574
1.1946707640524,6.64144486807669e-05,0.378824595789329,0.0018406431997895,0.00180030257858106,367.376916746443
1.1127002524163,6.74847631670654e-05,0.331679197563792,0.00155365043158102,0.00195342911146105,351.422030599572
1.14501655341417,6.83122836508014e-05,0.35035425022814,0.00184599192491214,0.00210497737861507,275.994656617823
1.15263419482575,6.4553745630082e-05,0.302965104006008,0.00194400318334999,0.0020349316380792,302.31400652683
1.11639538044239,7.32014478370756e-05,0.346382344050867,0.0017249982249416,0.00198596427537337,353.983127167554
0.826383284605918,8.54037203453642e-05,0.392931444345241,0.00178045514595221,0.00225025465179656,532.030378240221
1.15260704751671,5.297933046266e-05,0.36457019015715,0.00191501839172537,0.00204424804072857,292.220176919816
1.13665500325707,6.96174991048009e-05,0.33833507999429,0.00158401320199098,0.00186880104733116,385.095177499959
1.19249556913453,7.13881208740285e-05,0.337782267388245,0.00192700923235114,0.00211865700744036,299.665169705784
1.17475826723417,5.62634483458271e-05,0.372707604567217,0.00186973834535682,0.00222524933945554,299.640988261108
1.09875313113511,6.75063414631795e-05,0.326773974178533,0.00179842603886007,0.00213673654957478,346.773357388427
1.07105470737068,4.76045211729175e-05,0.332121129931982,0.00187219421735477,0.0021589752935652,341.287256456524
0.976445899239795,6.1129646493507e-05,0.350455933530302,0.00187601814094701,0.00220504906206354,325.821852425005
1.04726237399243,6.43395799504768e-05,0.362762491504534,0.00186872785484958,0.0021191237052972,321.328283345681
1.17070790642795,7.18701765044197e-05,0.339366483997157,0.00211410010090337,0.00224871121201968,270.792731499846
1.1727964219833,6.45569564845627e-05,0.308428668782935,0.00245229030538277,0.00226552315518187,244.542669177529
1.10723150360839,6.82156826746144e-05,0.356551883496772,0.00250822786737707,0.00207383645190002,277.254144257284
0.997231723326421,7.88314959279781e-05,0.308400370702408,0.00254577246783866,0.0020891351173527,325.267759211241
1.19499296220039,6.06687174075213e-05,0.284183918237865,0.00226932298672543,0.00237438208501783,249.386976105634
1.15792687346615,7.6699615176517e-05,0.322273380687179,0.00251400201253997,0.00225594656856772,248.902670616459
1.02263257454622,6.36105958392876e-05,0.28544508093437,0.00218870373715905,0.00232280036310356,290.522321763022
1.19772385627045,4.43021758340234e-05,0.274333845836382,0.00239786837389935,0.00251874185734254,275.354645759839
1.16422993790727,5.52182857508711e-05,0.277197944956321,0.00239336439431332,0.00215150293474827,279.130993871414
1.0272927059054,5.63722148805934e-05,0.335131868823495,0.0025344743044879,0.00211466593057334,297.969305656858
1.1302555086656,5.7565187837391e-05,0.336488676416316,0.00271295317804482,0.00228853803292566,238.833470510604
1.15792878953429,5.94849357832914e-05,0.344828241104078,0.00273238353680296,0.00223661351567885,254.018818124333
1.07380930634103,4.98786970053479e-05,0.363068100273045,0.00255495904993123,0.00219273240082582,294.759694305414
1.19196754071676,5.49522112957831e-05,0.3161763669195,0.00279308035359799,0.00229854726553713,241.899172343842
0.943814400801339,5.6401921949936e-05,0.309906281536614,0.00250928933718737,0.00229764940091015,299.140916478993
1.18896269093826,5.16871140716984e-05,0.273192213462411,0.00279642393164731,0.00228414128293728,213.246132461353
1.051870478642,3.58926011556823e-05,0.23359066586774,0.00298540594231941,0.00242801744453726,383.333037761435
1.18933761902154,4.35302072176654e-05,0.303995674861846,0.00292892274322725,0.00230412193768726,298.662556521896
1.08325906895383,6.3336715679674e-05,0.286990629664432,0.00291134232948417,0.00244181131615489,237.022505698539
1.16848599599822,4.93195936205408e-05,0.307632728875321,0.00277560402715364,0.00221534909203231,270.998931037105
1.11219315415026,4.8809403934408e-05,0.32487317342248,0.00298329795857917,0.00222484262917048,248.154563400925
1.14723174937029,4.1695576057806e-05,0.306375253983299,0.00296996420554166,0.00232372937879126,284.299594667773
1.15241803790163,4.38458941572992e-05,0.279426916014024,0.00292564544280007,0.00223592596313479,298.142664212343
1.09335314887529,4.83397517124339e-05,0.291172921425746,0.00275369623223335,0.00239503996854643,276.692060568143
0.894225941506245,4.18135997433753e-05,0.293320452894087,0.00279816398869859,0.00226174016736573,372.672868581789
0.958370766596328,6.97643589507819e-05,0.25989126655404,0.00279987707415953,0.00220426869337245,294.848816020617
1.19055577208363,4.11571014538161e-05,0.282926240076333,0.00265699056970526,0.00218915165707706,271.915564931807
1.14027371555128,4.61108894590504e-05,0.264918675912018,0.00291347610288781,0.00240906408013573,253.603983203771
1.10619909978959,4.16914369180146e-05,0.313165730142771,0.00279624222743378,0.00247330085500886,306.488314550068
1.06045513680224,5.31073478414651e-05,0.232003899117533,0.00288364644405276,0.00223784719476696,277.125540968067
1.10259124928859,5.58189870144714e-05,0.300538158724886,0.00299193351091996,0.00247055247600209,233.560274696295
1.15848761112426,5.078948846142e-05,0.257654938869384,0.00274372611535329,0.00245586664504589,228.787977157726
1.16099711760117,5.62697732733835e-05,0.276495239146745,0.00274686357869821,0.00228568887575346,252.076796472354
1.01462721602075,4.44326780443063e-05,0.281996183476347,0.00271599714318685,0.00236288691967178,320.680693417607
1.05499074850692,5.38177439672242e-05,0.262542701191087,0.0028541164415046,0.00249295872518525,288.321713269758
1.14112033854549,3.95525432999884e-05,0.261976877934693,0.00289597996771404,0.0024234455987742,294.936881528213
1.07945414876034,4.54837372268153e-05,0.278115684927116,0.00272226521339394,0.00215845211685061,304.747822658275
1.19536981512104,3.61563754249394e-05,0.306312643567316,0.00297626588147552,0.00253845800869086,333.474420736119
1.07640876746,4.64254410383388e-05,0.285635291123301,0.0028984051656884,0.00225388180736488,302.289686612187
1.0382687854028,6.22972140403252e-05,0.288623725388705,0.00285110983377211,0.00213958458936266,273.001183642276
1.10816288766527,5.76715406876476e-05,0.288182554570208,0.0028904084280018,0.00247434512170858,229.534841630384
1.19232462451826,4.45473899217525e-05,0.264770091725153,0.00278328460217633,0.00203194095897745,303.191380062395
1.05353124745203,4.10858818936808e-05,0.297710009383054,0.0028986094623577,0.00232678756642799,326.340913202613
1.1159680460102,3.36149857167841e-05,0.258020374947348,0.00280789414157922,0.00243003752790619,350.50641142415
1.19796183637823,6.5491294635754e-05,0.343412410174569,0.00282256944516765,0.00229225053229419,221.806154470953
1.05218935690262,3.95661344456563e-05,0.196529928319573,0.00288563954812202,0.00246844580582705,345.479688941418
1.16854439716049,4.0737494195106e-05,0.291185172634404,0.00264451145825644,0.00196429549506566,336.695769159009
1.16221921868521,3.54735796125032e-05,0.273984724955824,0.0029134697229259,0.00222297412720265,347.783718506234
1.10090372672707,5.94603830267068e-05,0.258250878621521,0.00281640876415861,0.00226896242925084,252.083652663883
1.17475447950127,4.78796601116772e-05,0.287213478465101,0.00276403065808823,0.00209343921705256,282.907829759051
1.1242389472673,4.40360055140158e-05,0.312544521880837,0.00283186279699759,0.00218544604608892,299.798778847489
1.13862736581946,5.32341527844949e-05,0.308574791293035,0.00286365564923201,0.00213576033188038,256.416947901788
1.03437920848307,4.43141715878957e-05,0.258135721630472,0.00269925613547959,0.00248049453499316,326.092849127764
1.06697873208169,5.1746317733657e-05,0.262266651621649,0.00274987801555512,0.0023364124951708,292.125241786794
1.1965612188968,4.17669617189687e-05,0.223642371953882,0.00261611913192921,0.00227019735681325,290.90512675259
1.11061747723233,4.58528715500405e-05,0.285076666119936,0.00275973213113641,0.00227092683175365,279.023228981044
1.01613508857423,5.58619738511145e-05,0.312835399361946,0.00299946042778894,0.00223995423749032,274.186591654092
1.1684572273568,4.3594894804118e-05,0.265188678971923,0.00276986774957674,0.00251074880617776,281.464680012148
1.17538724398599,5.66108933444772e-05,0.237298195534182,0.00260197929593578,0.00215791748463471,261.394177828159
1.17833856382698,5.24020234564643e-05,0.302727273645388,0.00280323808210873,0.00226208918775237,226.403294624428
1.04950019134644,4.95156855059328e-05,0.314521263990254,0.00283596958457729,0.00247564903585444,271.330090429903
1.1270987850109,5.00130965337265e-05,0.2706097342219,0.00290812576792331,0.00245556265702731,238.626867187261
1.0726522549039,6.70478773269798e-05,0.345342255096947,0.0027075078263861,0.00233831278060024,244.881072046569
1.08851156118248,3.82771391188661e-05,0.270578081296546,0.00279519105904812,0.00216261507320586,350.121929087876
1.14010035972218,5.77530294789176e-05,0.333915839936373,0.00273640148201117,0.00258678160924917,207.199468174004
1.05797428794867,5.59835452516986e-05,0.364024768013553,0.00274234932446022,0.00256694279578993,246.327197394215
1.06613325775635,5.82244128868342e-05,0.351604168546599,0.00266839833382124,0.00253569112515307,261.500584348491
1.11374081222973,4.98197818274487e-05,0.264532302591304,0.00282574253389099,0.00278187790196547,242.253648300953
