par_id,rmse,nse,r,bias,mae,nmae
p00001,5.55141178638161,-0.361142152963987,0.755887016373751,4.49061470853098,4.66764118185261,0.795512882220472
p00002,5.18966508335757,-0.18952961906656,0.80191646565779,4.27479378354628,4.40121947808375,0.746055166855525
p00003,3.97418287226744,0.302422776358805,0.869618571348211,3.17499555779901,3.3387755644299,0.562190816243251
p00004,3.25790960512842,0.531213973654082,0.865324104252098,2.16846856446015,2.48361414168046,0.419551429496554
p00005,4.39316493028797,0.147583959309225,0.804155548556023,3.28829857639488,3.56381708157114,0.603866457766642
p00006,6.18822159665446,-0.691329842472418,0.776685838164571,5.36747525844673,5.43543925422051,0.947899488636222
p00007,4.4385509551651,0.129880267780031,0.83180913869553,3.49195091038718,3.68334276447391,0.6133240932061
p00008,5.53087014387485,-0.351087641848223,0.808658472391031,4.73839059156755,4.81463287900921,0.837608345645964
p00009,5.29994770781449,-0.240622824205114,0.790701142369431,4.37644507087022,4.50929470580308,0.779719352018452
p00010,4.84285977131877,-0.035858383620065,0.819387956931654,3.95782264326611,4.10032932510043,0.698189062856681
p00011,5.04494159442395,-0.124110185661972,0.824181128911369,4.2160988212676,4.31563158343244,0.736443304083069
p00012,6.53530555332978,-0.886376565450287,0.764972930363902,5.7279817431488,5.78276447620718,1.01372314304032
p00013,4.69791051293967,0.0252211953192161,0.788392414358362,3.59205348900182,3.80779296867506,0.644674917823287
p00014,4.86729997886471,-0.0463399903766508,0.799211559317044,3.87059051840043,4.05115351247202,0.68533838598137
p00015,5.88958979263637,-0.532027963413882,0.784757118045068,5.05791665007698,5.13806643691163,0.898440864912372
p00016,4.65008181660816,0.0449683027247902,0.812590312050803,3.65467048412445,3.85260717028337,0.646074991830723
p00017,5.75684299762181,-0.463744810393674,0.782803863856886,4.88916399328053,4.97888272289585,0.866853521578531
p00018,4.15218192159321,0.238536055970682,0.798290490446387,2.9042728955877,3.22404058472349,0.538056447508959
p00019,3.71906952973556,0.389106937660835,0.830888513097135,2.56184781522411,2.88128971887153,0.478273345927355
p00020,4.24806915391257,0.202960667773387,0.820052278766351,3.20476195322624,3.46714903319121,0.586621335473586
p00021,4.17552464155835,0.229950400214229,0.839093304690111,3.22650745071738,3.452509640353,0.580990041540479
p00022,5.64272786300069,-0.406289741866292,0.791558761910517,4.78068893748644,4.88478295704387,0.839110975026251
p00023,4.92269051881537,-0.0702904838765859,0.79967531023074,3.9508355220897,4.13239583273084,0.701843856331104
p00024,4.59705790318879,0.0666241806563691,0.798682558284058,3.50722162204359,3.72837592416114,0.623707389808953
p00025,6.57093215965571,-0.906999434922778,0.756606749189537,5.73893728017746,5.80483073274707,1.01908707927159
p00026,5.11347769130351,-0.154859971792843,0.774407951208736,4.03294831288328,4.23592576055181,0.712452091183418
p00027,4.66242290314856,0.0398923624764028,0.811675003605862,3.69442227844684,3.87780098882129,0.658404794165309
p00028,4.63196131008958,0.0523969632546051,0.81411293184333,3.65836739150286,3.85541797328127,0.646986370541599
p00029,5.63839995446136,-0.40413335244927,0.79294919987641,4.77495606481475,4.8786047966655,0.833608146391023
