par_id,rmse,nse,r,bias,mae,nmae
p00001,3.50561763232907,0.546898365468824,0.887725339435846,2.20444921522204,2.92156468043493,0.357034386752071
p00002,3.58840635872793,0.525244751301434,0.882967653583821,2.27974365636832,3.00292090980466,0.372125878823131
p00003,3.5066217782839,0.546638756245446,0.888729387706806,2.24103990845872,2.93152550097653,0.361562391141378
p00004,3.53215422721312,0.540012684157665,0.883212448731439,2.15000502551349,2.92443926122815,0.352722175748767
p00005,3.5522683472097,0.534758902322502,0.888266098622888,2.33343539006056,2.98979711992612,0.377541313781565
p00006,3.40612032610124,0.572253453756377,0.888561765265297,2.00457176027233,2.78208352113971,0.326128420141347
p00007,3.3770123110446,0.579533085998818,0.908589407669706,2.42754827267093,2.85636655777914,0.37203859884095
p00008,3.60038422099735,0.522070058649937,0.877184262950039,2.16528936840598,2.9765052937764,0.360101352016849
p00009,3.14082153949015,0.636291826529435,0.930922215243481,2.41314222134663,2.67433945543696,0.349021074737838
p00010,3.24071852983036,0.612787682253041,0.92390568825984,2.45903654116011,2.76552330261805,0.363964847876531
p00011,3.36581011891802,0.582317996734574,0.893317662563377,2.04521028918493,2.76442517052394,0.327770435274899
p00012,3.52451479298101,0.542000277275035,0.886176559906686,2.20366096739516,2.93535553607742,0.358121612561434
p00013,3.38870687383414,0.576615897465247,0.893208186175107,2.09528553949036,2.79894950981677,0.336300572334357
p00014,3.31037220775651,0.595963877952391,0.896417454985577,2.01269470853613,2.70650452825518,0.319746638817281
p00015,3.40172366753727,0.573357021188019,0.890606728452835,2.04405863907821,2.79165019094524,0.329823529104402
p00016,3.61888393256692,0.517145983520392,0.881025165672452,2.30262623200461,3.03926682823371,0.378789918097276
p00017,3.5994357306914,0.522321838558917,0.881434492659707,2.26959593217126,3.00814825434313,0.371984070878522
p00018,3.55232943234757,0.534742901526296,0.884399198083382,2.22727401631664,2.96263605710257,0.363007795065459
p00019,3.54677494976289,0.536196731809629,0.886583006198857,2.27705187495329,2.97586605977546,0.369920145353478
p00020,3.53336501475789,0.539697271899372,0.884889565852254,2.1956815935485,2.93860797427372,0.357983221377986
p00021,3.4838444858424,0.552509252044665,0.891244663516121,2.25711284199548,2.91948508444843,0.363297670810182
p00022,3.07863465256256,0.650551768866992,0.93240019619428,2.34901030399033,2.60358693675236,0.33821319138207
p00023,3.36060538296115,0.583608766941495,0.895313369545376,2.09103602706039,2.772070064094,0.333291215496372
p00024,3.43213330414814,0.565694994592142,0.893634487215638,2.20353248953017,2.85969538003237,0.351890450314138
p00025,3.24805335532191,0.611032917784484,0.913812831714183,2.2996022144767,2.72348659766175,0.348245780596159
p00026,3.35483272232367,0.585038045627255,0.893703170192474,2.03267700336296,2.75228830546229,0.325692091521624
p00027,3.11012297940256,0.643366887541267,0.924844427909613,2.26975633129435,2.60480744731718,0.332658367426297
p00028,3.56595028944814,0.531168148631812,0.880475620827592,2.16854501627994,2.95515400115693,0.358279783588937
p00029,3.19781846310448,0.622971525423376,0.938269691230383,2.61081430445347,2.74434744890673,0.37611098743073
p00030,3.39812935635822,0.57425813934177,0.894440435409603,2.15156968817284,2.81976677638166,0.343577622050083
p00031,3.40761801381683,0.571877206571558,0.887915316079816,1.99669846578593,2.78483240881116,0.326704734020316
p00032,3.14644409863656,0.634988472550557,0.922438951958413,2.28529595353687,2.63639919890389,0.337563645602531
p00033,3.49428367115173,0.549823461826036,0.887102500493925,2.15871425949579,2.89956052166531,0.350555792559164
p00034,3.60114787551114,0.521867295810936,0.882478074157345,2.29310497062388,3.02001147221827,0.375090869146192
p00035,3.59837870485609,0.522602351426575,0.88152542034981,2.26927208583902,3.00698344133003,0.371786252079362
p00036,3.41548580668927,0.569897952999639,0.888695026129041,2.02880957279631,2.79710927525061,0.329604407636278
p00037,3.24173909973528,0.612543761369786,0.907126194428264,2.16071755191759,2.68511521317868,0.331360095399341
p00038,3.26400626284515,0.6072026886518,0.916140274992417,2.37163041449292,2.75773042279027,0.35651171237426
p00039,3.53397489027556,0.539538357328789,0.889343558327234,2.32082501406934,2.97152725848881,0.374699302873368
p00040,3.59156649074284,0.524408196170332,0.882118046076991,2.26626215771629,3.00109812886749,0.370714125290393
p00041,3.57974554346285,0.527533681320236,0.881421433394806,2.2196657566908,2.98042662889315,0.364621681158776
p00042,3.50079811291882,0.54814335636915,0.890160326589913,2.266030497418,2.93725707077833,0.365864309597007
p00043,3.24681262464803,0.611330025720786,0.918683136199961,2.38636081544324,2.74531732132447,0.35632336782483
p00044,3.269689420316,0.605833651820577,0.93195486653403,2.61805074773798,2.81750471493858,0.381898902478957
p00045,3.34502744739891,0.587460145537458,0.906731248615317,2.33311128229611,2.80916409918994,0.358334487529356
p00046,3.44719754064822,0.561874145711048,0.888005932201307,2.07914446148145,2.83978265452366,0.338317668614973
p00047,3.44129175209492,0.563374066833526,0.884891261577676,1.99612383895194,2.80546613209975,0.328818709704862
p00048,3.44130683188253,0.563370240223499,0.892176142598494,2.18735716799584,2.86557787512054,0.351181194185839
p00049,3.26777290523711,0.606295594383273,0.936668202676717,2.68340128408532,2.82140632080955,0.390370013577044
p00050,3.56109482465618,0.532444019898041,0.884097882443028,2.24015226579698,2.97124794244519,0.364885683822747
p00051,3.16143201005998,0.631502766082213,0.929876517046088,2.4273198941957,2.69482844557131,0.352389476603251
p00052,3.53728542432163,0.538675256718915,0.888004884725182,2.29242681451431,2.97300502431957,0.372011628455821
p00053,3.08821264905959,0.64837403698901,0.923955993898048,2.23216234091553,2.58572626271936,0.32769581688826
p00054,3.46198273060858,0.558107801808779,0.896342307542207,2.33894296184654,2.90882950905269,0.370183917540668
p00055,3.207756684141,0.620624416082443,0.918534287130656,2.31553255686947,2.68889611752759,0.345547887651394
p00056,3.44563296265405,0.562271759426247,0.890377772238026,2.14687243969122,2.85995792556004,0.346609800363477
p00057,3.38842111999661,0.576687298466016,0.895597722073736,2.15984217753341,2.81256567645086,0.343514867814858
p00058,3.3672888149085,0.581950916981566,0.896822254296099,2.1501606635516,2.79184647919129,0.340803549141154
p00059,3.575680697162,0.52860605507796,0.880464590394205,2.18970450923907,2.97049931069786,0.36160350162224
p00060,3.62100682186519,0.51657931915836,0.878617196239286,2.24804720043824,3.01538826904624,0.370745281602385
p00061,3.42581859989712,0.56729166027045,0.885802528435523,1.98364084460489,2.79048582012422,0.326145134410602
p00062,3.13845692984972,0.636839265535904,0.932009186875752,2.4289479060697,2.67260126981193,0.351399977575668
p00063,3.37314584448989,0.580495351123394,0.894650955846102,2.101279467038,2.78665662658743,0.335710460118137
p00064,3.22501901209638,0.616530260793579,0.912831922255431,2.24036763678525,2.69273125643271,0.340415091915771
p00065,3.43019615266183,0.566185113760854,0.886766886701188,2.01028800688284,2.80068670347681,0.328301016731532
p00066,3.60320758278893,0.521320195230321,0.880271462666692,2.24903563240899,3.00360644465763,0.369661172952219
p00067,3.58487887638544,0.526177682224265,0.884838454908101,2.32234233091135,3.02014419273481,0.379879103102169
p00068,3.57235137280247,0.529483478332336,0.881265151885425,2.20229202661425,2.97176902841791,0.362767466830984
p00069,3.27353124093653,0.604906832263402,0.926329284612423,2.54187034754631,2.81375332599836,0.374613776611699
p00070,3.45924473444343,0.558806488543274,0.887776336903263,2.09994300108117,2.85462813815011,0.341353323132054
p00071,3.59578893859949,0.523289273799362,0.881187633629394,2.25379991469858,3.00068829602604,0.369777926536439
p00072,3.62351678904289,0.515908903090966,0.880186063804706,2.29823354768696,3.0383236944542,0.378464977660489
p00073,3.59045105460357,0.52470356027352,0.882875187700617,2.28277966756674,3.00515669778161,0.372644265329606
p00074,3.20623585485609,0.620984062266531,0.915040775090176,2.24770917816626,2.67627019040495,0.339400436324505
p00075,3.44171689596605,0.56326617693676,0.884405531834352,1.98427494539559,2.80067310011541,0.327294956621279
p00076,3.35722295604415,0.5844465351262,0.897290629200261,2.13605461550478,2.78135392020294,0.338277676948247
p00077,3.4951219737431,0.549607435044833,0.888421653170263,2.20178626345575,2.91320960329687,0.356277822356529
p00078,3.55050959745992,0.535219475694611,0.88680452369321,2.28775467269075,2.97580184305522,0.369763883748037
p00079,3.44879205655029,0.561468738011943,0.890463827723208,2.15615705167109,2.86479050503398,0.34788624448334
p00080,3.52716474857085,0.541311311413118,0.884369386512348,2.16703154343213,2.9255964977918,0.354132399629387
p00081,3.42574155196153,0.567311123594856,0.898434040210772,2.31466861133362,2.86889943645184,0.363496984029601
p00082,3.62412725583442,0.515745776245016,0.879571293719517,2.28253776941507,3.02793056796345,0.375198905103747
p00083,3.51075241214493,0.545570051160642,0.886138527711848,2.17011134002984,2.9155362895348,0.353178822644765
p00084,3.23524184948132,0.614095322010491,0.936205531138085,2.63061535849743,2.7830433099388,0.380290781223104
p00085,3.3728021506604,0.580580834420299,0.896238164292807,2.14508447868628,2.79573164573752,0.340700839660136
p00086,3.60016177905154,0.522129112559449,0.881695928528275,2.27766347208936,3.0104951053223,0.37287495796533
p00087,3.44023696251199,0.56364168605201,0.886241017026156,2.02063533979658,2.81126291748915,0.330277231724373
p00088,3.60620203158037,0.520524250097172,0.88155473319005,2.28811480777806,3.0177574979938,0.374577629273437
p00089,3.43763228967704,0.564302187289997,0.898266972768357,2.33321720003461,2.8834050329214,0.366602173262043
p00090,3.57774697523071,0.528061088967058,0.884560991808565,2.30098517174062,3.00944219072667,0.376591359721085
p00091,3.63083821456547,0.513950685294401,0.880008491028166,2.31031070792768,3.05007831442526,0.381084176036339
p00092,3.2392517580925,0.613138112905666,0.905517932791985,2.11728652708995,2.66947622073515,0.325954849946122
p00093,3.31982560299468,0.593652979609841,0.914253768421455,2.4302078574087,2.81229694948138,0.367661133399027
p00094,3.47069820452202,0.55588009126709,0.885445515541071,2.06763234794595,2.8523947549113,0.338800409534546
p00095,3.55924564560363,0.532929471865298,0.887731871604,2.33625634361773,2.99611938038788,0.37843512663464
p00096,3.02844035702842,0.66185373905112,0.936334906946405,2.34575841223516,2.56060215699055,0.334901981115438
p00097,3.56886226085871,0.530402135501413,0.880086131236576,2.15918821084236,2.9517104808581,0.356627526115883
p00098,3.57073513685015,0.529909132816289,0.884011240151187,2.25442844604144,2.98190810377472,0.366589583430539
p00099,3.21847144365777,0.618085752771974,0.932627060519063,2.55310866119024,2.76020503293737,0.370077161413241
p00100,3.45188144742817,0.560682722929909,0.888463807431764,2.09917782634309,2.8487612437286,0.340525414043021
p00101,3.61347184485653,0.518589132438046,0.880640735958816,2.28255474772738,3.02216007850576,0.37463359350351
p00102,3.61764103524572,0.517477596756293,0.876777463418241,2.19645036342167,2.99723223207106,0.364833140071637
p00103,3.29728812875425,0.599151430901041,0.897844444917583,2.02531883452739,2.69807563373719,0.320250908886689
p00104,3.39519454405795,0.574993210177337,0.902419628367107,2.34066426186101,2.85315031532321,0.36403993178062
p00105,3.13820537799904,0.636897478916444,0.927526000191585,2.35306783983678,2.6501276890422,0.342593334901183
p00106,3.47399022668665,0.555037179616915,0.895228881737042,2.33723508182253,2.91788795321664,0.370891709682897
p00107,3.38491680443064,0.577562428302197,0.890229082241519,1.99506167032022,2.76210145274045,0.322605909446547
p00108,3.5876909582006,0.525434031034686,0.883781751876362,2.29549001413143,3.00954568740913,0.374339480681262
p00109,3.54177638118575,0.537503112290982,0.885594433433884,2.23171180049044,2.95606454028164,0.362563456676193
p00110,3.45606141017731,0.559618119925289,0.892165102813479,2.21858612331978,2.88480154587798,0.355707108750757
p00111,3.5856341292167,0.525978013920036,0.883887034498696,2.29481138049532,3.00984448608621,0.374699248295266
p00112,3.23920629910311,0.613148971108937,0.903019264708475,2.05138122658837,2.65011489033605,0.317804898444665
p00113,3.39447798291916,0.575172587946819,0.889040074688528,1.99019758079798,2.76808833377612,0.323387482767239
p00114,3.19174795301954,0.624401614578831,0.935106889473261,2.55322057971582,2.7331850503202,0.367785296029605
p00115,3.51605456880948,0.544196397905728,0.888731085896121,2.26189934857009,2.94334749566686,0.364592644407262
p00116,3.41705227188747,0.569503341850789,0.886571040585116,1.98356472217385,2.78352427752539,0.325325186798103
p00117,3.25744717333007,0.608779771452111,0.908313947659618,2.21590093019031,2.71791111658022,0.33962839957458
p00118,3.57849918249559,0.527862621496797,0.882363201374081,2.24203171244828,2.98485930012217,0.367003525649952
p00119,3.34408632382463,0.587692249082947,0.893824446544143,2.01351391531842,2.73772104940352,0.322698108732415
p00120,3.44590511951157,0.562202607866272,0.88862431841779,2.09036363500243,2.84199362986967,0.339228283225001
p00121,3.65157695198036,0.508382363995662,0.877356765502961,2.29058041410612,3.04721903752195,0.377646268299668
p00122,3.45033865649393,0.561075333892731,0.887409798467315,2.07208790030116,2.83896686240706,0.337652472928313
p00123,3.44313021172945,0.562907420218346,0.886000771118701,2.02100183168316,2.8129815712615,0.33045812522846
p00124,3.63480260161727,0.512888704866248,0.879289732159465,2.30219978449971,3.04599819616996,0.379414979834233
p00125,3.27480221630695,0.604599976375439,0.901408815774972,2.08052701586346,2.68891226909784,0.324371689701172
p00126,3.65056080180475,0.508655937767239,0.877028056437976,2.2793889081484,3.04403487868447,0.376388148184652
p00127,3.56709972063165,0.53086585793361,0.881825738151458,2.20294581081096,2.96645917165672,0.361999788966445
p00128,3.42848203901755,0.566618571316751,0.884695938913933,1.96355279160922,2.7848377908858,0.324334739218263
p00129,3.31509028635671,0.59481135943689,0.902566273250519,2.19298730927375,2.74760609983411,0.339855372436848
p00130,3.29353735883502,0.600062868156284,0.90197952830827,2.13273967490187,2.71887096231405,0.331784538655425
p00131,3.60919217405754,0.519728789841506,0.882138810332489,2.30968084141844,3.03466906861291,0.379431969338136
p00132,3.45847432094248,0.559002984376252,0.898849956460862,2.38394589636996,2.91300760982976,0.374129904203246
p00133,3.48826915708534,0.551371855237608,0.884609019982659,2.06236338663774,2.85358769483684,0.334995122992657
p00134,3.38518743615196,0.577494875931456,0.893491388771077,2.09407579902086,2.79521207624045,0.335650434291504
p00135,3.5855391937947,0.526003114574438,0.882375550967936,2.25854881610402,2.99465799449271,0.369461521627294
p00136,3.23558647920727,0.61401310169243,0.912279003291036,2.25762330539975,2.71612381889923,0.343176106001595
p00137,3.42692808806745,0.567011340393351,0.892389253059049,2.16133837784672,2.84741591898984,0.346927212387539
p00138,3.50781072469543,0.546331273067766,0.884634432315706,2.12957171397648,2.90022702066238,0.348388588851811
p00139,3.56306867349437,0.531925561029326,0.883374024761726,2.21369078186964,2.960779930863,0.359860942519075
p00140,3.49335381469054,0.550063021006553,0.892074831727732,2.30207599548584,2.9337519990557,0.369195491319238
p00141,3.35912064436271,0.583976614692559,0.892078727631927,1.9913250465698,2.74178148952541,0.320507043026113
p00142,3.35914280224204,0.583971126216645,0.901701814187411,2.25989731492279,2.80050470301608,0.351097978974497
p00143,3.29003416500068,0.600913207484298,0.908682964674157,2.27907249181542,2.75745581189149,0.349229465428343
p00144,3.63020184844176,0.514121047174797,0.880097911153104,2.30872015544496,3.04960397750531,0.380737215656247
p00145,3.54956891244066,0.535465724378737,0.885998713896261,2.26020982611081,2.96859641356566,0.366239684629535
p00146,3.59673191498005,0.523039211348054,0.882107194884185,2.27811975949481,3.00844957614762,0.372563939007443
p00147,3.58138565492702,0.527100647781152,0.879547586075797,2.1807063514341,2.97049374675213,0.36083257119471
p00148,3.26688137866879,0.606510389026313,0.915177768672528,2.36015782211795,2.75835386235495,0.355693332472048
p00149,3.32026796016803,0.593544683261504,0.90323488289725,2.21997695825372,2.75742198776761,0.343355786476248
p00150,3.26294154256309,0.607458908167821,0.924093106980706,2.49540467223435,2.79278421882542,0.369761854753448
p00151,3.28183845394445,0.60289903861872,0.928399899897826,2.58327984711474,2.83013061699726,0.379409456527466
p00152,3.48455091794683,0.55232775491833,0.887396374421097,2.14553344492216,2.88857447348457,0.348431263900594
p00153,3.24779570362367,0.611094624932387,0.925390204447833,2.49176545736714,2.78115568824974,0.367891326358967
p00154,3.19637944096132,0.623310775606073,0.915018941903456,2.2442279301074,2.68471589836604,0.338837989589218
p00155,3.10797323180073,0.643859733784317,0.926838201641282,2.29685932806315,2.61226735371076,0.33478569877521
p00156,3.26643614065998,0.606617637849851,0.933420297706732,2.63466001540081,2.81128736110585,0.383191574978987
p00157,3.43411539681719,0.5651932184308,0.887818614174347,2.04682884121094,2.81800446943365,0.333190370367758
p00158,3.55319557755598,0.534515991639452,0.886223974913275,2.28536580717707,2.98527627223992,0.372464686613142
p00159,3.44055053337042,0.563562136016103,0.892873651562894,2.20379653592279,2.86780383274479,0.352831671486096
p00160,3.31415515802179,0.595039920293508,0.895448511807065,1.99547439839004,2.70639360991672,0.31833483977347
p00161,3.42823563572735,0.566680862891492,0.8861719048141,1.99855354937625,2.79635649486013,0.327854476303492
p00162,3.09753158701258,0.646248714102613,0.92746485952396,2.28908526957717,2.60367836937678,0.333007034825264
p00163,3.55481226609012,0.534092308875851,0.882115719508423,2.17468761895047,2.94670772674222,0.356868348091048
p00164,3.52593139710316,0.541632036697339,0.882476946905792,2.10728066714287,2.90133906994052,0.345559022440522
p00165,3.59989381309813,0.522200247341836,0.880938018701154,2.25765544417157,3.00432207490796,0.370496086075157
p00166,3.58872033095574,0.525161669025183,0.878170353022431,2.16329598575833,2.96791461377994,0.359131511257633
p00167,3.16310915514296,0.631111685550857,0.910882887474366,2.10226480625343,2.61080625752195,0.319507821808881
p00168,3.56310781306177,0.531915277572365,0.886594472661719,2.31858113161803,2.99977439229136,0.377627134181522
p00169,3.5681774582131,0.530582333549695,0.880752144900304,2.17966714980877,2.96051732462916,0.359657234988687
p00170,3.45012713282137,0.561129148964651,0.89668047753732,2.321132219455,2.89285280169918,0.366581934432242
p00171,3.56485321615219,0.531456578779886,0.887257378291151,2.33685970252141,3.00170918016042,0.379060856658323
p00172,3.51437452347159,0.544631879068477,0.886897866870594,2.20136057390561,2.92742006638068,0.357285507461432
p00173,3.2786293384126,0.603675261963369,0.935130476418946,2.67508600379379,2.82874976221752,0.388945531777811
p00174,3.2555496653906,0.609235421068267,0.909162438187524,2.23158891963905,2.72240524862673,0.341515634964295
p00175,3.47459146859528,0.554883147262989,0.89189640040429,2.25319822877103,2.9101520645399,0.361949001946016
p00176,3.50726140886535,0.546473349091929,0.88857691440296,2.23877069939093,2.93166643766149,0.361385679621793
p00177,3.60514915343021,0.520804187738141,0.880897789020745,2.26938410151918,3.0134041524179,0.372620819496286
p00178,3.56175805436189,0.532269845433676,0.887264485967165,2.33077888321401,2.99817483438797,0.378240295334005
p00179,3.55585039173245,0.533820147473769,0.88205230678274,2.17468497411172,2.94681748641213,0.356743715336079
p00180,3.38488662726202,0.577569960489098,0.889614839133567,1.98187288150201,2.75849842362243,0.321608102588636
p00181,3.43783604927865,0.564250535317753,0.885162103690955,1.9957061509627,2.80337895219426,0.328627189042174
p00182,3.52310834788455,0.542365730665845,0.881750220252461,2.09607674387185,2.89796199327716,0.345832776614855
p00183,3.36762293372825,0.581867951127632,0.89828090598751,2.19226105746872,2.79916401871944,0.345134297443309
p00184,3.5629004264215,0.531969764665087,0.884330210261381,2.25009687842781,2.97616760418855,0.366344957788294
p00185,3.50856721653505,0.546135576250849,0.889228425275623,2.25882673827951,2.93651700325699,0.363795268078952
p00186,3.63891461519,0.511785953785842,0.877062430918901,2.25213671689093,3.0287239049968,0.372489812519992
p00187,3.05328042626816,0.656283859300748,0.928728875446651,2.25953282691763,2.56330106383182,0.327262284133669
p00188,3.40966367618599,0.571363030649831,0.88786409540394,1.99964202865477,2.78699538734,0.327099019615257
