719529	5.1808965	0.8337108	-3.8725036	89.943164	781.05658	1.9256214	7.3838503
719530	7.8078391	0.22258909	-10.761652	85.922748	783.05384	1.3090413	0
719531	8.2861752	0.65212281	-8.0214574	84.000521	784.83597	2.7817451	0
719532	8.2016398	0.8466447	-5.7651145	86.934291	782.82766	3.2533052	3.0599413
719533	8.2102426	0.71198676	-9.8697436	85.273789	782.46944	1.2576278	1.2249956
719534	8.2865063	0.69533254	-8.3015588	82.558685	778.25973	4.3310192	0
719535	6.9243148	0.96793755	-4.898442	87.264415	778.00421	4.5813118	8.1871121
719536	7.101845	0.66451011	-1.8239041	85.567295	782.08129	5.4318837	0
719537	8.8969319	0.43422706	-2.6671841	84.365204	787.52342	4.9873154	0
719538	6.8984592	0.50952314	-4.5909039	83.354559	786.85618	4.3554625	0
719539	8.4089004	0.24397454	-10.657374	87.042836	790.41086	1.9761265	0
719540	7.4039169	0.84279464	-4.6988532	89.953652	788.94524	3.1041955	0
719541	9.7329538	0.8853007	-1.9584292	87.13979	786.28473	4.0730899	0
719542	7.9863476	0.92068214	-0.74079941	85.237974	780.19072	4.7825227	4.8718226
719543	9.6379716	0.64108695	-6.6532849	85.800746	783.79816	1.9740375	1.6288694
719544	9.2852929	0.28028435	-11.599015	81.070518	786.19048	1.5411589	0
719545	6.9123401	0.66447553	-7.5855318	87.40886	786.49271	2.1947971	2.6103646
719546	8.0894808	0.7265902	-5.9973202	85.815779	789.15761	2.6872424	1.2812075
719547	8.652393	0.28338756	-7.0231775	91.525554	798.25486	1.6111444	0
719548	9.459341	0.0059558092	-11.361936	87.082833	798.97746	0.90165683	0
719549	9.7000989	0.10927619	-12.077877	82.957468	795.25889	1.0365694	0
719550	10.578718	0.48863514	-12.153773	89.773396	797.01038	0.88147203	0
719551	9.7429459	0.14948606	-11.928462	88.493411	798.42621	1.0648945	0
719552	10.121332	0.0059558092	-12.889462	84.232983	792.57572	1.173485	0
719553	10.472738	0.0059558092	-14.675786	81.355719	787.50911	0.71530276	0
719554	10.456135	0.056272911	-14.358153	82.440751	788.62558	1.4952466	0
719555	10.277874	0.39968573	-9.5908987	86.371617	788.46824	2.5711253	0
719556	11.873302	0.91499957	-9.3255779	80.62783	786.36107	2.0574123	0
719557	10.84609	0.88313513	-4.5212101	90.566241	783.19673	2.8213916	5.0992422
719558	10.580219	0.42106398	-6.0763926	86.42369	782.99736	2.9928427	0
719559	9.2044359	0.8631361	-4.7523708	88.815627	784.20515	3.088892	1.6399462
719560	10.291579	0.41466145	-5.8683403	86.734061	788.17144	2.8906474	2.3252488
719561	10.877355	0.33370413	-9.5499362	85.418192	793.82736	1.5486471	0
719562	12.739174	0.91328116	-8.5721756	80.574957	793.45259	1.9874538	0
719563	11.577757	0.97690479	-6.0634366	83.795434	791.26323	1.4311288	0
719564	6.2277768	0.99824555	-1.6181132	93.476597	786.30079	2.2796531	7.8308501
719565	7.2516063	0.99379564	-2.7365104	94.223372	781.69456	2.0441526	15.40729
719566	11.285659	0.81942639	-7.1355628	88.774539	782.74234	1.3644687	5.0253424
719567	11.877722	0.69479633	-9.9342934	87.707409	783.98915	1.4771417	1.4434011
719568	12.257174	0.61193598	-13.080135	87.900886	784.24721	0.50985071	0
719569	13.178169	0.61173824	-14.645675	87.0107	783.19684	0.75876262	0
719570	12.684819	0.72280697	-13.404153	87.293906	784.18293	0.74940202	0
719571	12.788981	0.56603788	-12.150957	89.31023	785.97891	1.9389002	0
719572	12.990712	0.9325158	-8.9915801	86.685555	783.61156	3.21418	1.387059
719573	13.30444	0.82382601	-10.328336	87.827004	777.98709	1.070355	0
719574	13.420864	0.76347403	-11.775295	87.624122	780.31559	0.58516433	0
719575	13.416349	0.39349714	-11.756626	87.359045	783.29842	1.8972841	0
719576	11.765356	0.70287217	-7.0945516	89.176253	785.48718	2.4876468	3.2882497
719577	13.626584	0.74481337	-5.9769181	87.397046	784.30611	2.8760593	0
719578	13.845148	0.77625201	-6.0322606	87.462414	780.59181	3.4339032	3.2612331
719579	13.282098	0.90568322	-5.0298156	87.04211	778.96481	2.6365578	6.3740814
719580	12.519558	0.69524146	-3.5241678	83.558575	777.31643	4.4402516	2.130373
719581	14.646866	0.85503856	-8.642671	90.154852	778.47163	0.62645988	2.7596793
719582	13.963282	0.37836425	-8.8763266	87.708078	781.61361	1.729127	0
719583	12.693114	0.77619326	-6.2952178	84.678796	783.78651	3.5694486	1.050819
719584	10.288232	0.99807699	-2.6103502	90.254247	785.72021	2.8030676	6.9568303
719585	13.222483	0.95445611	-2.535844	89.784874	786.00349	2.4452217	1.9229732
719586	14.468812	0.92478936	-3.3849035	84.941428	779.96037	3.6234835	3.0517281
719587	14.858157	0.79629982	-5.8594883	84.892512	778.04473	3.6155037	3.1604225
719588	15.309324	0.68750089	-6.7981083	84.318525	782.47443	3.5030582	1.7681824
719589	11.448705	0.8171609	-1.3286187	87.514752	781.40236	4.3167873	5.5088214
719590	15.630996	0.17262685	-5.1206524	83.171465	783.59451	3.1606716	0
719591	15.928948	0.8179	-0.84632831	86.177498	779.6247	4.5233866	2.7292002
719592	14.75589	0.72414621	-1.9481467	80.857441	773.54287	4.8449221	1.0199885
