!datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Surface_Level_Barometric_Pressure_pascal	Air_Temperature_celsius	Relative_Humidity_percent	Cloud_Cover_decimalFraction	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerSecond
1970-05-17 00:00:00	-0.50685403	0.19069032	79182.21	4.943815	90.492243	0.60622324	241.50906	4.3091531e-08
1970-05-18 00:00:00	-0.060598875	-0.54778579	78774.725	4.9279897	90.064104	0.62146885	273.37925	2.1508735e-08
1970-05-19 00:00:00	0.66553976	-0.84600413	78583.509	5.499597	84.274416	0.78603867	293.2171	1.5234806e-08
1970-05-20 00:00:00	-0.58471877	0.60127473	78626.844	5.4950674	91.391844	0.93913856	246.18696	7.0531166e-08
1970-05-21 00:00:00	-0.79527854	2.5656437	78526.745	6.8235498	86.777661	0.55973685	223.27765	3.6225441e-08
1970-05-22 00:00:00	1.2442985	0.21056463	78516.168	7.0944088	78.841629	0.36721415	359.02627	1.5977035e-08
1970-05-23 00:00:00	-0.13693174	-1.718123	78641.457	4.9063187	86.367508	0.6350942	257.00962	4.3592653e-08
1970-05-24 00:00:00	-0.38678305	-1.1836791	78974.172	4.5621143	79.588145	0.4216397	343.77488	0
1970-05-25 00:00:00	-0.64039666	-1.0594984	79133.549	5.5841405	81.38123	0.32662423	340.49772	0
1970-05-26 00:00:00	-0.72368049	1.0200509	79129.895	7.0768878	78.888884	0.24770689	344.37798	0
1970-05-27 00:00:00	-1.0739739	1.71435	79036.065	8.2173232	76.403657	0.19418114	339.36322	0
1970-05-28 00:00:00	-1.1931111	1.2742367	78993.657	8.130548	75.013654	0.16876678	392.39779	0
1970-05-29 00:00:00	-1.0756535	0.75862512	78906.138	7.7557037	81.106004	0.50586278	291.40697	3.9763658e-08
1970-05-30 00:00:00	-0.57367972	1.6842683	78598.851	6.8737773	88.638287	0.64243627	152.33927	6.1905565e-08
1970-05-31 00:00:00	0.58660434	0.80694258	78254.2	5.9536128	89.434984	0.66004642	157.86512	6.1098691e-08
1970-06-01 00:00:00	-0.57740204	0.067818515	78079.487	5.1015572	91.151025	0.79782197	157.70849	1.3407186e-07
