732678	7.8755849	0.84419628	-2.8290276	80.772435	789.14815	3.2435686	0
732679	5.5213744	0.70984545	-2.0572293	86.436655	782.199	3.5532914	1.3625149
732680	5.6651206	0.60488149	-4.4100405	84.87146	780.15336	3.735463	2.1456919
732681	7.2389587	0.48746795	-5.4668024	81.861402	785.72718	3.8908794	0
732682	6.8504401	0.56750802	-2.1961809	85.671144	786.46392	4.9721135	0
732683	5.7979192	0.78389617	1.3833092	88.958709	784.8932	5.382235	0
732684	2.5352939	0.64745795	0.43611674	89.832339	785.71241	4.4009727	3.4101747
732685	7.0572443	0.606143	-3.1913288	87.078491	788.70658	3.5494334	0.99908248
732686	5.3859469	0.99207676	0.80355502	93.38671	786.5563	2.9739594	1.7565314
732687	4.8017718	0.99739014	-2.0270744	92.767776	783.97941	3.2533269	12.903183
732688	6.2419562	0.92530147	-3.6973819	92.68425	783.84272	1.7207846	2.8824649
732689	5.4384494	0.9499732	-2.7608158	94.744542	784.63604	1.9017069	9.4959509
732690	7.6845988	0.49826968	-7.1757004	89.377939	785.46035	1.4441703	0
732691	8.210835	0.38960953	-8.9738373	89.566697	783.87734	2.0778009	0
732692	5.578914	0.87255571	-2.6228894	91.948899	779.80196	2.7264325	1.1972128
732693	8.4932052	0.63983501	-3.5734677	85.197118	776.41317	4.2842942	2.9909138
732694	5.2355066	0.6615793	-7.5458734	80.629318	778.35431	3.7670208	2.1074344
732695	8.1148466	0.94930841	-9.8670117	82.9256	781.07261	1.6817634	7.2044116
732696	8.7845761	0.36829866	-10.621332	81.757157	784.434	3.2462383	0
732697	9.2757224	0.41041374	-5.2713369	86.886702	788.98371	3.5528141	0
732698	8.9562436	0.12460468	-7.1231168	84.036147	790.77157	2.626946	0
732699	8.859034	0.51254151	-6.7910242	89.027064	788.08901	2.4270616	0
732700	6.3545524	0.91579456	-3.5541945	91.656264	786.95702	2.5090261	4.8053164
732701	9.3897774	0.42728702	-5.150932	85.501727	784.23692	3.8591987	0
732702	8.6814272	0.44919505	-2.7776895	86.420455	786.01864	4.6893789	0
732703	8.6607379	0.33624103	-2.7212286	90.353671	793.36979	2.9543686	0
732704	9.547016	0.0089776927	-8.1412233	92.188066	794.77941	0.99144225	0
732705	9.8010665	0.1132146	-10.417937	90.385809	791.79819	0.51022882	0
732706	11.180931	0.86773966	-9.8909001	88.206124	789.27325	0.42588688	0
732707	8.9139923	0.92515089	-6.7734865	90.448168	789.39895	1.1718529	5.5547882
732708	7.3206393	0.69656556	-6.0016933	91.121657	789.11986	0.65853001	1.4711117
732709	9.4725068	0.68085113	-6.2275929	88.753966	787.75155	2.138474	1.093515
732710	10.689336	0.66810723	-3.7986271	87.70437	786.89028	3.6139023	0
732711	8.8641243	0.90007175	-3.3012022	87.75591	783.82686	3.638877	1.6282123
732712	9.4527992	0.95917552	-5.1396542	87.753667	781.14073	3.1059661	3.6364832
732713	7.421912	0.72979071	-6.771779	85.232874	784.76402	3.1961986	4.5095179
732714	10.360808	0.51251445	-8.360681	84.539693	792.21172	2.6364457	0
732715	8.2911087	0.75874326	-3.1594014	90.218189	791.52799	3.4460799	9.4674855
732716	6.88001	0.68061781	0.33286402	93.513141	792.17022	3.4150412	3.1821694
732717	10.115771	0.56343601	-0.91171851	94.820747	795.6403	1.8479279	0
732718	12.073452	0.62229142	-2.6757447	93.81646	795.65779	0.67892506	0
