722816	8.2940982	0.67230881	-2.6206992	87.752005	634.31849	4.1111057	0.40953844
722817	8.2940982	0.50827733	0.39529427	85.119149	633.26934	5.2434068	0.40953844
722818	8.5323548	0.39445966	1.1445402	81.910838	632.89646	5.3398781	0.29449691
722819	8.7020169	0.49177193	0.12386213	80.010008	628.36685	5.0209848	8.3120486
722820	8.9995804	0.6521624	-6.6879189	75.397149	634.09244	3.4268007	1.1615903
722821	7.8543081	0.60230464	-6.6980251	78.235817	631.08022	4.350585	2.2482047
722822	7.9041283	0.50703849	-10.07047	74.460343	632.05715	3.6956527	1.0722992
722823	9.6055161	0.86607526	-12.340802	83.494124	635.98081	0.34068974	0.41970596
722824	9.4668686	0.90227679	-11.568022	87.495701	637.54291	1.8399404	0.10526023
722825	5.0712229	0.86754945	-9.3617557	89.904487	637.04114	1.137593	1.3669893
722826	10.300952	0.10230258	-7.4595218	80.470887	636.43342	2.2331055	0.00016791933
722827	10.187041	0.50361721	-7.7992022	78.833349	636.30216	3.8091377	0.0054657741
722828	10.496907	0.17350574	-6.7981124	81.452842	636.28615	3.7953917	8.3959663e-05
722829	10.677456	0.0051850722	-6.0854739	77.781505	636.09564	4.0231998	0
722830	10.802803	0.18599344	-5.6544053	76.410775	637.49994	3.7504394	0
722831	9.6993563	0.77571768	-4.2106438	82.824381	638.71938	0.49393938	0.89051817
722832	5.589895	0.85779259	-3.5997812	94.552633	642.09347	0.59792547	0.67229021
722833	8.5225862	0.5678976	-1.9632015	90.806756	643.12711	0.9020161	0.11055808
722834	7.7252211	0.86113416	-1.37998	91.150693	639.08917	1.855365	0.99121939
722835	9.7461164	0.8195443	-2.0010589	90.215493	635.91303	3.041223	0.21745553
722836	9.3832019	0.83342919	-2.3756819	87.363771	633.91811	1.3620716	7.4186339
722837	7.1753309	0.89369178	-6.0244562	90.643701	635.18082	2.3632743	2.9292015
722838	8.915171	0.89657831	-9.6934556	92.003801	636.17173	1.4229486	0.84704385
722839	11.129594	0.66499222	-8.8801811	87.367494	633.17769	2.9417566	2.054325
722840	12.233629	0.14100517	-7.8381193	81.835346	639.15983	2.0796895	0.49886313
722841	11.981483	0.12569932	-8.4967066	79.090434	642.20969	2.3027739	0.0017631529
722842	11.929484	0.77675456	-9.0041551	73.513118	639.74449	3.4750618	0
722843	9.8870858	0.71194724	-4.814216	78.59752	638.21559	2.3156567	0.19208292
722844	12.53302	0.0631667	-5.8125325	82.078273	638.34164	3.1790859	0
722845	12.54475	0.66675568	-4.2829752	78.380787	636.38629	3.6254287	0.065060343
722846	10.912671	0.4028318	-1.2372794	81.929784	635.90631	3.7586951	0.011258991
722847	9.8066671	0.91580097	-1.8140768	87.34184	636.20006	4.1143465	0.19925307
722848	5.6811649	0.91884633	-1.7461649	90.6856	632.1836	1.8660176	12.271318
722849	11.785972	0.63799882	-6.2563691	86.995926	635.08814	1.3916829	0.18965648
722850	12.85074	0.46321746	-6.3452481	82.424022	636.80961	2.5291053	0.052819024
722851	13.781975	0.32226153	-5.5486847	79.020306	637.00319	3.7722772	0.0011754353
722852	10.732891	0.63061796	-2.9286602	77.966555	634.53384	3.8883972	0.035414186
722853	13.181215	0.44591727	-2.5691997	83.226925	633.41327	3.9841651	0.13302569
722854	12.163791	0.85580084	-1.6902915	84.379152	631.30862	2.9959787	0.054237942
722855	10.116068	0.670594	-1.5277086	89.267422	633.23729	2.1025445	0.55540157
722856	12.754885	0.7332374	-0.43113178	81.897108	632.57693	2.7772343	0.43924337
