Results from FLAKE simulations.
 No     time         Ts            Tm            Tb            ufr_a         ufr_w         Wconv         Qw            Q_se          Q_la          I_w           Q_lwa         Q_lww         h_ML          C_T           H_B1          T_B1          Qbot          H_ice         H_snow        T_ice         T_snow   
      176   176.000       19.7673       14.5562       4.89924      0.289468E-01  0.993916E-03  0.160106E-02  -122.767      -2.33990      -19.1488       271.591       0.00000      -413.236       9.33657      0.520013       2.44872       3.75510      0.510225       0.00000       0.00000       0.00000       0.00000    
      177   177.000       19.9205       14.6627       4.91985      0.338984E-01  0.116358E-02  0.319622E-02  -125.089      -2.39696      -16.1543       265.704       0.00000      -414.101       9.33657      0.520031       2.43886       3.75369      0.522148       0.00000       0.00000       0.00000       0.00000    
      178   178.000       20.0661       14.7633       4.93907      0.388108E-01  0.133182E-02   0.00000      -111.996      -2.34236      -15.7342       263.086       0.00000      -414.925       9.33658      0.520101       2.43141       3.75261      0.532864       0.00000       0.00000       0.00000       0.00000    
      179   179.000       20.2605       14.8715       4.93907      0.662946E-01  0.227407E-02  0.585845E-02  -133.535      -5.76633      -27.0617       221.630       0.00000      -416.026       9.27107      0.520089       2.44920       3.75518      0.527847       0.00000       0.00000       0.00000       0.00000    
      180   180.000       20.3559       14.9344       4.94886      0.739918E-01  0.253762E-02  0.693799E-02  -156.564      -8.68829      -37.9893       222.815       0.00000      -416.568       9.27107      0.520319       2.45407       3.75588      0.530846       0.00000       0.00000       0.00000       0.00000    
      181   181.000       20.4311       14.9816       4.95391      0.768026E-01  0.263363E-02  0.678791E-02  -159.445      -10.9414      -39.7042       237.924       0.00000      -416.995       9.27108      0.520640       2.46512       3.75747      0.530002       0.00000       0.00000       0.00000       0.00000    
      182   182.000       20.5187       15.0375       4.96089      0.738120E-01  0.253064E-02  0.635314E-02  -171.235      -10.5660      -43.9507       286.283       0.00000      -417.493       9.27109      0.520946       2.47361       3.75869      0.530724       0.00000       0.00000       0.00000       0.00000    
      183   183.000       20.6432       15.1198       4.97350      0.600004E-01  0.205660E-02  0.568951E-02  -154.976      -8.22582      -33.9489       277.762       0.00000      -418.201       9.27110      0.521213       2.47483       3.75886      0.535952       0.00000       0.00000       0.00000       0.00000    
      184   184.000       20.7744       15.2076       4.98800      0.708370E-01  0.242741E-02  0.643566E-02  -163.155      -10.3051      -40.1751       265.894       0.00000      -418.949       9.27111      0.521425       2.47376       3.75871      0.542649       0.00000       0.00000       0.00000       0.00000    
      185   185.000       20.8864       15.2810       4.99877      0.798096E-01  0.273426E-02  0.774653E-02  -182.692      -20.2392      -54.2087       236.834       0.00000      -419.587       9.27112      0.521695       2.47768       3.75927      0.546289       0.00000       0.00000       0.00000       0.00000    
      186   186.000       20.9514       15.3195       5.00053      0.602251E-01  0.206303E-02  0.675203E-02  -174.021      -13.1407      -42.6350       276.027       0.00000      -419.958       9.27113      0.522082       2.49306       3.76147      0.542727       0.00000       0.00000       0.00000       0.00000    
      187   187.000       21.0634       15.3923       5.01058      0.650552E-01  0.222799E-02  0.725045E-02  -176.519      -12.5100      -42.0424       255.485       0.00000      -420.599       9.27113      0.522376       2.49778       3.76215      0.545800       0.00000       0.00000       0.00000       0.00000    
      188   188.000       21.1529       15.4487       5.01667      0.749785E-01  0.256739E-02  0.749983E-02  -148.815      -14.4112      -43.3532       179.343       0.00000      -421.111       9.27114      0.522712       2.50756       3.76354      0.545714       0.00000       0.00000       0.00000       0.00000    
      189   189.000       21.1792       15.4702       5.01289      0.778094E-01  0.266418E-02  0.822990E-02  -145.916      -19.7539      -49.0978       124.058       0.00000      -421.261       9.30427      0.523070       2.52975       3.76670      0.537936       0.00000       0.00000       0.00000       0.00000    
      190   190.000       21.0866       15.4541       4.98587      0.744280E-01  0.254887E-02  0.862608E-02  -164.415      -24.2082      -55.2163       135.923       0.00000      -420.732       9.50134      0.523501       2.58166       3.77405      0.512576       0.00000       0.00000       0.00000       0.00000    
      191   191.000       20.9771       15.4333       4.95516      0.731498E-01  0.250565E-02  0.872278E-02  -180.050      -25.6826      -59.5311       163.229       0.00000      -420.105       9.72751      0.523985       2.63916       3.78211      0.485367       0.00000       0.00000       0.00000       0.00000    
      192   192.000       20.8929       15.4208       4.92953      0.662886E-01  0.227101E-02  0.929728E-02  -204.166      -30.8270      -68.6500       169.072       0.00000      -419.625       9.92194      0.524492       2.69065       3.78924      0.462788       0.00000       0.00000       0.00000       0.00000    
      193   193.000       20.7660       15.3953       4.89517      0.518887E-01  0.177813E-02  0.719431E-02  -179.064      -18.3679      -50.9035       253.745       0.00000      -418.901       10.1821      0.525080       2.75538       3.79810      0.434784       0.00000       0.00000       0.00000       0.00000    
      194   194.000       20.8483       15.4486       4.90301      0.620938E-01  0.212748E-02  0.699904E-02  -152.562      -17.1904      -44.7497       208.670       0.00000      -419.370       10.1821      0.525442       2.75860       3.79854      0.437210       0.00000       0.00000       0.00000       0.00000    
      195   195.000       20.9112       15.4886       4.90849      0.722261E-01  0.247433E-02  0.784452E-02  -177.834      -18.8969      -56.0527       217.830       0.00000      -419.729       10.1821      0.525783       2.76532       3.79944      0.437953       0.00000       0.00000       0.00000       0.00000    
      196   196.000       20.9546       15.5170       4.90956      0.786000E-01  0.269246E-02  0.885390E-02  -228.702      -22.9675      -78.2514       257.885       0.00000      -419.977       10.1949      0.526210       2.77863       3.80123      0.435570       0.00000       0.00000       0.00000       0.00000    
      197   197.000       20.9631       15.5376       4.90188      0.748476E-01  0.256387E-02  0.845473E-02  -222.381      -18.2941      -72.6639       272.463       0.00000      -420.026       10.2736      0.526752       2.80501       3.80477      0.427107       0.00000       0.00000       0.00000       0.00000    
      198   198.000       21.0178       15.5733       4.90352      0.615580E-01  0.210842E-02  0.796729E-02  -197.118      -15.4246      -63.2186       251.101       0.00000      -420.338       10.2870      0.527250       2.81721       3.80640      0.425264       0.00000       0.00000       0.00000       0.00000    
      199   199.000       21.0807       15.6118       4.90759      0.478089E-01  0.163729E-02  0.742178E-02  -173.577      -13.1158      -47.0335       232.670       0.00000      -420.698       10.2871      0.527691       2.82558       3.80752      0.425145       0.00000       0.00000       0.00000       0.00000    
      200   200.000       21.1476       15.6539       4.91303      0.454676E-01  0.155690E-02  0.774159E-02  -174.373      -11.8324      -42.9105       218.156       0.00000      -421.081       10.2871      0.528073       2.83181       3.80834      0.425988       0.00000       0.00000       0.00000       0.00000    
      201   201.000       21.1997       15.6850       4.91602      0.447619E-01  0.153258E-02  0.715513E-02  -175.692      -9.98673      -43.9424       250.643       0.00000      -421.379       10.2871      0.528486       2.84172       3.80966      0.425148       0.00000       0.00000       0.00000       0.00000    
      202   202.000       21.2822       15.7385       4.92377      0.491629E-01  0.168299E-02  0.670389E-02  -155.022      -11.8195      -50.2956       228.181       0.00000      -421.851       10.2871      0.528838       2.84437       3.81001      0.427591       0.00000       0.00000       0.00000       0.00000    
      203   203.000       21.3621       15.7908       4.93168      0.437136E-01  0.149620E-02  0.713428E-02  -169.433      -12.5981      -52.2468       239.771       0.00000      -422.309       10.2871      0.529146       2.84679       3.81033      0.430139       0.00000       0.00000       0.00000       0.00000    
      204   204.000       21.4399       15.8410       4.93878      0.389220E-01  0.133199E-02  0.779253E-02  -183.183      -14.8561      -54.6335       235.853       0.00000      -422.756       10.2871      0.529493       2.85052       3.81082      0.432107       0.00000       0.00000       0.00000       0.00000    
      205   205.000       21.5012       15.8785       4.94283      0.436539E-01  0.149374E-02  0.814222E-02  -188.891      -16.3831      -55.3092       228.388       0.00000      -423.108       10.2871      0.529905       2.85889       3.81193      0.431970       0.00000       0.00000       0.00000       0.00000    
      206   206.000       21.5413       15.9066       4.94305      0.496498E-01  0.169877E-02  0.838708E-02  -179.848      -15.0873      -55.1524       195.428       0.00000      -423.338       10.3075      0.530353       2.87304       3.81379      0.429216       0.00000       0.00000       0.00000       0.00000    
      207   207.000       21.5332       15.9174       4.93521      0.369935E-01  0.126576E-02  0.771891E-02  -187.853      -10.3446      -61.0291       249.504       0.00000      -423.291       10.3855      0.530828       2.89935       3.81724      0.421064       0.00000       0.00000       0.00000       0.00000    
      208   208.000       21.6033       15.9614       4.94062      0.209289E-01  0.715997E-03  0.781483E-02  -189.651      -10.0002      -55.3632       248.686       0.00000      -423.695       10.3855      0.531233       2.90520       3.81801      0.421966       0.00000       0.00000       0.00000       0.00000    
      209   209.000       21.6711       16.0035       4.94558      0.446349E-01  0.152679E-02  0.850717E-02  -186.924      -15.7615      -51.0721       203.840       0.00000      -424.085       10.3855      0.531647       2.91176       3.81886      0.422553       0.00000       0.00000       0.00000       0.00000    
      210   210.000       21.6647       16.0153       4.93817      0.475833E-01  0.162767E-02  0.914991E-02  -193.558      -19.6586      -55.4352       174.631       0.00000      -424.048       10.4621      0.532135       2.93733       3.82219      0.414883       0.00000       0.00000       0.00000       0.00000    
      211   211.000       21.5830       16.0014       4.91800      0.868422E-02  0.297107E-03  0.777097E-02  -183.220      -13.8448      -50.5524       236.500       0.00000      -423.578       10.6332      0.532704       2.98284       3.82807      0.399014       0.00000       0.00000       0.00000       0.00000    
      212   212.000       21.6443       16.0394       4.92270      0.244251E-01  0.835536E-03  0.762811E-02  -184.226      -5.66417      -57.3197       245.983       0.00000      -423.930       10.6332      0.533122       2.98890       3.82885      0.399641       0.00000       0.00000       0.00000       0.00000    
      213   213.000       21.7140       16.0835       4.92856      0.326357E-01  0.111625E-02  0.762000E-02  -183.916      -12.2179      -51.8443       246.234       0.00000      -424.331       10.6332      0.533523       2.99311       3.82939      0.401020       0.00000       0.00000       0.00000       0.00000    
      214   214.000       21.7843       16.1279       4.93446      0.683912E-01  0.233888E-02  0.888026E-02  -184.956      -22.5367      -62.7368       178.128       0.00000      -424.736       10.6332      0.533922       2.99727       3.82992      0.402421       0.00000       0.00000       0.00000       0.00000    
      215   215.000       21.7313       16.1227       4.92042      0.686639E-01  0.234845E-02  0.927399E-02  -196.015      -27.2215      -65.9546       173.932       0.00000      -424.431       10.7621      0.534462       3.03336       3.83452      0.390922       0.00000       0.00000       0.00000       0.00000    
      216   216.000       21.6464       16.1066       4.90128      0.294585E-01  0.100772E-02  0.897590E-02  -208.288      -21.4167      -63.6197       217.802       0.00000      -423.943       10.9316      0.535059       3.07800       3.84015      0.376466       0.00000       0.00000       0.00000       0.00000    
      217   217.000       21.6243       16.1131       4.89257      0.606692E-01  0.207546E-02  0.889288E-02  -197.521      -23.2481      -61.9713       201.992       0.00000      -423.816       11.0278      0.535628       3.10569       3.84360      0.368830       0.00000       0.00000       0.00000       0.00000    
      218   218.000       21.5950       16.1161       4.88332      0.577899E-01  0.197708E-02  0.856894E-02  -197.532      -22.1461      -62.4862       220.941       0.00000      -423.647       11.1283      0.536193       3.13431       3.84715      0.361003       0.00000       0.00000       0.00000       0.00000    
      219   219.000       21.6038       16.1326       4.88042      0.552475E-01  0.189006E-02  0.999968E-02  -214.377      -32.3556      -74.3923       159.488       0.00000      -423.698       11.1826      0.536722       3.15201       3.84932      0.357217       0.00000       0.00000       0.00000       0.00000    
      220   220.000       21.4565       16.0929       4.85275      0.683584E-01  0.233929E-02  0.100332E-01  -200.652      -29.4618      -71.9964       131.753       0.00000      -422.851       11.4259      0.537446       3.21288       3.85677      0.338518       0.00000       0.00000       0.00000       0.00000    
      221   221.000       21.2888       16.0432       4.82308      0.450989E-01  0.154384E-02  0.972902E-02  -219.634      -29.7998      -73.3025       189.518       0.00000      -421.889       11.6872      0.538197       3.27879       3.86469      0.319192       0.00000       0.00000       0.00000       0.00000    
      222   222.000       21.1951       16.0213       4.80537      0.215262E-01  0.737030E-03  0.957410E-02  -225.739      -27.3366      -72.6448       211.034       0.00000      -421.352       11.8644      0.538926       3.32402       3.87002      0.307276       0.00000       0.00000       0.00000       0.00000    
      223   223.000       21.1311       16.0106       4.79265      0.220407E-01  0.754742E-03  0.983195E-02  -216.580      -33.3214      -75.5434       177.405       0.00000      -420.986       12.0071      0.539648       3.36018       3.87423      0.298471       0.00000       0.00000       0.00000       0.00000    
      224   224.000       21.0249       15.9822       4.77425      0.270030E-01  0.924862E-03  0.109620E-01  -268.473      -40.8149      -88.8751       188.643       0.00000      -420.379       12.1950      0.540421       3.40791       3.87972      0.286635       0.00000       0.00000       0.00000       0.00000    
      225   225.000       20.8396       15.9246       4.74404      0.408321E-01  0.139903E-02  0.103579E-01  -261.910      -30.9849      -86.7877       222.926       0.00000      -419.321       12.4865      0.541405       3.48061       3.88796      0.268583       0.00000       0.00000       0.00000       0.00000    
      226   226.000       20.7327       15.8964       4.72649      0.240904E-01  0.825586E-03  0.954238E-02  -234.832      -20.3895      -77.9616       227.292       0.00000      -418.711       12.6833      0.542317       3.52873       3.89328      0.257845       0.00000       0.00000       0.00000       0.00000    
      227   227.000       20.6870       15.8908       4.71863      0.153084E-01  0.524672E-03  0.938263E-02  -214.102      -21.4308      -69.0627       199.903       0.00000      -418.450       12.8014      0.543111       3.55638       3.89629      0.252503       0.00000       0.00000       0.00000       0.00000    
      228   228.000       20.6332       15.8805       4.71021      0.388296E-01  0.133096E-02  0.947441E-02  -217.579      -24.1535      -64.5587       200.696       0.00000      -418.144       12.9225      0.543889       3.58538       3.89942      0.246945       0.00000       0.00000       0.00000       0.00000    
      229   229.000       20.5752       15.8681       4.70155      0.377333E-01  0.129354E-02  0.881993E-02  -192.719      -23.0398      -60.6236       191.589       0.00000      -417.814       13.0483      0.544694       3.61512       3.90259      0.241337       0.00000       0.00000       0.00000       0.00000    
      230   230.000       20.5483       15.8671       4.69759      0.381666E-01  0.130846E-02  0.922715E-02  -194.929      -23.3139      -59.8666       174.837       0.00000      -417.661       13.1319      0.545402       3.63416       3.90460      0.238278       0.00000       0.00000       0.00000       0.00000    
      231   231.000       20.4892       15.8525       4.68958      0.290919E-01  0.997470E-03  0.911866E-02  -199.211      -20.0130      -60.2281       187.651       0.00000      -417.325       13.2517      0.546185       3.66264       3.90758      0.233151       0.00000       0.00000       0.00000       0.00000    
      232   232.000       20.4447       15.8441       4.68380      0.230759E-01  0.791272E-03  0.894497E-02  -196.538      -20.9127      -59.3389       191.524       0.00000      -417.072       13.3553      0.546962       3.68606       3.91001      0.229236       0.00000       0.00000       0.00000       0.00000    
      233   233.000       20.4122       15.8403       4.67981      0.196595E-01  0.674166E-03  0.971655E-02  -212.033      -24.0134      -65.6690       177.504       0.00000      -416.887       13.4444      0.547718       3.70523       3.91198      0.226295       0.00000       0.00000       0.00000       0.00000    
      234   234.000       20.3290       15.8153       4.66967      0.217408E-01  0.745661E-03  0.871018E-02  -192.258      -18.6008      -61.8842       194.562       0.00000      -416.415       13.5926      0.548621       3.73939       3.91546      0.220247       0.00000       0.00000       0.00000       0.00000    
      235   235.000       20.3102       15.8168       4.66790      0.261945E-01  0.898448E-03  0.868170E-02  -190.233      -18.3598      -57.5232       192.329       0.00000      -416.308       13.6643      0.549361       3.75315       3.91685      0.218523       0.00000       0.00000       0.00000       0.00000    
      236   236.000       20.2914       15.8182       4.66632      0.605812E-01  0.207796E-02  0.977520E-02  -225.304      -23.8026      -71.3997       196.768       0.00000      -416.202       13.7350      0.550102       3.76642       3.91817      0.216911       0.00000       0.00000       0.00000       0.00000    
      237   237.000       20.2189       15.7975       4.65851      0.126405E-01  0.433636E-03  0.106139E-01  -239.868      -31.4010      -77.3739       170.622       0.00000      -415.790       13.8721      0.551049       3.79538       3.92106      0.212178       0.00000       0.00000       0.00000       0.00000    
      238   238.000       20.0800       15.7476       4.64337      0.491656E-01  0.168711E-02  0.109731E-01  -224.957      -36.7947      -77.4703       122.165       0.00000      -415.003       14.0834      0.552187       3.84324       3.92576      0.203899       0.00000       0.00000       0.00000       0.00000    
      239   239.000       19.8919       15.6736       4.62344      0.356837E-01  0.122493E-02  0.103540E-01  -210.614      -37.0355      -74.5875       138.311       0.00000      -413.939       14.3432      0.553440       3.90466       3.93167      0.193462       0.00000       0.00000       0.00000       0.00000    
      240   240.000       19.7565       15.6215       4.61036      0.332204E-01  0.114068E-02  0.110109E-01  -211.047      -44.0800      -82.7969       97.6917       0.00000      -413.175       14.5418      0.554599       3.94922       3.93584      0.186511       0.00000       0.00000       0.00000       0.00000    
      241   241.000       19.5599       15.5400       4.59146      0.433151E-01  0.148788E-02  0.124784E-01  -240.706      -51.8864      -90.3753       35.7883       0.00000      -412.067       14.8050      0.555950       4.01102       3.94150      0.176952       0.00000       0.00000       0.00000       0.00000    
      242   242.000       19.2258       15.3927       4.55940      0.278872E-01  0.958562E-03  0.115265E-01  -271.308      -44.6620      -88.6537       158.661       0.00000      -410.189       15.2197      0.557757       4.11357       3.95060      0.161612       0.00000       0.00000       0.00000       0.00000    
      243   243.000       19.0340       15.3116       4.54384      0.462970E-01  0.159196E-02  0.113125E-01  -233.454      -43.9521      -81.5307       113.688       0.00000      -409.114       15.4879      0.559406       4.17095       3.95540      0.154061       0.00000       0.00000       0.00000       0.00000    
      244   244.000       18.8388       15.2255       4.52911      0.331468E-01  0.114022E-02  0.119936E-01  -265.442      -48.9650      -85.6579       115.554       0.00000      -408.021       15.7506      0.561064       4.22742       3.95995      0.147022       0.00000       0.00000       0.00000       0.00000    
      245   245.000       18.6012       15.1177       4.51208      0.236882E-01  0.815231E-03  0.109864E-01  -259.517      -41.9348      -83.4889       174.209       0.00000      -406.695       16.0629      0.563011       4.29380       3.96512      0.139103       0.00000       0.00000       0.00000       0.00000    
      246   246.000       18.4596       15.0563       4.50478      0.486818E-01  0.167586E-02  0.106695E-01  -242.112      -39.0548      -76.2591       165.942       0.00000      -405.906       16.2719      0.564732       4.32793       3.96764      0.135527       0.00000       0.00000       0.00000       0.00000    
      247   247.000       18.3342       15.0015       4.49960      0.194466E-01  0.669610E-03  0.961400E-02  -214.381      -30.6462      -69.2371       177.824       0.00000      -405.208       16.4595      0.566414       4.35479       3.96958      0.132907       0.00000       0.00000       0.00000       0.00000    
      248   248.000       18.2672       14.9752       4.49920      0.185377E-01  0.638396E-03  0.101942E-01  -225.123      -27.6755      -65.8109       165.511       0.00000      -404.836       16.5800      0.567823       4.36391       3.97023      0.132368       0.00000       0.00000       0.00000       0.00000    
      249   249.000       18.1683       14.9323       4.49723      0.311526E-01  0.107304E-02  0.963686E-02  -211.543      -20.1701      -61.0573       171.796       0.00000      -404.286       16.7348      0.569439       4.37898       3.97129      0.131157       0.00000       0.00000       0.00000       0.00000    
      250   250.000       18.0985       14.9036       4.49761      0.349341E-01  0.120345E-02  0.934925E-02  -202.774      -19.1970      -60.5547       171.096       0.00000      -403.899       16.8563      0.570921       4.38509       3.97171      0.130962       0.00000       0.00000       0.00000       0.00000    
      251   251.000       18.0408       14.8808       4.49905      0.105824E-01  0.364598E-03  0.984237E-02  -225.805      -26.6306      -69.5739       183.205       0.00000      -403.579       16.9630      0.572345       4.38707       3.97185      0.131227       0.00000       0.00000       0.00000       0.00000    
      252   252.000       17.9672       14.8501       4.50031      0.284798E-01  0.981359E-03  0.110847E-01  -251.467      -41.2730      -78.1224       155.011       0.00000      -403.172       17.0897      0.573952       4.38978       3.97203      0.131414       0.00000       0.00000       0.00000       0.00000    
      253   253.000       17.8208       14.7807       4.49862      0.327861E-01  0.113007E-02  0.107367E-01  -252.511      -42.2499      -81.6512       176.026       0.00000      -402.361       17.2940      0.576034       4.40388       3.97300      0.130333       0.00000       0.00000       0.00000       0.00000    
      254   254.000       17.7025       14.7256       4.49941      0.570661E-01  0.196741E-02  0.107602E-01  -228.043      -46.9068      -79.3603       138.004       0.00000      -401.707       17.4693      0.578061       4.40836       3.97331      0.130322       0.00000       0.00000       0.00000       0.00000    
      255   255.000       17.5694       14.6609       4.50020      0.398018E-01  0.137256E-02  0.107683E-01  -223.985      -47.1003      -77.1511       131.075       0.00000      -400.972       17.6538      0.580164       4.41276       3.97361      0.130313       0.00000       0.00000       0.00000       0.00000    
      256   256.000       17.4344       14.5940       4.50188      0.684479E-01  0.236105E-02  0.101562E-01  -231.507      -28.9152      -67.0207       173.419       0.00000      -400.228       17.8385      0.582344       4.41364       3.97366      0.130688       0.00000       0.00000       0.00000       0.00000    
      257   257.000       17.3449       14.5522       4.50611      0.442808E-01  0.152770E-02  0.943128E-02  -205.183      -19.3619      -55.8940       167.457       0.00000      -399.735       17.9789      0.584353       4.40460       3.97306      0.132157       0.00000       0.00000       0.00000       0.00000    
      258   258.000       17.2838       14.5250       4.51128      0.500406E-01  0.172661E-02  0.852474E-02  -182.463      -13.1438      -47.0900       168.552       0.00000      -399.399       18.0858      0.586132       4.39209       3.97221      0.134030       0.00000       0.00000       0.00000       0.00000    
      259   259.000       17.2548       14.5149       4.51700      0.634351E-01  0.218891E-02  0.968501E-02  -201.925      -19.4745      -57.0872       151.518       0.00000      -399.239       18.1563      0.587614       4.37773       3.97122      0.136142       0.00000       0.00000       0.00000       0.00000    
      260   260.000       17.1786       14.4786       4.52272      0.117995E-01  0.407217E-03  0.107339E-01  -225.447      -31.6806      -65.0875       134.133       0.00000      -398.820       18.2762      0.589551       4.36368       3.97025      0.138255       0.00000       0.00000       0.00000       0.00000    
      261   261.000       17.0504       14.4129       4.52874      0.127126E-01  0.438838E-03  0.105528E-01  -215.609      -30.9128      -61.1043       128.881       0.00000      -398.116       18.4497      0.591986       4.34874       3.96920      0.140505       0.00000       0.00000       0.00000       0.00000    
      262   262.000       16.9297       14.3505       4.53572      0.334429E-01  0.115472E-02  0.102201E-01  -204.909      -35.0636      -65.0708       129.591       0.00000      -397.455       18.6135      0.594423       4.33062       3.96791      0.143177       0.00000       0.00000       0.00000       0.00000    
      263   263.000       16.8248       14.2963       4.54353      0.313562E-01  0.108290E-02  0.106206E-01  -226.209      -38.8301      -68.1302       139.520       0.00000      -396.880       18.7596      0.596787       4.30994       3.96643      0.146219       0.00000       0.00000       0.00000       0.00000    
      264   264.000       16.7057       14.2339       4.55263      0.278369E-01  0.961580E-03  0.101012E-01  -209.568      -37.8590      -66.3897       140.863       0.00000      -396.228       18.9223      0.599418       4.28523       3.96462      0.149841       0.00000       0.00000       0.00000       0.00000    
      265   265.000       16.6104       14.1845       4.56222      0.394904E-01  0.136438E-02  0.108330E-01  -188.686      -45.1169      -66.8998       73.7048       0.00000      -395.708       19.0589      0.601881       4.25952       3.96271      0.153694       0.00000       0.00000       0.00000       0.00000    
      266   266.000       16.4614       14.1018       4.57290      0.515381E-01  0.178115E-02  0.108219E-01  -189.544      -44.9489      -66.2296       74.7760       0.00000      -394.894       19.2411      0.604797       4.23070       3.96054      0.158060       0.00000       0.00000       0.00000       0.00000    
      267   267.000       16.3140       14.0192       4.58487      0.290105E-01  0.100289E-02  0.982793E-02  -166.214      -35.0648      -57.2622       89.7101       0.00000      -394.091       19.4213      0.607828       4.19853       3.95806      0.163026       0.00000       0.00000       0.00000       0.00000    
      268   268.000       16.2145       13.9642       4.59635      0.301579E-01  0.104275E-02  0.947018E-02  -168.204      -32.2373      -54.5975       107.355       0.00000      -393.549       19.5525      0.610432       4.16906       3.95575      0.167791       0.00000       0.00000       0.00000       0.00000    
      269   269.000       16.1339       13.9203       4.60800      0.586688E-01  0.202888E-02  0.106372E-01  -179.512      -39.6862      -60.0973       68.8288       0.00000      -393.111       19.6659      0.612923       4.14001       3.95343      0.172655       0.00000       0.00000       0.00000       0.00000    
      270   270.000       15.9951       13.8407       4.62278      0.697469E-01  0.241264E-02  0.108545E-01  -193.021      -46.5913      -68.7568       75.5094       0.00000      -392.357       19.8342      0.616147       4.10208       3.95035      0.179007       0.00000       0.00000       0.00000       0.00000    
      271   271.000       15.8489       13.7562       4.63943      0.496544E-01  0.171810E-02  0.110394E-01  -201.006      -46.3800      -67.5052       75.6093       0.00000      -391.564       20.0110      0.619641       4.05993       3.94685      0.186282       0.00000       0.00000       0.00000       0.00000    
      272   272.000       15.6945       13.6660       4.65803      0.603324E-01  0.208820E-02  0.110290E-01  -215.663      -47.2176      -68.8198       95.5342       0.00000      -390.728       20.1958      0.623413       4.01373       3.94293      0.194552       0.00000       0.00000       0.00000       0.00000    
      273   273.000       15.5469       13.5795       4.67818      0.724312E-01  0.250768E-02  0.103502E-01  -197.158      -49.5370      -72.1373       104.301       0.00000      -389.930       20.3764      0.627354       3.96512       3.93872      0.203651       0.00000       0.00000       0.00000       0.00000    
      274   274.000       15.4323       13.5127       4.69739      0.570466E-01  0.197548E-02  0.115556E-01  -260.795      -56.3903      -79.5639       125.308       0.00000      -389.311       20.5236      0.630985       3.92128       3.93482      0.212360       0.00000       0.00000       0.00000       0.00000    
      275   275.000       15.2677       13.4152       4.72265      0.560893E-01  0.194295E-02  0.115405E-01  -264.076      -54.1777      -77.5537       129.196       0.00000      -388.424       20.7252      0.635682       3.86317       3.92955      0.224185       0.00000       0.00000       0.00000       0.00000    
      276   276.000       15.1053       13.3182       4.74981      0.331034E-01  0.114708E-02  0.113747E-01  -256.119      -45.9180      -69.4870       126.651       0.00000      -387.550       20.9246      0.640619       3.80315       3.92398      0.237121       0.00000       0.00000       0.00000       0.00000    
      277   277.000       14.9508       13.2250       4.77811      0.151390E-01  0.524744E-03  0.109550E-01  -233.325      -38.6459      -64.2283       117.973       0.00000      -386.719       21.1150      0.645676       3.74338       3.91828      0.250825       0.00000       0.00000       0.00000       0.00000    
      278   278.000       14.8141       13.1420       4.80610      0.268374E-01  0.930478E-03  0.109236E-01  -228.512      -40.7183      -67.3369       111.879       0.00000      -385.986       21.2851      0.650616       3.68743       3.91282      0.264537       0.00000       0.00000       0.00000       0.00000    
      279   279.000       14.6774       13.0580       4.83557      0.328819E-01  0.114035E-02  0.112736E-01  -245.249      -46.4306      -68.6732       113.490       0.00000      -385.254       21.4536      0.655765       3.63091       3.90719      0.279210       0.00000       0.00000       0.00000       0.00000    
      280   280.000       14.5248       12.9631       4.86879      0.404627E-01  0.140367E-02  0.113049E-01  -242.371      -42.8147      -66.3050       106.114       0.00000      -384.437       21.6379      0.661517       3.56906       3.90090      0.296137       0.00000       0.00000       0.00000       0.00000    
      281   281.000       14.3689       12.8651       4.90421      0.364005E-01  0.126313E-02  0.111224E-01  -240.463      -46.8004      -67.1797       112.460       0.00000      -383.605       21.8237      0.667620       3.50596       3.89435      0.314541       0.00000       0.00000       0.00000       0.00000    
      282   282.000       14.2232       12.7729       4.94042      0.539203E-01  0.187161E-02  0.114837E-01  -240.335      -62.8749      -75.7560       89.1634       0.00000      -382.827       21.9999      0.673865       3.44480       3.88786      0.333661       0.00000       0.00000       0.00000       0.00000    
      283   283.000       14.0543       12.6641       4.98132      0.773309E-01  0.268509E-02  0.116569E-01  -253.494      -67.3818      -79.0436       93.9065       0.00000      -381.929       22.1947      0.680892       3.37802       3.88064      0.355815       0.00000       0.00000       0.00000       0.00000    
      284   284.000       13.8777       12.5492       5.02595      0.773769E-01  0.268761E-02  0.119580E-01  -271.518      -70.4153      -81.9968       95.9047       0.00000      -380.990       22.3976      0.688593       3.30841       3.87295      0.380567       0.00000       0.00000       0.00000       0.00000    
      285   285.000       13.6855       12.4228       5.07578      0.614463E-01  0.213507E-02  0.118010E-01  -274.084      -64.6304      -76.9229       106.867       0.00000      -379.970       22.6159      0.697254       3.23408       3.86458      0.408967       0.00000       0.00000       0.00000       0.00000    
      286   286.000       13.5035       12.3023       5.12718      0.377747E-01  0.131302E-02  0.112457E-01  -250.895      -60.1337      -71.8669       108.292       0.00000      -379.007       22.8254      0.706334       3.16213       3.85630      0.438880       0.00000       0.00000       0.00000       0.00000    
      287   287.000       13.3491       12.1996       5.17632      0.320665E-01  0.111494E-02  0.107171E-01  -224.333      -59.4821      -69.5239       101.384       0.00000      -378.191       23.0076      0.715204       3.09851       3.84884      0.467839       0.00000       0.00000       0.00000       0.00000    
