Results from FLAKE simulations.
 No     time         Ts            Tm            Tb            ufr_a         ufr_w         Wconv         Qw            Q_se          Q_la          I_w           Q_lwa         Q_lww         h_ML          C_T           H_B1          T_B1          Qbot          H_ice         H_snow        T_ice         T_snow   
     2823   2823.00       17.9466       13.8253       3.98001      0.388432E-01  0.133852E-02  0.833879E-02  -177.470      -13.1201      -48.7022       160.679       0.00000      -403.057       11.9893      0.507557      0.628868       4.09684     -0.202865       0.00000       0.00000       0.00000       0.00000    
     2824   2824.00       17.8787       13.8134       3.98001      0.624815E-01  0.215337E-02  0.899415E-02  -189.489      -22.2076      -52.3901       141.134       0.00000      -402.681       12.1409      0.507727      0.705024       4.09431     -0.177032       0.00000       0.00000       0.00000       0.00000    
     2825   2825.00       17.7462       13.7788       3.98001      0.662925E-01  0.228530E-02  0.865098E-02  -177.709      -19.6285      -53.9363       142.078       0.00000      -401.949       12.3894      0.507929      0.770593       4.09215     -0.158908       0.00000       0.00000       0.00000       0.00000    
     2826   2826.00       17.6447       13.7533       3.98001      0.525370E-01  0.181147E-02  0.884044E-02  -176.260      -21.6150      -48.1457       127.877       0.00000      -401.388       12.5885      0.508122      0.828550       4.09025     -0.145296       0.00000       0.00000       0.00000       0.00000    
     2827   2827.00       17.5210       13.7186       3.98001      0.315997E-01  0.108982E-02  0.883156E-02  -164.628      -23.8237      -48.4722       108.177       0.00000      -400.705       12.8191      0.508329      0.881085       4.08855     -0.134520       0.00000       0.00000       0.00000       0.00000    
     2828   2828.00       17.3867       13.6782       3.98001      0.566105E-01  0.195291E-02  0.983067E-02  -199.757      -38.9403      -65.3270       102.284       0.00000      -399.965       13.0615      0.508541      0.929499       4.08699     -0.125679       0.00000       0.00000       0.00000       0.00000    
     2829   2829.00       17.1738       13.6083       3.98001      0.631031E-01  0.217780E-02  0.109887E-01  -226.712      -54.3032      -80.9557       55.3112       0.00000      -398.794       13.4287      0.508814      0.974384       4.08555     -0.118277       0.00000       0.00000       0.00000       0.00000    
     2830   2830.00       16.8309       13.4852       3.98001      0.333690E-01  0.115239E-02  0.984335E-02  -192.487      -43.7036      -67.2777       91.2820       0.00000      -396.913       13.9962      0.509172       1.01702       4.08419     -0.111859       0.00000       0.00000       0.00000       0.00000    
     2831   2831.00       16.6295       13.4126       3.98001      0.586915E-01  0.202770E-02  0.101425E-01  -179.248      -39.3832      -60.0785       49.3179       0.00000      -395.812       14.3443      0.509485       1.05647       4.08294     -0.106390       0.00000       0.00000       0.00000       0.00000    
     2832   2832.00       16.3869       13.3194       3.98001      0.297411E-01  0.102800E-02  0.931416E-02  -173.542      -32.8646      -55.7118       95.1430       0.00000      -394.488       14.7511      0.509835       1.09439       4.08174     -0.101510       0.00000       0.00000       0.00000       0.00000    
     2833   2833.00       16.2375       13.2631       3.98001      0.697982E-01  0.241327E-02  0.948670E-02  -198.130      -28.1928      -53.6069       124.213       0.00000      -393.675       15.0170      0.510149       1.12962       4.08064     -0.972750E-01   0.00000       0.00000       0.00000       0.00000    
     2834   2834.00       16.0962       13.2101       3.98001      0.778624E-01  0.269283E-02  0.991508E-02  -209.628      -27.5917      -57.8282       115.503       0.00000      -392.906       15.2763      0.510488       1.16269       4.07960     -0.935370E-01   0.00000       0.00000       0.00000       0.00000    
     2835   2835.00       15.9245       13.1425       3.98001      0.342894E-01  0.118628E-02  0.103453E-01  -221.917      -45.9129      -66.9348       105.845       0.00000      -391.974       15.5832      0.510875       1.19442       4.07862     -0.901491E-01   0.00000       0.00000       0.00000       0.00000    
     2836   2836.00       15.7216       13.0592       3.98001      0.327373E-01  0.113303E-02  0.109876E-01  -286.168      -53.4848      -85.3656       158.292       0.00000      -390.875       15.9395      0.511316       1.22498       4.07767     -0.870569E-01   0.00000       0.00000       0.00000       0.00000    
     2837   2837.00       15.5005       12.9674       3.98001      0.292864E-01  0.101403E-02  0.104757E-01  -253.428      -43.5823      -72.3559       145.149       0.00000      -389.679       16.3371      0.511844       1.25348       4.07679     -0.843104E-01   0.00000       0.00000       0.00000       0.00000    
     2838   2838.00       15.3177       12.8897       3.98001      0.595917E-01  0.206408E-02  0.930623E-02  -208.906      -27.5930      -57.2736       148.701       0.00000      -388.693       16.6695      0.512357       1.28113       4.07594     -0.817667E-01   0.00000       0.00000       0.00000       0.00000    
     2839   2839.00       15.2127       12.8465       3.98001      0.103925E-01  0.360037E-03  0.835123E-02  -140.538      -26.5157      -48.1720       91.5027       0.00000      -388.128       16.8749      0.512786       1.30773       4.07512     -0.794231E-01   0.00000       0.00000       0.00000       0.00000    
     2840   2840.00       15.1308       12.8114       3.98001      0.670297E-01  0.232255E-02  0.955465E-02  -165.128      -35.4809      -53.3974       68.8909       0.00000      -387.687       17.0306      0.513144       1.33432       4.07431     -0.771764E-01   0.00000       0.00000       0.00000       0.00000    
     2841   2841.00       14.9808       12.7423       3.98001      0.843758E-02  0.292444E-03  0.993911E-02  -209.040      -33.6406      -56.8443       111.784       0.00000      -386.881       17.2934      0.513625       1.36039       4.07352     -0.750609E-01   0.00000       0.00000       0.00000       0.00000    
     2842   2842.00       14.8289       12.6725       3.98001      0.110461E-01  0.382967E-03  0.902384E-02  -186.239      -29.7064      -49.5374       127.305       0.00000      -386.066       17.5683      0.514171       1.38498       4.07278     -0.731407E-01   0.00000       0.00000       0.00000       0.00000    
     2843   2843.00       14.7342       12.6302       3.98001      0.684929E-01  0.237508E-02  0.919626E-02  -154.856      -34.3176      -50.2814       72.2850       0.00000      -385.558       17.7524      0.514645       1.40859       4.07206     -0.713618E-01   0.00000       0.00000       0.00000       0.00000    
     2844   2844.00       14.6107       12.5710       3.98001      0.312019E-01  0.108223E-02  0.882353E-02  -165.178      -26.0571      -42.9601       105.093       0.00000      -384.897       17.9726      0.515154       1.43238       4.07135     -0.696310E-01   0.00000       0.00000       0.00000       0.00000    
     2845   2845.00       14.5186       12.5278       3.98001      0.988316E-02  0.342855E-03  0.814943E-02  -162.324      -21.9610      -40.2216       129.375       0.00000      -384.404       18.1480      0.515642       1.45500       4.07067     -0.680393E-01   0.00000       0.00000       0.00000       0.00000    
     2846   2846.00       14.4639       12.5042       3.98001      0.233898E-01  0.811498E-03  0.777275E-02  -147.853      -20.9717      -39.8686       122.229       0.00000      -384.112       18.2667      0.516073       1.47664       4.07002     -0.665635E-01   0.00000       0.00000       0.00000       0.00000    
     2847   2847.00       14.4202       12.4859       3.98001      0.417420E-01  0.144834E-02  0.740265E-02  -141.041      -16.0956      -39.3283       124.713       0.00000      -383.879       18.3656      0.516474       1.49783       4.06939     -0.651610E-01   0.00000       0.00000       0.00000       0.00000    
     2848   2848.00       14.3896       12.4742       3.98001      0.704723E-01  0.244535E-02  0.834384E-02  -150.293      -16.6292      -37.6089       103.762       0.00000      -383.715       18.4434      0.516845       1.51846       4.06878     -0.638350E-01   0.00000       0.00000       0.00000       0.00000    
     2849   2849.00       14.3191       12.4408       3.98001      0.473040E-01  0.164165E-02  0.802492E-02  -142.337      -16.2012      -34.7255       104.513       0.00000      -383.339       18.5823      0.517322       1.53891       4.06817     -0.625566E-01   0.00000       0.00000       0.00000       0.00000    
     2850   2850.00       14.2610       12.4137       3.98001      0.970129E-01  0.336714E-02  0.878530E-02  -180.642      -22.2027      -53.2191       128.077       0.00000      -383.029       18.7008      0.517776       1.55887       4.06758     -0.613425E-01   0.00000       0.00000       0.00000       0.00000    
     2851   2851.00       14.1821       12.3760       3.98001      0.118837      0.412524E-02  0.891210E-02  -151.948      -32.6145      -58.9623       80.9046       0.00000      -382.609       18.8578      0.518333       1.57802       4.06702     -0.602078E-01   0.00000       0.00000       0.00000       0.00000    
     2852   2852.00       14.0822       12.3250       3.98001      0.263451E-01  0.914707E-03  0.983819E-02  -150.857      -35.6524      -48.6115       32.0257       0.00000      -382.077       19.0395      0.518925       1.59747       4.06644     -0.590846E-01   0.00000       0.00000       0.00000       0.00000    
     2853   2853.00       13.9235       12.2397       3.98001      0.374918E-01  0.130212E-02  0.977075E-02  -211.671      -32.4031      -55.1109       121.421       0.00000      -381.233       19.3074      0.519673       1.61723       4.06587     -0.579713E-01   0.00000       0.00000       0.00000       0.00000    
     2854   2854.00       13.7992       12.1749       3.98001      0.400733E-01  0.139212E-02  0.903651E-02  -189.717      -20.8019      -43.7093       126.905       0.00000      -380.573       19.5369      0.520456       1.63523       4.06534     -0.569822E-01   0.00000       0.00000       0.00000       0.00000    
     2855   2855.00       13.7115       12.1298       3.98001      0.115616E-01  0.401710E-03  0.872774E-02  -178.774      -17.3671      -39.6308       124.941       0.00000      -380.108       19.7079      0.521160       1.65278       4.06483     -0.560394E-01   0.00000       0.00000       0.00000       0.00000    
     2856   2856.00       13.6363       12.0912       3.98001      0.294746E-01  0.102425E-02  0.863098E-02  -170.900      -21.4754      -38.6695       117.657       0.00000      -379.710       19.8581      0.521842       1.67002       4.06433     -0.551337E-01   0.00000       0.00000       0.00000       0.00000    
     2857   2857.00       13.5629       12.0529       3.98001      0.215200E-01  0.747931E-03  0.811099E-02  -152.606      -23.0252      -37.3778       112.391       0.00000      -379.321       20.0037      0.522531       1.68703       4.06384     -0.542587E-01   0.00000       0.00000       0.00000       0.00000    
     2858   2858.00       13.5067       12.0241       3.98001      0.188193E-01  0.654138E-03  0.780057E-02  -138.345      -26.6814      -41.8139       103.367       0.00000      -379.024       20.1202      0.523160       1.70380       4.06335     -0.534140E-01   0.00000       0.00000       0.00000       0.00000    
     2859   2859.00       13.4580       11.9990       3.98001      0.455244E-01  0.158253E-02  0.819365E-02  -146.624      -21.1396      -38.3953       100.480       0.00000      -378.766       20.2228      0.523757       1.72040       4.06287     -0.525950E-01   0.00000       0.00000       0.00000       0.00000    
     2860   2860.00       13.3959       11.9659       3.98001      0.631485E-01  0.219544E-02  0.810106E-02  -138.580      -20.8275      -35.7649       92.4930       0.00000      -378.438       20.3462      0.524431       1.73674       4.06240     -0.518046E-01   0.00000       0.00000       0.00000       0.00000    
     2861   2861.00       13.3348       11.9328       3.98001      0.832710E-01  0.289538E-02  0.821974E-02  -133.146      -26.0746      -41.9109       80.2461       0.00000      -378.115       20.4663      0.525109       1.75291       4.06194     -0.510376E-01   0.00000       0.00000       0.00000       0.00000    
     2862   2862.00       13.2664       11.8949       3.98001      0.642227E-01  0.223335E-02  0.827292E-02  -123.278      -25.3110      -38.2365       64.2767       0.00000      -377.755       20.5954      0.525828       1.76899       4.06148     -0.502897E-01   0.00000       0.00000       0.00000       0.00000    
     2863   2863.00       13.1921       11.8525       3.98001      0.610910E-01  0.212475E-02  0.880668E-02  -134.490      -29.8970      -41.9364       57.5504       0.00000      -377.363       20.7311      0.526579       1.78504       4.06102     -0.495574E-01   0.00000       0.00000       0.00000       0.00000    
     2864   2864.00       13.0972       11.7973       3.98001      0.944299E-02  0.328489E-03  0.890044E-02  -162.133      -31.8595      -45.5206       90.9595       0.00000      -376.863       20.8982      0.527459       1.80092       4.06057     -0.488462E-01   0.00000       0.00000       0.00000       0.00000    
     2865   2865.00       13.0085       11.7462       3.98001      0.355635E-01  0.123734E-02  0.953954E-02  -178.420      -31.8601      -45.2265       82.2845       0.00000      -376.396       21.0619      0.528396       1.81605       4.06014     -0.481810E-01   0.00000       0.00000       0.00000       0.00000    
     2866   2866.00       12.8918       11.6772       3.98001      0.776457E-01  0.270210E-02  0.902498E-02  -153.107      -32.0462      -45.2862       71.7563       0.00000      -375.782       21.2684      0.529520       1.83106       4.05971     -0.475322E-01   0.00000       0.00000       0.00000       0.00000    
     2867   2867.00       12.7940       11.6188       3.98001      0.339540E-01  0.118183E-02  0.963423E-02  -161.995      -44.4237      -52.8959       53.5146       0.00000      -375.269       21.4425      0.530581       1.84600       4.05929     -0.468977E-01   0.00000       0.00000       0.00000       0.00000    
     2868   2868.00       12.6669       11.5409       3.98001      0.575759E-01  0.200453E-02  0.989662E-02  -199.122      -45.4502      -57.0077       88.9270       0.00000      -374.602       21.6597      0.531849       1.86099       4.05887     -0.462722E-01   0.00000       0.00000       0.00000       0.00000    
     2869   2869.00       12.5379       11.4618       3.98001      0.742164E-01  0.258452E-02  0.962809E-02  -186.596      -41.9964      -53.9980       85.2187       0.00000      -373.926       21.8868      0.533270       1.87522       4.05847     -0.456879E-01   0.00000       0.00000       0.00000       0.00000    
     2870   2870.00       12.4204       11.3890       3.98001      0.881371E-01  0.306999E-02  0.109610E-01  -207.639      -65.3232      -68.5616       33.0359       0.00000      -373.311       22.0946      0.534705       1.88930       4.05807     -0.451190E-01   0.00000       0.00000       0.00000       0.00000    
     2871   2871.00       12.2255       11.2636       3.98001      0.650497E-01  0.226666E-02  0.112560E-01  -239.457      -68.1106      -71.3259       52.7798       0.00000      -372.293       22.4144      0.536681       1.90395       4.05766     -0.445365E-01   0.00000       0.00000       0.00000       0.00000    
     2872   2872.00       12.0200       11.1296       3.98001      0.407731E-01  0.142131E-02  0.114911E-01  -285.824      -69.8023      -74.5326       94.4047       0.00000      -371.222       22.7551      0.538981       1.91810       4.05727     -0.439829E-01   0.00000       0.00000       0.00000       0.00000    
     2873   2873.00       11.8113       10.9921       3.98001      0.740909E-01  0.258377E-02  0.113144E-01  -284.651      -63.0334      -70.3717       102.362       0.00000      -370.136       23.1088      0.541655       1.93144       4.05690     -0.434690E-01   0.00000       0.00000       0.00000       0.00000    
     2874   2874.00       11.6156       10.8612       3.98001      0.144615      0.504505E-02  0.125978E-01  -367.759      -100.671      -111.846       103.234       0.00000      -369.121       23.4437      0.544576       1.94447       4.05653     -0.429740E-01   0.00000       0.00000       0.00000       0.00000    
     2875   2875.00       11.3386       10.6712       3.98001      0.607258E-01  0.211962E-02  0.108797E-01  -266.726      -55.1267      -63.8338       100.980       0.00000      -367.687       23.9056      0.548655       1.95732       4.05618     -0.424930E-01   0.00000       0.00000       0.00000       0.00000    
     2876   2876.00       11.1672       10.5522       3.98001      0.200790E-01  0.701086E-03  0.102672E-01  -231.330      -59.4533      -62.5492       91.5620       0.00000      -366.801       24.2023      0.552285       1.97003       4.05582     -0.420237E-01   0.00000       0.00000       0.00000       0.00000    
     2877   2877.00       11.0245       10.4518       3.98001      0.517821E-01  0.180854E-02  0.100608E-01  -210.300      -68.4681      -65.9239       74.3345       0.00000      -366.065       24.4518      0.555933       1.98271       4.05547     -0.415618E-01   0.00000       0.00000       0.00000       0.00000    
     2878   2878.00       10.8878       10.3542       3.98001      0.572683E-01  0.200067E-02  0.995425E-02  -207.237      -66.5477      -64.3994       74.4684       0.00000      -365.362       24.6878      0.559830       1.99549       4.05512     -0.411028E-01   0.00000       0.00000       0.00000       0.00000    
     2879   2879.00       10.7558       10.2588       3.98001      0.331700E-01  0.115909E-02  0.988473E-02  -207.228      -60.9819      -60.9291       76.3676       0.00000      -364.683       24.9159      0.564074       2.00811       4.05477     -0.406558E-01   0.00000       0.00000       0.00000       0.00000    
     2880   2880.00       10.6271       10.1649       3.98001      0.174103E-01  0.608535E-03  0.955216E-02  -187.424      -55.3211      -56.6346       67.4840       0.00000      -364.022       25.1387      0.568738       2.02054       4.05443     -0.402212E-01   0.00000       0.00000       0.00000       0.00000    
     2881   2881.00       10.5103       10.0788       3.98060      0.478481E-01  0.167279E-02  0.101767E-01  -215.125      -62.7819      -60.5088       64.4800       0.00000      -363.423       25.3403      0.573609       2.03936       4.05392     -0.392588E-01   0.00000       0.00000       0.00000       0.00000    
     2882   2882.00       10.3655       9.97058       3.98351      0.526013E-01  0.183948E-02  0.101308E-01  -225.544      -62.6804      -60.1342       77.8603       0.00000      -362.682       25.5829      0.579759       2.08370       4.05271     -0.362615E-01   0.00000       0.00000       0.00000       0.00000    
     2883   2883.00       10.2245       9.86452       3.99091      0.273449E-01  0.956516E-03  0.102371E-01  -234.676      -60.6224      -58.5819       79.7691       0.00000      -361.961       25.8212      0.586750       2.17946       4.05011     -0.296594E-01   0.00000       0.00000       0.00000       0.00000    
     2884   2884.00       10.0780       9.75328       4.00345      0.728488E-02  0.254895E-03  0.103774E-01  -244.145      -63.9873      -59.4998       79.1641       0.00000      -361.213       26.0668      0.594993       2.34441       4.04571     -0.196878E-01   0.00000       0.00000       0.00000       0.00000    
     2885   2885.00       9.92364       9.63479       4.02262      0.191798E-01  0.671293E-03  0.102454E-01  -234.543      -65.1241      -59.7168       71.8747       0.00000      -360.426       26.3226      0.604939       2.62571       4.03845     -0.658435E-02   0.00000       0.00000       0.00000       0.00000    
     2886   2886.00       9.77305       9.51795       4.04933      0.386501E-01  0.135314E-02  0.980193E-02  -219.654      -67.7422      -60.2752       77.6797       0.00000      -359.660       26.5697      0.616577       5.00000       4.00000      0.107747E-01   0.00000       0.00000       0.00000       0.00000    
     2887   2887.00       9.64234       9.41596       4.08291      0.538501E-01  0.188577E-02  0.964805E-02  -195.060      -65.8234      -58.4192       52.7583       0.00000      -358.995       26.7874      0.629521       5.00000       4.00000      0.181075E-01   0.00000       0.00000       0.00000       0.00000    
     2888   2888.00       9.51307       9.31373       4.12528      0.243089E-01  0.851481E-03  0.968657E-02  -212.075      -61.8147      -55.8445       68.8438       0.00000      -358.339       26.9964      0.644680       5.00000       4.00000      0.273617E-01   0.00000       0.00000       0.00000       0.00000    
     2889   2889.00       9.38347       9.21083       4.18033      0.844948E-01  0.296038E-02  0.954810E-02  -186.747      -64.3287      -56.2628       42.0181       0.00000      -357.683       27.2076      0.663394       5.00000       4.00000      0.393840E-01   0.00000       0.00000       0.00000       0.00000    
     2890   2890.00       9.25422       9.10685       4.24987      0.456296E-01  0.159909E-02  0.916055E-02  -186.963      -60.4958      -54.1708       61.9875       0.00000      -357.029       27.4110      0.686288       5.00000       4.00000      0.545718E-01   0.00000       0.00000       0.00000       0.00000    
     2891   2891.00       9.14264       9.01704       4.33338      0.666805E-01  0.233732E-02  0.934525E-02  -186.505      -59.1512      -52.8225       47.8164       0.00000      -356.465       27.5916      0.713472       5.00000       4.00000      0.728102E-01   0.00000       0.00000       0.00000       0.00000    
     2892   2892.00       9.02086       8.91737       4.35033      0.872672E-01  0.305964E-02  0.959103E-02  -205.628      -70.0742      -58.8482       53.0120       0.00000      -355.850       27.7565      0.718282       5.00000       4.00000      0.765114E-01   0.00000       0.00000       0.00000       0.00000    
     2893   2893.00       8.88779       8.80769       4.35303      0.764808E-01  0.268215E-02  0.100979E-01  -259.455      -71.7159      -61.4422       81.3204       0.00000      -355.179       27.9357      0.718282       5.00000       4.00000      0.771022E-01   0.00000       0.00000       0.00000       0.00000    
     2894   2894.00       8.73314       8.67968       4.35619      0.115317      0.404533E-02  0.110971E-01  -327.757      -102.527      -81.9482       78.9324       0.00000      -354.401       28.1530      0.718282       5.00000       4.00000      0.777909E-01   0.00000       0.00000       0.00000       0.00000    
     2895   2895.00       8.52015       8.50090       4.36053      0.146957      0.515738E-02  0.109259E-01  -324.987      -97.3197      -92.0480       79.0398       0.00000      -353.331       28.4554      0.718282       5.00000       4.00000      0.787389E-01   0.00000       0.00000       0.00000       0.00000    
     2896   2896.00       8.32418       8.32418       8.32418      0.529680E-01  0.185958E-02  0.885918E-02  -202.543      -34.8073      -41.7097       71.9673       0.00000      -352.349       28.6400      0.500000       5.00000       4.00000      0.944402       0.00000       0.00000       0.00000       0.00000    
     2897   2897.00       8.22971       8.22971       8.22971      0.121001      0.424880E-02  0.988830E-02  -272.985      -67.6599      -67.6264       83.6602       0.00000      -351.876       28.6400      0.500000       5.00000       4.00000      0.923769       0.00000       0.00000       0.00000       0.00000    
     2898   2898.00       8.09306       8.09306       8.09306      0.824220E-01  0.289492E-02  0.923931E-02  -243.025      -49.7764      -50.2388       86.6771       0.00000      -351.193       28.6400      0.500000       5.00000       4.00000      0.893924       0.00000       0.00000       0.00000       0.00000    
     2899   2899.00       7.98011       7.98011       7.98011      0.658620E-01  0.231378E-02  0.922990E-02  -235.528      -69.0827      -54.5607       71.8699       0.00000      -350.629       28.6400      0.500000       5.00000       4.00000      0.869257       0.00000       0.00000       0.00000       0.00000    
     2900   2900.00       7.86194       7.86194       7.86194      0.507496E-01  0.178327E-02  0.926143E-02  -238.538      -77.5325      -58.3893       66.5050       0.00000      -350.040       28.6400      0.500000       5.00000       4.00000      0.843447       0.00000       0.00000       0.00000       0.00000    
     2901   2901.00       7.73776       7.73776       7.73776      0.300300E-01  0.105546E-02  0.932898E-02  -258.837      -65.5815      -54.4077       78.9423       0.00000      -349.421       28.6400      0.500000       5.00000       4.00000      0.816327       0.00000       0.00000       0.00000       0.00000    
     2902   2902.00       7.60796       7.60796       7.60796      0.100915      0.354774E-02  0.953799E-02  -282.722      -72.0895      -60.5524       82.6370       0.00000      -348.776       28.6400      0.500000       5.00000       4.00000      0.787978       0.00000       0.00000       0.00000       0.00000    
     2903   2903.00       7.46367       7.46367       7.46367      0.555490E-01  0.195341E-02  0.915891E-02  -265.551      -66.2840      -54.9883       82.2567       0.00000      -348.060       28.6400      0.500000       5.00000       4.00000      0.756466       0.00000       0.00000       0.00000       0.00000    
     2904   2904.00       7.33147       7.33147       7.33147      0.872224E-01  0.306800E-02  0.925477E-02  -274.719      -72.2317      -56.2868       75.6421       0.00000      -347.404       28.6400      0.500000       5.00000       4.00000      0.727593       0.00000       0.00000       0.00000       0.00000    
     2905   2905.00       7.18795       7.18795       7.18795      0.122779      0.431986E-02  0.940729E-02  -297.030      -92.2559      -72.3308       77.4959       0.00000      -346.694       28.6400      0.500000       5.00000       4.00000      0.696249       0.00000       0.00000       0.00000       0.00000    
     2906   2906.00       7.02976       7.02976       7.02976      0.112523      0.396023E-02  0.918414E-02  -295.552      -86.0064      -67.7811       81.8784       0.00000      -345.912       28.6400      0.500000       5.00000       4.00000      0.661700       0.00000       0.00000       0.00000       0.00000    
     2907   2907.00       6.87581       6.87581       6.87581      0.143625      0.505632E-02  0.941521E-02  -325.671      -98.0710      -82.9905       80.8090       0.00000      -345.152       28.6400      0.500000       5.00000       4.00000      0.628077       0.00000       0.00000       0.00000       0.00000    
     2908   2908.00       6.69948       6.69948       6.69948      0.133624      0.470586E-02  0.885465E-02  -276.709      -83.5182      -71.8676       56.8957       0.00000      -344.284       28.6400      0.500000       5.00000       4.00000      0.589566       0.00000       0.00000       0.00000       0.00000    
     2909   2909.00       6.54117       6.54117       6.54117      0.140940      0.496499E-02  0.885713E-02  -308.829      -90.7717      -74.7060       78.9121       0.00000      -343.505       28.6400      0.500000       5.00000       4.00000      0.554990       0.00000       0.00000       0.00000       0.00000    
     2910   2910.00       6.37562       6.37562       6.37562      0.149515      0.526873E-02  0.849129E-02  -293.730      -87.9153      -72.8822       77.8423       0.00000      -342.693       28.6400      0.500000       5.00000       4.00000      0.518835       0.00000       0.00000       0.00000       0.00000    
     2911   2911.00       6.22018       6.22018       6.22018      0.172495      0.608034E-02  0.723449E-02  -203.520      -69.7532      -67.6347       63.0471       0.00000      -341.931       28.6400      0.500000       5.00000       4.00000      0.484887       0.00000       0.00000       0.00000       0.00000    
     2912   2912.00       6.11893       6.11893       6.11893      0.100955      0.355927E-02  0.751669E-02  -223.022      -58.0888      -51.2419       54.0003       0.00000      -341.436       28.6400      0.500000       5.00000       4.00000      0.462774       0.00000       0.00000       0.00000       0.00000    
     2913   2913.00       5.99719       5.99719       5.99719      0.198462      0.699865E-02  0.757653E-02  -253.071      -83.3211      -77.8689       72.2499       0.00000      -340.841       28.6400      0.500000       5.00000       4.00000      0.436187       0.00000       0.00000       0.00000       0.00000    
     2914   2914.00       5.86700       5.86700       5.86700      0.149909      0.528778E-02  0.668606E-02  -196.123      -51.0837      -54.4418       65.8269       0.00000      -340.205       28.6400      0.500000       5.00000       4.00000      0.407752       0.00000       0.00000       0.00000       0.00000    
     2915   2915.00       5.77311       5.77311       5.77311      0.129332      0.456279E-02  0.664193E-02  -212.064      -50.7478      -48.9507       80.0681       0.00000      -339.747       28.6400      0.500000       5.00000       4.00000      0.387248       0.00000       0.00000       0.00000       0.00000    
     2916   2916.00       5.67802       5.67802       5.67802      0.156851      0.553465E-02  0.630408E-02  -193.759      -53.0666      -52.0452       75.1470       0.00000      -339.284       28.6400      0.500000       5.00000       4.00000      0.366480       0.00000       0.00000       0.00000       0.00000    
     2917   2917.00       5.59256       5.59256       5.59256      0.131472      0.463988E-02  0.614522E-02  -187.517      -50.9497      -50.6886       71.4585       0.00000      -338.869       28.6400      0.500000       5.00000       4.00000      0.347815       0.00000       0.00000       0.00000       0.00000    
     2918   2918.00       5.50895       5.50895       5.50895      0.109149      0.385266E-02  0.605405E-02  -187.494      -45.8917      -44.0010       70.0549       0.00000      -338.462       28.6400      0.500000       5.00000       4.00000      0.329554       0.00000       0.00000       0.00000       0.00000    
     2919   2919.00       5.42435       5.42435       5.42435      0.163724      0.577995E-02  0.682388E-02  -260.935      -79.3273      -68.1374       77.1054       0.00000      -338.051       28.6400      0.500000       5.00000       4.00000      0.311079       0.00000       0.00000       0.00000       0.00000    
     2920   2920.00       5.29209       5.29209       5.29209      0.809856E-01  0.285976E-02  0.573972E-02  -164.247      -43.0902      -35.1425       42.1593       0.00000      -337.410       28.6400      0.500000       5.00000       4.00000      0.282192       0.00000       0.00000       0.00000       0.00000    
     2921   2921.00       5.20419       5.20419       5.20419      0.201392      0.711274E-02  0.691097E-02  -306.013      -98.6265      -85.5926       77.2769       0.00000      -336.984       28.6400      0.500000       5.00000       4.00000      0.262996       0.00000       0.00000       0.00000       0.00000    
     2922   2922.00       5.03971       5.03971       5.03971      0.164215      0.580154E-02  0.585525E-02  -234.573      -70.9108      -63.8487       78.7500       0.00000      -336.188       28.6400      0.500000      0.367129       5.07156     -0.947611E-01   0.00000       0.00000       0.00000       0.00000    
     2923   2923.00       4.92785       4.92785       4.92785      0.959989E-01  0.339227E-02  0.444592E-02  -121.261      -36.0041      -32.1430       46.6036       0.00000      -335.648       28.6400      0.500000      0.243497       5.11446     -0.836885       0.00000       0.00000       0.00000       0.00000    
     2924   2924.00       4.87482       4.87482       4.87482      0.149681      0.528977E-02  0.549680E-02  -230.676      -60.1684      -55.4584       78.2081       0.00000      -335.392       28.6400      0.500000      0.440539       5.04521     -0.422346       0.00000       0.00000       0.00000       0.00000    
     2925   2925.00       4.76561       4.76561       4.76561      0.171593      0.606539E-02  0.517509E-02  -225.586      -55.7363      -57.2417       82.2409       0.00000      -334.865       28.6400      0.500000      0.393508       5.06138     -0.820771       0.00000       0.00000       0.00000       0.00000    
     2926   2926.00       4.66323       4.66323       4.66323      0.150255      0.531220E-02  0.463178E-02  -196.512      -48.4579      -48.2242       80.9681       0.00000      -334.372       28.6400      0.500000      0.411373       5.05520      -1.04049       0.00000       0.00000       0.00000       0.00000    
     2927   2927.00       4.58099       4.58099       4.58099      0.686773E-01  0.242843E-02  0.394717E-02  -131.371      -32.9261      -27.1968       48.3581       0.00000      -333.976       28.6400      0.500000      0.456000       5.03981      -1.09876       0.00000       0.00000       0.00000       0.00000    
     2928   2928.00       4.52215       4.52215       4.52215      0.146358      0.517582E-02  0.460592E-02  -217.587      -65.3578      -55.4398       67.9354       0.00000      -333.693       28.6400      0.500000      0.508919       5.02165      -1.07178       0.00000       0.00000       0.00000       0.00000    
     2929   2929.00       4.41542       4.41542       4.41542      0.208089      0.736037E-02  0.421615E-02  -219.184      -65.7300      -63.6894       79.1025       0.00000      -333.181       28.6400      0.500000      0.522671       5.01695      -1.25676       0.00000       0.00000       0.00000       0.00000    
     2930   2930.00       4.31571       4.31571       4.31571      0.198787      0.703270E-02  0.370500E-02  -202.474      -60.4833      -62.2462       81.5570       0.00000      -332.702       28.6400      0.500000      0.549010       5.00798      -1.37695       0.00000       0.00000       0.00000       0.00000    
